BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
E000172,HON. JO ANN EMERSON,2010,2010Q4,PERSONNEL COMPENSATION,"1,047,473.62","327,295.42"
E000172,HON. JO ANN EMERSON,2010,2010Q4,TRAVEL,"78,093.66","14,111.40"
E000172,HON. JO ANN EMERSON,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","97,204.97","18,795.45"
E000172,HON. JO ANN EMERSON,2010,2010Q4,PRINTING AND REPRODUCTION,"1,367.03",331.17
E000172,HON. JO ANN EMERSON,2010,2010Q4,OTHER SERVICES,"54,573.14","11,949.34"
E000172,HON. JO ANN EMERSON,2010,2010Q4,SUPPLIES AND MATERIALS,"14,798.48","3,316.60"
E000172,HON. JO ANN EMERSON,2010,2010Q4,EQUIPMENT,"9,245.81","1,778.24"
E000179,HON. ELIOT L. ENGEL,2010,2010Q4,FRANKED MAIL,"39,378.54","2,078.41"
E000179,HON. ELIOT L. ENGEL,2010,2010Q4,PERSONNEL COMPENSATION,"982,415.50","243,375.03"
E000179,HON. ELIOT L. ENGEL,2010,2010Q4,TRAVEL,"13,226.87","2,862.83"
E000179,HON. ELIOT L. ENGEL,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","153,876.68","45,725.35"
E000179,HON. ELIOT L. ENGEL,2010,2010Q4,PRINTING AND REPRODUCTION,"69,127.86",147.06
E000179,HON. ELIOT L. ENGEL,2010,2010Q4,OTHER SERVICES,"47,399.00","19,106.00"
E000179,HON. ELIOT L. ENGEL,2010,2010Q4,SUPPLIES AND MATERIALS,"27,960.15","21,273.83"
E000179,HON. ELIOT L. ENGEL,2010,2010Q4,EQUIPMENT,"5,307.61","1,782.85"
E000215,HON. ANNA G. ESHOO,2010,2010Q4,FRANKED MAIL,"18,377.21","1,870.35"
E000215,HON. ANNA G. ESHOO,2010,2010Q4,PERSONNEL COMPENSATION,"1,142,264.76","287,538.89"
E000215,HON. ANNA G. ESHOO,2010,2010Q4,TRAVEL,"39,699.94","10,350.09"
E000215,HON. ANNA G. ESHOO,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","146,585.30","32,872.89"
E000215,HON. ANNA G. ESHOO,2010,2010Q4,PRINTING AND REPRODUCTION,"12,235.07",939.48
E000215,HON. ANNA G. ESHOO,2010,2010Q4,OTHER SERVICES,"52,749.21","13,456.07"
E000215,HON. ANNA G. ESHOO,2010,2010Q4,SUPPLIES AND MATERIALS,"31,985.72","12,693.30"
E000215,HON. ANNA G. ESHOO,2010,2010Q4,EQUIPMENT,"3,941.42",574.80
E000226,HON. BOB ETHERIDGE,2010,2010Q4,FRANKED MAIL,"53,189.41","1,023.64"
E000226,HON. BOB ETHERIDGE,2010,2010Q4,PERSONNEL COMPENSATION,"1,073,272.34","324,404.77"
E000226,HON. BOB ETHERIDGE,2010,2010Q4,TRAVEL,"36,830.32","3,078.65"
E000226,HON. BOB ETHERIDGE,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","117,010.82","21,661.79"
E000226,HON. BOB ETHERIDGE,2010,2010Q4,PRINTING AND REPRODUCTION,"33,507.35","14,932.54"
E000226,HON. BOB ETHERIDGE,2010,2010Q4,OTHER SERVICES,"60,080.85","15,813.50"
E000226,HON. BOB ETHERIDGE,2010,2010Q4,SUPPLIES AND MATERIALS,"18,782.33","5,116.39"
E000226,HON. BOB ETHERIDGE,2010,2010Q4,EQUIPMENT,"1,954.00",0.00
F000010,HON. ENI F. H. FALEOMAVAEGA,2010,2010Q4,FRANKED MAIL,"1,991.43",479.42
F000010,HON. ENI F. H. FALEOMAVAEGA,2010,2010Q4,PERSONNEL COMPENSATION,"1,207,420.67","347,963.40"
F000010,HON. ENI F. H. FALEOMAVAEGA,2010,2010Q4,TRAVEL,"39,347.72","24,608.31"
F000010,HON. ENI F. H. FALEOMAVAEGA,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","64,086.19","24,149.83"
F000010,HON. ENI F. H. FALEOMAVAEGA,2010,2010Q4,PRINTING AND REPRODUCTION,867.90,136.20
F000010,HON. ENI F. H. FALEOMAVAEGA,2010,2010Q4,OTHER SERVICES,"30,160.00","7,840.00"
F000010,HON. ENI F. H. FALEOMAVAEGA,2010,2010Q4,SUPPLIES AND MATERIALS,"29,111.01","6,735.83"
F000010,HON. ENI F. H. FALEOMAVAEGA,2010,2010Q4,EQUIPMENT,"1,817.07",285.00
F000453,HON. MARY FALLIN,2010,2010Q4,FRANKED MAIL,"47,968.87",293.59
F000453,HON. MARY FALLIN,2010,2010Q4,PERSONNEL COMPENSATION,"884,909.33","255,048.02"
F000453,HON. MARY FALLIN,2010,2010Q4,TRAVEL,"45,864.06","4,064.31"
F000453,HON. MARY FALLIN,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","98,510.48","20,838.66"
F000453,HON. MARY FALLIN,2010,2010Q4,PRINTING AND REPRODUCTION,"45,334.59",144.28
F000453,HON. MARY FALLIN,2010,2010Q4,OTHER SERVICES,"44,692.37","10,838.95"
F000453,HON. MARY FALLIN,2010,2010Q4,SUPPLIES AND MATERIALS,"4,941.64",649.58
F000453,HON. MARY FALLIN,2010,2010Q4,EQUIPMENT,"3,724.84",546.00
F000030,HON. SAM FARR,2010,2010Q4,FRANKED MAIL,"9,593.01","2,275.25"
F000030,HON. SAM FARR,2010,2010Q4,PERSONNEL COMPENSATION,"1,112,180.68","332,733.97"
F000030,HON. SAM FARR,2010,2010Q4,TRAVEL,"65,593.06","13,988.67"
F000030,HON. SAM FARR,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","108,248.53","22,450.05"
F000030,HON. SAM FARR,2010,2010Q4,PRINTING AND REPRODUCTION,749.15,81.60
F000030,HON. SAM FARR,2010,2010Q4,OTHER SERVICES,"55,458.00","12,735.00"
F000030,HON. SAM FARR,2010,2010Q4,SUPPLIES AND MATERIALS,"34,008.90","16,175.18"
F000030,HON. SAM FARR,2010,2010Q4,EQUIPMENT,"9,256.32","2,314.08"
F000043,HON. CHAKA FATTAH,2010,2010Q4,FRANKED MAIL,645.56,167.91
F000043,HON. CHAKA FATTAH,2010,2010Q4,PERSONNEL COMPENSATION,"1,087,659.15","332,772.20"
F000043,HON. CHAKA FATTAH,2010,2010Q4,TRAVEL,"12,234.92","3,429.80"
F000043,HON. CHAKA FATTAH,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","119,010.09","32,109.70"
F000043,HON. CHAKA FATTAH,2010,2010Q4,PRINTING AND REPRODUCTION,"8,345.88","1,202.30"
F000043,HON. CHAKA FATTAH,2010,2010Q4,OTHER SERVICES,"71,632.00","14,783.00"
F000043,HON. CHAKA FATTAH,2010,2010Q4,SUPPLIES AND MATERIALS,"60,752.00","32,198.02"
F000043,HON. CHAKA FATTAH,2010,2010Q4,EQUIPMENT,"6,965.40","1,726.35"
F000116,HON. BOB FILNER,2010,2010Q4,FRANKED MAIL,"40,010.72","1,053.27"
F000116,HON. BOB FILNER,2010,2010Q4,PERSONNEL COMPENSATION,"1,018,500.88","310,926.68"
F000116,HON. BOB FILNER,2010,2010Q4,TRAVEL,"51,929.98","10,163.96"
F000116,HON. BOB FILNER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","113,564.71","26,012.29"
F000116,HON. BOB FILNER,2010,2010Q4,PRINTING AND REPRODUCTION,"58,608.49","1,429.56"
F000116,HON. BOB FILNER,2010,2010Q4,OTHER SERVICES,"45,881.00","11,388.00"
F000116,HON. BOB FILNER,2010,2010Q4,SUPPLIES AND MATERIALS,"51,542.66","28,611.07"
F000116,HON. BOB FILNER,2010,2010Q4,EQUIPMENT,"6,114.39",940.26
F000444,HON. JEFF FLAKE,2010,2010Q4,FRANKED MAIL,"4,034.22",451.59
F000444,HON. JEFF FLAKE,2010,2010Q4,PERSONNEL COMPENSATION,"925,495.21","278,614.69"
F000444,HON. JEFF FLAKE,2010,2010Q4,TRAVEL,"31,232.78","3,073.18"
F000444,HON. JEFF FLAKE,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","76,228.23","18,908.64"
F000444,HON. JEFF FLAKE,2010,2010Q4,PRINTING AND REPRODUCTION,"2,895.62",96.80
F000444,HON. JEFF FLAKE,2010,2010Q4,OTHER SERVICES,"46,622.18","12,544.25"
F000444,HON. JEFF FLAKE,2010,2010Q4,SUPPLIES AND MATERIALS,"25,966.74","10,960.16"
F000444,HON. JEFF FLAKE,2010,2010Q4,EQUIPMENT,"16,364.94",543.21
F000456,HON. JOHN FLEMING,2010,2010Q4,FRANKED MAIL,"106,515.93","1,965.66"
F000456,HON. JOHN FLEMING,2010,2010Q4,PERSONNEL COMPENSATION,"785,530.31","213,967.11"
F000456,HON. JOHN FLEMING,2010,2010Q4,TRAVEL,"73,228.68","21,544.41"
F000456,HON. JOHN FLEMING,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","117,066.11","21,180.32"
F000456,HON. JOHN FLEMING,2010,2010Q4,PRINTING AND REPRODUCTION,"82,272.55",460.97
F000456,HON. JOHN FLEMING,2010,2010Q4,OTHER SERVICES,"48,515.20","9,924.00"
F000456,HON. JOHN FLEMING,2010,2010Q4,SUPPLIES AND MATERIALS,"37,420.05","14,863.89"
F000456,HON. JOHN FLEMING,2010,2010Q4,EQUIPMENT,"14,647.50","3,860.73"
F000445,HON. J. RANDY FORBES,2010,2010Q4,FRANKED MAIL,"109,696.08","2,160.79"
F000445,HON. J. RANDY FORBES,2010,2010Q4,PERSONNEL COMPENSATION,"982,313.66","249,970.60"
F000445,HON. J. RANDY FORBES,2010,2010Q4,TRAVEL,"32,880.94","7,814.47"
F000445,HON. J. RANDY FORBES,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","112,440.15","29,317.59"
F000445,HON. J. RANDY FORBES,2010,2010Q4,PRINTING AND REPRODUCTION,"69,242.85",90.10
F000445,HON. J. RANDY FORBES,2010,2010Q4,OTHER SERVICES,"47,997.17","20,282.60"
F000445,HON. J. RANDY FORBES,2010,2010Q4,SUPPLIES AND MATERIALS,"29,729.51","6,800.86"
F000445,HON. J. RANDY FORBES,2010,2010Q4,EQUIPMENT,"5,639.40","1,676.85"
F000449,HON. JEFF FORTENBERRY,2010,2010Q4,FRANKED MAIL,"48,585.61","2,093.15"
F000449,HON. JEFF FORTENBERRY,2010,2010Q4,PERSONNEL COMPENSATION,"957,565.96","238,758.55"
F000449,HON. JEFF FORTENBERRY,2010,2010Q4,TRAVEL,"67,509.31","14,151.06"
F000449,HON. JEFF FORTENBERRY,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","88,457.20","19,759.06"
F000449,HON. JEFF FORTENBERRY,2010,2010Q4,PRINTING AND REPRODUCTION,"25,134.23",587.78
F000449,HON. JEFF FORTENBERRY,2010,2010Q4,OTHER SERVICES,"62,335.50","13,651.50"
F000449,HON. JEFF FORTENBERRY,2010,2010Q4,SUPPLIES AND MATERIALS,"26,846.77","2,895.32"
F000449,HON. JEFF FORTENBERRY,2010,2010Q4,EQUIPMENT,"7,025.17","1,772.34"
F000454,HON. BILL FOSTER,2010,2010Q4,FRANKED MAIL,"111,253.29",644.84
F000454,HON. BILL FOSTER,2010,2010Q4,PERSONNEL COMPENSATION,"1,059,254.64","277,845.37"
F000454,HON. BILL FOSTER,2010,2010Q4,TRAVEL,"26,182.10","2,727.56"
F000454,HON. BILL FOSTER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","95,430.35","20,276.48"
F000454,HON. BILL FOSTER,2010,2010Q4,PRINTING AND REPRODUCTION,"143,018.44",348.80
F000454,HON. BILL FOSTER,2010,2010Q4,OTHER SERVICES,"27,207.75","7,174.75"
F000454,HON. BILL FOSTER,2010,2010Q4,SUPPLIES AND MATERIALS,"10,706.16",-137.74
F000454,HON. BILL FOSTER,2010,2010Q4,EQUIPMENT,"3,665.04",878.01
F000450,HON. VIRGINIA FOXX,2010,2010Q4,FRANKED MAIL,"62,205.38","2,672.81"
F000450,HON. VIRGINIA FOXX,2010,2010Q4,PERSONNEL COMPENSATION,"771,183.42","224,119.18"
F000450,HON. VIRGINIA FOXX,2010,2010Q4,TRAVEL,"72,663.48","18,315.94"
F000450,HON. VIRGINIA FOXX,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","76,293.31","19,951.44"
F000450,HON. VIRGINIA FOXX,2010,2010Q4,PRINTING AND REPRODUCTION,"17,215.42","13,547.05"
F000450,HON. VIRGINIA FOXX,2010,2010Q4,OTHER SERVICES,"49,157.05","11,479.63"
F000450,HON. VIRGINIA FOXX,2010,2010Q4,SUPPLIES AND MATERIALS,"47,019.48","40,587.13"
F000450,HON. VIRGINIA FOXX,2010,2010Q4,EQUIPMENT,"7,888.17","1,665.30"
F000339,HON. BARNEY FRANK,2010,2010Q4,FRANKED MAIL,"4,071.14",627.46
F000339,HON. BARNEY FRANK,2010,2010Q4,PERSONNEL COMPENSATION,"1,344,296.33","368,334.15"
F000339,HON. BARNEY FRANK,2010,2010Q4,TRAVEL,"28,854.21","7,302.43"
F000339,HON. BARNEY FRANK,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","84,518.92","21,650.59"
F000339,HON. BARNEY FRANK,2010,2010Q4,PRINTING AND REPRODUCTION,"1,180.70",187.40
F000339,HON. BARNEY FRANK,2010,2010Q4,OTHER SERVICES,"40,067.15","10,295.15"
F000339,HON. BARNEY FRANK,2010,2010Q4,SUPPLIES AND MATERIALS,"16,865.92","4,417.62"
F000339,HON. BARNEY FRANK,2010,2010Q4,EQUIPMENT,"6,311.81",913.32
F000448,HON. TRENT FRANKS,2010,2010Q4,FRANKED MAIL,"17,948.20",692.32
F000448,HON. TRENT FRANKS,2010,2010Q4,PERSONNEL COMPENSATION,"1,178,567.98","329,277.17"
F000448,HON. TRENT FRANKS,2010,2010Q4,TRAVEL,"90,512.20","35,800.54"
F000448,HON. TRENT FRANKS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","150,725.41","32,004.99"
F000448,HON. TRENT FRANKS,2010,2010Q4,PRINTING AND REPRODUCTION,"28,288.87",322.18
F000448,HON. TRENT FRANKS,2010,2010Q4,OTHER SERVICES,"30,371.36","7,439.71"
F000448,HON. TRENT FRANKS,2010,2010Q4,SUPPLIES AND MATERIALS,"22,394.93","6,208.17"
F000448,HON. TRENT FRANKS,2010,2010Q4,EQUIPMENT,"31,759.86","7,531.95"
F000372,HON. RODNEY P. FRELINGHUYSEN,2010,2010Q4,FRANKED MAIL,"80,689.74","2,633.45"
F000372,HON. RODNEY P. FRELINGHUYSEN,2010,2010Q4,PERSONNEL COMPENSATION,"575,427.52","179,188.78"
F000372,HON. RODNEY P. FRELINGHUYSEN,2010,2010Q4,TRAVEL,"35,196.71","9,269.21"
F000372,HON. RODNEY P. FRELINGHUYSEN,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","64,634.01","12,920.97"
F000372,HON. RODNEY P. FRELINGHUYSEN,2010,2010Q4,PRINTING AND REPRODUCTION,"47,824.77",252.34
F000372,HON. RODNEY P. FRELINGHUYSEN,2010,2010Q4,OTHER SERVICES,"50,076.00","11,316.00"
F000372,HON. RODNEY P. FRELINGHUYSEN,2010,2010Q4,SUPPLIES AND MATERIALS,"21,346.18","5,176.89"
F000372,HON. RODNEY P. FRELINGHUYSEN,2010,2010Q4,EQUIPMENT,"6,402.96","1,510.74"
F000455,HON. MARCIA FUDGE,2010,2010Q4,FRANKED MAIL,"40,308.94",777.70
F000455,HON. MARCIA FUDGE,2010,2010Q4,PERSONNEL COMPENSATION,"946,478.29","281,463.91"
F000455,HON. MARCIA FUDGE,2010,2010Q4,TRAVEL,"49,239.32","11,555.88"
F000455,HON. MARCIA FUDGE,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","129,508.94","31,649.08"
F000455,HON. MARCIA FUDGE,2010,2010Q4,PRINTING AND REPRODUCTION,"22,283.85","1,193.70"
F000455,HON. MARCIA FUDGE,2010,2010Q4,OTHER SERVICES,"24,793.24","5,337.24"
F000455,HON. MARCIA FUDGE,2010,2010Q4,SUPPLIES AND MATERIALS,"74,433.07","50,153.12"
F000455,HON. MARCIA FUDGE,2010,2010Q4,EQUIPMENT,"3,644.39",915.00
G000021,HON. ELTON GALLEGLY,2010,2010Q4,FRANKED MAIL,"43,642.94","3,331.68"
G000021,HON. ELTON GALLEGLY,2010,2010Q4,PERSONNEL COMPENSATION,"1,076,201.74","308,080.43"
G000021,HON. ELTON GALLEGLY,2010,2010Q4,TRAVEL,"34,931.88","8,579.47"
G000021,HON. ELTON GALLEGLY,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","109,950.73","27,644.04"
G000021,HON. ELTON GALLEGLY,2010,2010Q4,PRINTING AND REPRODUCTION,"36,070.74",263.52
G000021,HON. ELTON GALLEGLY,2010,2010Q4,OTHER SERVICES,"41,522.80","10,704.90"
G000021,HON. ELTON GALLEGLY,2010,2010Q4,SUPPLIES AND MATERIALS,"35,362.09","31,975.22"
G000021,HON. ELTON GALLEGLY,2010,2010Q4,EQUIPMENT,"8,298.84",825.96
G000559,HON. JOHN GARAMENDI,2010,2010Q4,FRANKED MAIL,"143,975.05",619.65
G000559,HON. JOHN GARAMENDI,2010,2010Q4,PERSONNEL COMPENSATION,"813,158.38","260,113.90"
G000559,HON. JOHN GARAMENDI,2010,2010Q4,TRAVEL,"53,524.36","12,367.70"
G000559,HON. JOHN GARAMENDI,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","132,069.73","36,614.92"
G000559,HON. JOHN GARAMENDI,2010,2010Q4,PRINTING AND REPRODUCTION,"102,167.50","25,652.40"
G000559,HON. JOHN GARAMENDI,2010,2010Q4,OTHER SERVICES,"25,681.94","6,042.00"
G000559,HON. JOHN GARAMENDI,2010,2010Q4,SUPPLIES AND MATERIALS,"42,805.00","7,587.31"
G000559,HON. JOHN GARAMENDI,2010,2010Q4,EQUIPMENT,"3,744.00",936.00
G000548,HON. SCOTT GARRETT,2010,2010Q4,FRANKED MAIL,"101,440.69","7,911.43"
G000548,HON. SCOTT GARRETT,2010,2010Q4,PERSONNEL COMPENSATION,"902,842.49","255,579.00"
G000548,HON. SCOTT GARRETT,2010,2010Q4,TRAVEL,"53,114.35","12,742.56"
G000548,HON. SCOTT GARRETT,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","125,043.69","23,339.26"
G000548,HON. SCOTT GARRETT,2010,2010Q4,PRINTING AND REPRODUCTION,"74,772.58","3,199.67"
G000548,HON. SCOTT GARRETT,2010,2010Q4,OTHER SERVICES,"87,119.82","33,100.00"
G000548,HON. SCOTT GARRETT,2010,2010Q4,SUPPLIES AND MATERIALS,"34,849.85","22,403.15"
G000548,HON. SCOTT GARRETT,2010,2010Q4,EQUIPMENT,"2,750.04",687.51
G000549,HON. JIM GERLACH,2010,2010Q4,FRANKED MAIL,"86,906.49","3,925.25"
G000549,HON. JIM GERLACH,2010,2010Q4,PERSONNEL COMPENSATION,"823,560.45","191,655.28"
G000549,HON. JIM GERLACH,2010,2010Q4,TRAVEL,"14,556.57","3,270.73"
G000549,HON. JIM GERLACH,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","202,713.13","40,054.11"
G000549,HON. JIM GERLACH,2010,2010Q4,PRINTING AND REPRODUCTION,"66,113.53",439.20
G000549,HON. JIM GERLACH,2010,2010Q4,OTHER SERVICES,"92,153.10","51,152.41"
G000549,HON. JIM GERLACH,2010,2010Q4,SUPPLIES AND MATERIALS,"35,854.73","15,550.89"
G000549,HON. JIM GERLACH,2010,2010Q4,EQUIPMENT,"2,288.22",546.99
G000554,HON. GABRIELLE GIFFORDS,2010,2010Q4,FRANKED MAIL,"78,832.21","2,436.56"
G000554,HON. GABRIELLE GIFFORDS,2010,2010Q4,PERSONNEL COMPENSATION,"1,076,967.02","264,726.94"
G000554,HON. GABRIELLE GIFFORDS,2010,2010Q4,TRAVEL,"35,684.57","8,262.30"
G000554,HON. GABRIELLE GIFFORDS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","92,338.79","17,988.09"
G000554,HON. GABRIELLE GIFFORDS,2010,2010Q4,PRINTING AND REPRODUCTION,"75,168.99","2,975.50"
G000554,HON. GABRIELLE GIFFORDS,2010,2010Q4,OTHER SERVICES,"51,564.56","16,380.49"
G000554,HON. GABRIELLE GIFFORDS,2010,2010Q4,SUPPLIES AND MATERIALS,"22,904.31","5,158.87"
G000554,HON. GABRIELLE GIFFORDS,2010,2010Q4,EQUIPMENT,"9,135.51","7,225.50"
G000550,HON. PHIL GINGREY,2010,2010Q4,FRANKED MAIL,"46,337.64","1,290.93"
G000550,HON. PHIL GINGREY,2010,2010Q4,PERSONNEL COMPENSATION,"994,653.32","287,384.18"
G000550,HON. PHIL GINGREY,2010,2010Q4,TRAVEL,"37,419.92","8,758.97"
G000550,HON. PHIL GINGREY,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","100,682.94","22,364.36"
G000550,HON. PHIL GINGREY,2010,2010Q4,PRINTING AND REPRODUCTION,"42,156.12",542.85
G000550,HON. PHIL GINGREY,2010,2010Q4,OTHER SERVICES,"47,239.81","11,268.72"
G000550,HON. PHIL GINGREY,2010,2010Q4,SUPPLIES AND MATERIALS,"43,700.62","29,292.53"
G000550,HON. PHIL GINGREY,2010,2010Q4,EQUIPMENT,"9,317.52","4,532.85"
G000552,HON. LOUIE GOHMERT,2010,2010Q4,FRANKED MAIL,"5,913.31","1,196.06"
G000552,HON. LOUIE GOHMERT,2010,2010Q4,PERSONNEL COMPENSATION,"956,521.68","266,215.54"
G000552,HON. LOUIE GOHMERT,2010,2010Q4,TRAVEL,"46,529.22","8,230.47"
G000552,HON. LOUIE GOHMERT,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","80,966.01","20,300.17"
G000552,HON. LOUIE GOHMERT,2010,2010Q4,PRINTING AND REPRODUCTION,"6,940.51",676.67
G000552,HON. LOUIE GOHMERT,2010,2010Q4,OTHER SERVICES,"62,534.94","9,814.74"
G000552,HON. LOUIE GOHMERT,2010,2010Q4,SUPPLIES AND MATERIALS,"27,435.46","3,651.92"
G000552,HON. LOUIE GOHMERT,2010,2010Q4,EQUIPMENT,"2,695.70",631.95
G000544,HON. CHARLES A. GONZALEZ,2010,2010Q4,FRANKED MAIL,"26,724.51","5,161.54"
G000544,HON. CHARLES A. GONZALEZ,2010,2010Q4,PERSONNEL COMPENSATION,"901,674.23","243,609.55"
G000544,HON. CHARLES A. GONZALEZ,2010,2010Q4,TRAVEL,"117,894.01","43,684.99"
G000544,HON. CHARLES A. GONZALEZ,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","91,998.52","25,857.62"
G000544,HON. CHARLES A. GONZALEZ,2010,2010Q4,PRINTING AND REPRODUCTION,"36,017.73","32,057.02"
G000544,HON. CHARLES A. GONZALEZ,2010,2010Q4,OTHER SERVICES,"68,257.25","16,067.02"
G000544,HON. CHARLES A. GONZALEZ,2010,2010Q4,SUPPLIES AND MATERIALS,"62,660.29","42,831.40"
G000544,HON. CHARLES A. GONZALEZ,2010,2010Q4,EQUIPMENT,"2,566.80",641.70
G000289,HON. BOB GOODLATTE,2010,2010Q4,FRANKED MAIL,"66,155.86","1,075.74"
G000289,HON. BOB GOODLATTE,2010,2010Q4,PERSONNEL COMPENSATION,"995,430.79","250,612.47"
G000289,HON. BOB GOODLATTE,2010,2010Q4,TRAVEL,"23,376.87","5,100.50"
G000289,HON. BOB GOODLATTE,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","91,840.38","18,025.51"
G000289,HON. BOB GOODLATTE,2010,2010Q4,PRINTING AND REPRODUCTION,"67,556.28",560.73
G000289,HON. BOB GOODLATTE,2010,2010Q4,OTHER SERVICES,"41,747.01","7,397.59"
G000289,HON. BOB GOODLATTE,2010,2010Q4,SUPPLIES AND MATERIALS,"24,411.55","4,726.47"
G000289,HON. BOB GOODLATTE,2010,2010Q4,EQUIPMENT,"4,787.54","1,110.58"
G000309,HON. BART GORDON,2010,2010Q4,FRANKED MAIL,"5,232.80",917.26
G000309,HON. BART GORDON,2010,2010Q4,PERSONNEL COMPENSATION,"1,212,906.15","308,873.81"
G000309,HON. BART GORDON,2010,2010Q4,TRAVEL,"14,357.48","6,165.99"
G000309,HON. BART GORDON,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","48,148.91","11,808.54"
G000309,HON. BART GORDON,2010,2010Q4,PRINTING AND REPRODUCTION,551.70,35.30
G000309,HON. BART GORDON,2010,2010Q4,OTHER SERVICES,"43,521.42","10,796.00"
G000309,HON. BART GORDON,2010,2010Q4,SUPPLIES AND MATERIALS,"12,127.43","5,222.50"
G000309,HON. BART GORDON,2010,2010Q4,EQUIPMENT,"6,689.32",376.08
G000377,HON. KAY GRANGER,2010,2010Q4,FRANKED MAIL,"6,406.73","1,039.36"
G000377,HON. KAY GRANGER,2010,2010Q4,PERSONNEL COMPENSATION,"955,124.22","275,512.07"
G000377,HON. KAY GRANGER,2010,2010Q4,TRAVEL,"49,623.22","8,071.22"
G000377,HON. KAY GRANGER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","91,002.61","20,163.04"
G000377,HON. KAY GRANGER,2010,2010Q4,PRINTING AND REPRODUCTION,"1,484.20",418.66
G000377,HON. KAY GRANGER,2010,2010Q4,OTHER SERVICES,"67,147.50","23,271.66"
G000377,HON. KAY GRANGER,2010,2010Q4,SUPPLIES AND MATERIALS,"92,664.14","75,689.19"
G000377,HON. KAY GRANGER,2010,2010Q4,EQUIPMENT,"12,905.86","2,639.13"
G000546,HON. SAM GRAVES,2010,2010Q4,FRANKED MAIL,"86,981.28","3,077.08"
G000546,HON. SAM GRAVES,2010,2010Q4,PERSONNEL COMPENSATION,"880,152.81","220,454.87"
G000546,HON. SAM GRAVES,2010,2010Q4,TRAVEL,"99,338.05","22,418.38"
G000546,HON. SAM GRAVES,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","87,711.86","21,284.21"
G000546,HON. SAM GRAVES,2010,2010Q4,PRINTING AND REPRODUCTION,"63,142.11",338.49
G000546,HON. SAM GRAVES,2010,2010Q4,OTHER SERVICES,"70,154.65","37,791.00"
G000546,HON. SAM GRAVES,2010,2010Q4,SUPPLIES AND MATERIALS,"16,751.27","5,492.77"
G000546,HON. SAM GRAVES,2010,2010Q4,EQUIPMENT,"5,195.47","1,400.13"
G000560,HON. TOM GRAVES,2010,2010Q4,FRANKED MAIL,"12,862.62",657.72
G000560,HON. TOM GRAVES,2010,2010Q4,PERSONNEL COMPENSATION,"457,011.55","247,354.16"
G000560,HON. TOM GRAVES,2010,2010Q4,TRAVEL,"35,443.18","27,028.07"
G000560,HON. TOM GRAVES,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","55,059.78","29,509.99"
G000560,HON. TOM GRAVES,2010,2010Q4,PRINTING AND REPRODUCTION,"5,072.74","1,610.89"
G000560,HON. TOM GRAVES,2010,2010Q4,OTHER SERVICES,"27,077.26","24,562.63"
G000560,HON. TOM GRAVES,2010,2010Q4,SUPPLIES AND MATERIALS,"32,279.09","24,262.20"
G000560,HON. TOM GRAVES,2010,2010Q4,EQUIPMENT,"5,322.55","4,186.96"
G000556,HON. ALAN GRAYSON,2010,2010Q4,FRANKED MAIL,"98,329.25","15,497.61"
G000556,HON. ALAN GRAYSON,2010,2010Q4,PERSONNEL COMPENSATION,"958,256.30","314,925.92"
G000556,HON. ALAN GRAYSON,2010,2010Q4,TRAVEL,"49,854.14","15,525.49"
G000556,HON. ALAN GRAYSON,2010,2010Q4,TRANSPORTATION OF THINGS,545.00,545.00
G000556,HON. ALAN GRAYSON,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","125,313.97","26,669.33"
