BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,FRANKED MAIL,6748.83,689.5
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,EQUIPMENT,6201.38,2593.76
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,FRANKED MAIL,6059.33,3214.49
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,PERSONNEL BENEFITS,2527.52,0
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,PERSONNEL BENEFITS,2527.52,0
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,PRINTING AND REPRODUCTION,1887.2,551.6
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q4,PERSONNEL COMPENSATION,1030783.34,290262.48
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q3,PERSONNEL COMPENSATION,740520.86,260287.48
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",69368.16,22262.16
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q4,TRAVEL,54743.49,25756.39
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",47106,22775.85
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q4,SUPPLIES AND MATERIALS,32332.2,6389.06
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q4,OTHER SERVICES,29100,7200
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q3,TRAVEL,28987.1,3471.8
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q3,SUPPLIES AND MATERIALS,25943.14,8922.48
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q3,OTHER SERVICES,21900,7200
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q4,EQUIPMENT,6095,2673.75
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q3,EQUIPMENT,3421.25,723.75
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q4,PRINTING AND REPRODUCTION,2425,281.8
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q4,FRANKED MAIL,2191.92,532.17
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q3,PRINTING AND REPRODUCTION,2143.2,346.8
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q3,FRANKED MAIL,1659.75,644.72
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q4,PERSONNEL BENEFITS,1367.75,0
F000010,HON. ENI F H FALEOMAVAEGA,2009,2009Q3,PERSONNEL BENEFITS,1367.75,0
C001046,HON. ERIC CANTOR,2009,2009Q4,PERSONNEL COMPENSATION,1108733.46,325460.17
C001046,HON. ERIC CANTOR,2009,2009Q3,PERSONNEL COMPENSATION,783273.29,282449.97
C001046,HON. ERIC CANTOR,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",77949.86,22592.17
C001046,HON. ERIC CANTOR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",55357.69,18086.35
C001046,HON. ERIC CANTOR,2009,2009Q4,SUPPLIES AND MATERIALS,30747.08,8508.65
C001046,HON. ERIC CANTOR,2009,2009Q4,FRANKED MAIL,26625.4,8689.36
C001046,HON. ERIC CANTOR,2009,2009Q4,OTHER SERVICES,23171.87,6291
C001046,HON. ERIC CANTOR,2009,2009Q3,SUPPLIES AND MATERIALS,22238.43,7672.51
C001046,HON. ERIC CANTOR,2009,2009Q4,TRAVEL,20513.35,2801.11
C001046,HON. ERIC CANTOR,2009,2009Q3,FRANKED MAIL,17936.04,6899.24
C001046,HON. ERIC CANTOR,2009,2009Q3,TRAVEL,17712.24,8836.67
C001046,HON. ERIC CANTOR,2009,2009Q3,OTHER SERVICES,16880.87,5281
C001046,HON. ERIC CANTOR,2009,2009Q4,PRINTING AND REPRODUCTION,15710.59,6064.48
C001046,HON. ERIC CANTOR,2009,2009Q3,PRINTING AND REPRODUCTION,9646.11,5710.36
C001046,HON. ERIC CANTOR,2009,2009Q4,EQUIPMENT,5250.29,714.29
C001046,HON. ERIC CANTOR,2009,2009Q3,EQUIPMENT,4536,1512
C001046,HON. ERIC CANTOR,2009,2009Q4,PERSONNEL BENEFITS,530.58,0
C001046,HON. ERIC CANTOR,2009,2009Q3,PERSONNEL BENEFITS,530.58,0
M001173,HON. ERIC J. J. MASSA,2009,2009Q4,PERSONNEL COMPENSATION,853424.32,230097.24
M001173,HON. ERIC J. J. MASSA,2009,2009Q3,PERSONNEL COMPENSATION,623327.08,228372.19
M001173,HON. ERIC J. J. MASSA,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",80800.66,23134.5
M001173,HON. ERIC J. J. MASSA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",57666.16,21971.33
M001173,HON. ERIC J. J. MASSA,2009,2009Q4,TRAVEL,56721.23,12720.38
M001173,HON. ERIC J. J. MASSA,2009,2009Q4,OTHER SERVICES,53997.78,9942.96
M001173,HON. ERIC J. J. MASSA,2009,2009Q3,OTHER SERVICES,44054.82,13569.95
M001173,HON. ERIC J. J. MASSA,2009,2009Q3,TRAVEL,44000.85,18192.91
M001173,HON. ERIC J. J. MASSA,2009,2009Q4,SUPPLIES AND MATERIALS,36350.46,11370.76
M001173,HON. ERIC J. J. MASSA,2009,2009Q4,PRINTING AND REPRODUCTION,34756.98,936.37
M001173,HON. ERIC J. J. MASSA,2009,2009Q3,PRINTING AND REPRODUCTION,33820.61,5205.17
M001173,HON. ERIC J. J. MASSA,2009,2009Q3,SUPPLIES AND MATERIALS,24979.7,6645.94
M001173,HON. ERIC J. J. MASSA,2009,2009Q4,EQUIPMENT,13121.53,5707.5
M001173,HON. ERIC J. J. MASSA,2009,2009Q3,EQUIPMENT,7414.03,2628.41
M001173,HON. ERIC J. J. MASSA,2009,2009Q4,FRANKED MAIL,4616.29,2483.18
M001173,HON. ERIC J. J. MASSA,2009,2009Q3,FRANKED MAIL,2133.11,846.31
M001173,HON. ERIC J. J. MASSA,2009,2009Q4,PERSONNEL BENEFITS,1107.58,0
M001173,HON. ERIC J. J. MASSA,2009,2009Q3,PERSONNEL BENEFITS,1107.58,0
P000594,HON. ERIK PAULSEN,2009,2009Q4,PERSONNEL COMPENSATION,749791.73,209254
P000594,HON. ERIK PAULSEN,2009,2009Q3,PERSONNEL COMPENSATION,540537.73,177347.23
P000594,HON. ERIK PAULSEN,2009,2009Q4,PRINTING AND REPRODUCTION,154424.19,30977.83
P000594,HON. ERIK PAULSEN,2009,2009Q4,FRANKED MAIL,142724.52,49685.77
P000594,HON. ERIK PAULSEN,2009,2009Q3,PRINTING AND REPRODUCTION,123446.36,59274.89
P000594,HON. ERIK PAULSEN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",106037.09,35963.45
P000594,HON. ERIK PAULSEN,2009,2009Q3,FRANKED MAIL,93038.75,41949.82
P000594,HON. ERIK PAULSEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",70073.64,27794.63
P000594,HON. ERIK PAULSEN,2009,2009Q4,OTHER SERVICES,67566.69,19224.16
P000594,HON. ERIK PAULSEN,2009,2009Q4,TRAVEL,55302.37,14464.81
P000594,HON. ERIK PAULSEN,2009,2009Q3,OTHER SERVICES,48342.53,11202.16
P000594,HON. ERIK PAULSEN,2009,2009Q3,TRAVEL,40837.56,17498.51
P000594,HON. ERIK PAULSEN,2009,2009Q4,SUPPLIES AND MATERIALS,21422.09,3465.38
P000594,HON. ERIK PAULSEN,2009,2009Q3,SUPPLIES AND MATERIALS,17956.71,4112.22
P000594,HON. ERIK PAULSEN,2009,2009Q4,EQUIPMENT,11515.92,3820.28
P000594,HON. ERIK PAULSEN,2009,2009Q3,EQUIPMENT,7695.64,1137.48
P000594,HON. ERIK PAULSEN,2009,2009Q4,PERSONNEL BENEFITS,1124.85,0
P000594,HON. ERIK PAULSEN,2009,2009Q3,PERSONNEL BENEFITS,1124.85,0
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q4,PERSONNEL COMPENSATION,816490.06,211900.23
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,PERSONNEL COMPENSATION,604589.83,217654.93
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q4,FRANKED MAIL,115588.18,33554.38
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q4,PRINTING AND REPRODUCTION,101089.43,28951.63
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,FRANKED MAIL,82033.8,5111.29
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,PRINTING AND REPRODUCTION,72137.8,121.7
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q4,OTHER SERVICES,55426.51,13442.49
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q4,TRAVEL,43441.79,10540.47
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",42512.6,13228.03
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,OTHER SERVICES,41984.02,14099.99
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,TRAVEL,32901.32,9159.78
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,SUPPLIES AND MATERIALS,30932.76,22806.72
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",29284.57,10239.92
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q4,SUPPLIES AND MATERIALS,25781.19,-5151.57
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q4,EQUIPMENT,4458.89,1549.83
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,EQUIPMENT,2909.06,883.02
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q4,PERSONNEL BENEFITS,2202.93,0
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,PERSONNEL BENEFITS,2202.93,0
S000810,HON. FORTNEY PETE STARK,2009,2009Q4,PERSONNEL COMPENSATION,876374.55,290583.34
S000810,HON. FORTNEY PETE STARK,2009,2009Q3,PERSONNEL COMPENSATION,585791.21,204072.23
S000810,HON. FORTNEY PETE STARK,2009,2009Q4,FRANKED MAIL,165554.82,73178.36
S000810,HON. FORTNEY PETE STARK,2009,2009Q4,PRINTING AND REPRODUCTION,141112.7,57554.9
S000810,HON. FORTNEY PETE STARK,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",97297.21,28453.62
S000810,HON. FORTNEY PETE STARK,2009,2009Q3,FRANKED MAIL,92376.46,25051.92
S000810,HON. FORTNEY PETE STARK,2009,2009Q3,PRINTING AND REPRODUCTION,83557.8,22064
S000810,HON. FORTNEY PETE STARK,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",68843.59,25166.98
S000810,HON. FORTNEY PETE STARK,2009,2009Q4,OTHER SERVICES,28284.05,11318.23
S000810,HON. FORTNEY PETE STARK,2009,2009Q4,SUPPLIES AND MATERIALS,23089.8,6216.56
S000810,HON. FORTNEY PETE STARK,2009,2009Q4,TRAVEL,17130.64,6935.02
S000810,HON. FORTNEY PETE STARK,2009,2009Q3,OTHER SERVICES,16965.82,9450.82
S000810,HON. FORTNEY PETE STARK,2009,2009Q3,SUPPLIES AND MATERIALS,16873.24,5666.52
S000810,HON. FORTNEY PETE STARK,2009,2009Q3,TRAVEL,10195.62,1280.37
S000810,HON. FORTNEY PETE STARK,2009,2009Q4,EQUIPMENT,6494.08,2695.02
S000810,HON. FORTNEY PETE STARK,2009,2009Q3,EQUIPMENT,3799.06,2399.02
S000810,HON. FORTNEY PETE STARK,2009,2009Q4,PERSONNEL BENEFITS,2540.93,0
S000810,HON. FORTNEY PETE STARK,2009,2009Q3,PERSONNEL BENEFITS,2540.93,494
L000554,HON. FRANK A LOBIONDO,2009,2009Q4,PERSONNEL COMPENSATION,963862.22,278448.12
L000554,HON. FRANK A LOBIONDO,2009,2009Q3,PERSONNEL COMPENSATION,685414.1,235219.37
L000554,HON. FRANK A LOBIONDO,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",65473.7,17823.36
L000554,HON. FRANK A LOBIONDO,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",47650.34,15477.66
L000554,HON. FRANK A LOBIONDO,2009,2009Q4,OTHER SERVICES,46133.09,13538.89
L000554,HON. FRANK A LOBIONDO,2009,2009Q3,OTHER SERVICES,32594.2,5924.89
L000554,HON. FRANK A LOBIONDO,2009,2009Q4,TRAVEL,20790.98,5984.92
L000554,HON. FRANK A LOBIONDO,2009,2009Q4,SUPPLIES AND MATERIALS,17894.64,7132.73
L000554,HON. FRANK A LOBIONDO,2009,2009Q3,TRAVEL,14806.06,5384.69
L000554,HON. FRANK A LOBIONDO,2009,2009Q3,SUPPLIES AND MATERIALS,10761.91,5647.63
L000554,HON. FRANK A LOBIONDO,2009,2009Q4,FRANKED MAIL,6713.28,1494.17
L000554,HON. FRANK A LOBIONDO,2009,2009Q4,EQUIPMENT,6175.52,3775.38
L000554,HON. FRANK A LOBIONDO,2009,2009Q3,FRANKED MAIL,5219.11,2545.08
L000554,HON. FRANK A LOBIONDO,2009,2009Q4,PRINTING AND REPRODUCTION,3233.34,1045.14
L000554,HON. FRANK A LOBIONDO,2009,2009Q3,EQUIPMENT,2400.14,700.38
L000554,HON. FRANK A LOBIONDO,2009,2009Q3,PRINTING AND REPRODUCTION,2188.2,575.45
L000491,HON. FRANK D LUCAS,2009,2009Q4,PERSONNEL COMPENSATION,836003.58,281527.74
L000491,HON. FRANK D LUCAS,2009,2009Q3,PERSONNEL COMPENSATION,554475.84,187398.61
L000491,HON. FRANK D LUCAS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",127459.49,38355.02
L000491,HON. FRANK D LUCAS,2009,2009Q4,TRAVEL,126045.76,36611.48
L000491,HON. FRANK D LUCAS,2009,2009Q4,FRANKED MAIL,93006.94,42515.84
L000491,HON. FRANK D LUCAS,2009,2009Q3,TRAVEL,89434.28,33092.57
L000491,HON. FRANK D LUCAS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",89104.47,35492.79
L000491,HON. FRANK D LUCAS,2009,2009Q4,PRINTING AND REPRODUCTION,82627.51,35998
L000491,HON. FRANK D LUCAS,2009,2009Q3,FRANKED MAIL,50491.1,28236.22
L000491,HON. FRANK D LUCAS,2009,2009Q3,PRINTING AND REPRODUCTION,46629.51,25418.06
L000491,HON. FRANK D LUCAS,2009,2009Q4,OTHER SERVICES,36095.02,5126.85
L000491,HON. FRANK D LUCAS,2009,2009Q4,SUPPLIES AND MATERIALS,34098.57,10848.86
L000491,HON. FRANK D LUCAS,2009,2009Q3,OTHER SERVICES,30968.17,10433
L000491,HON. FRANK D LUCAS,2009,2009Q3,SUPPLIES AND MATERIALS,23249.71,5589.73
L000491,HON. FRANK D LUCAS,2009,2009Q4,EQUIPMENT,5645.3,624.24
L000491,HON. FRANK D LUCAS,2009,2009Q3,EQUIPMENT,5021.06,2324.24
L000491,HON. FRANK D LUCAS,2009,2009Q4,PERSONNEL BENEFITS,344.74,0
L000491,HON. FRANK D LUCAS,2009,2009Q3,PERSONNEL BENEFITS,344.74,0
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,PERSONNEL COMPENSATION,763568.27,209891.65
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q3,PERSONNEL COMPENSATION,553676.62,208122.44
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",109018.94,22508.9
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",86510.04,39387.3
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,FRANKED MAIL,84093.53,39649.16
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,PRINTING AND REPRODUCTION,73276.25,21014.42
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,OTHER SERVICES,54678.44,10355.56
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q3,PRINTING AND REPRODUCTION,52261.83,18974.75
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,SUPPLIES AND MATERIALS,44748.71,5087.54
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q3,FRANKED MAIL,44444.37,19777.72
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q3,OTHER SERVICES,44322.88,10897.86
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q3,SUPPLIES AND MATERIALS,39661.17,7911.57
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,TRAVEL,30207.73,7554.81
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q3,TRAVEL,22652.92,10348.43
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,EQUIPMENT,17882.92,3884.8
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q3,EQUIPMENT,13998.12,3348.24
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,PERSONNEL BENEFITS,1509.93,0
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q3,PERSONNEL BENEFITS,1509.93,0
P000034,HON. FRANK PALLONE JR,2009,2009Q4,PERSONNEL COMPENSATION,975441.73,278746.22
P000034,HON. FRANK PALLONE JR,2009,2009Q3,PERSONNEL COMPENSATION,696695.51,239893.22
P000034,HON. FRANK PALLONE JR,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",97094.42,24965.82
P000034,HON. FRANK PALLONE JR,2009,2009Q4,FRANKED MAIL,88286.3,44902.39
P000034,HON. FRANK PALLONE JR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",72128.6,25291.99
P000034,HON. FRANK PALLONE JR,2009,2009Q3,FRANKED MAIL,43383.91,41866.01
P000034,HON. FRANK PALLONE JR,2009,2009Q4,OTHER SERVICES,26077.95,6480.85
P000034,HON. FRANK PALLONE JR,2009,2009Q3,OTHER SERVICES,19597.1,6782.65
P000034,HON. FRANK PALLONE JR,2009,2009Q4,SUPPLIES AND MATERIALS,16925.36,7217.18
P000034,HON. FRANK PALLONE JR,2009,2009Q4,PRINTING AND REPRODUCTION,12614.26,73.4
P000034,HON. FRANK PALLONE JR,2009,2009Q3,PRINTING AND REPRODUCTION,12540.86,11874
P000034,HON. FRANK PALLONE JR,2009,2009Q4,TRAVEL,9987.8,2842.36
P000034,HON. FRANK PALLONE JR,2009,2009Q3,SUPPLIES AND MATERIALS,9708.18,131.9
P000034,HON. FRANK PALLONE JR,2009,2009Q3,TRAVEL,7145.44,1789.77
P000034,HON. FRANK PALLONE JR,2009,2009Q4,EQUIPMENT,2796.46,741.16
P000034,HON. FRANK PALLONE JR,2009,2009Q3,EQUIPMENT,2055.3,785.1
P000034,HON. FRANK PALLONE JR,2009,2009Q4,PERSONNEL BENEFITS,2002.35,0
P000034,HON. FRANK PALLONE JR,2009,2009Q3,PERSONNEL BENEFITS,2002.35,0
W000672,HON. FRANK R WOLF,2009,2009Q4,PERSONNEL COMPENSATION,867730.58,223375
W000672,HON. FRANK R WOLF,2009,2009Q3,PERSONNEL COMPENSATION,644355.58,211658.3
W000672,HON. FRANK R WOLF,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",116756.41,35477.26
W000672,HON. FRANK R WOLF,2009,2009Q4,FRANKED MAIL,84413.03,37652.77
W000672,HON. FRANK R WOLF,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",81279.15,33712.77
W000672,HON. FRANK R WOLF,2009,2009Q4,PRINTING AND REPRODUCTION,64662.17,35405.43
W000672,HON. FRANK R WOLF,2009,2009Q4,SUPPLIES AND MATERIALS,50361.48,6332.88
W000672,HON. FRANK R WOLF,2009,2009Q3,FRANKED MAIL,46760.26,9879.54
W000672,HON. FRANK R WOLF,2009,2009Q4,OTHER SERVICES,44721,10065
W000672,HON. FRANK R WOLF,2009,2009Q3,SUPPLIES AND MATERIALS,44028.6,12054.32
W000672,HON. FRANK R WOLF,2009,2009Q3,OTHER SERVICES,34656,9711
W000672,HON. FRANK R WOLF,2009,2009Q3,PRINTING AND REPRODUCTION,29256.74,731.49
W000672,HON. FRANK R WOLF,2009,2009Q4,EQUIPMENT,14867.74,3934.51
W000672,HON. FRANK R WOLF,2009,2009Q3,EQUIPMENT,10933.23,3669.45
W000672,HON. FRANK R WOLF,2009,2009Q4,TRAVEL,8478.01,2809.32
W000672,HON. FRANK R WOLF,2009,2009Q3,TRAVEL,5668.69,2309.3
W000672,HON. FRANK R WOLF,2009,2009Q4,PERSONNEL BENEFITS,3132.48,0
W000672,HON. FRANK R WOLF,2009,2009Q3,PERSONNEL BENEFITS,3132.48,0
U000031,HON. FRED UPTON,2009,2009Q4,PERSONNEL COMPENSATION,1047254.55,322659.26
U000031,HON. FRED UPTON,2009,2009Q3,PERSONNEL COMPENSATION,724595.29,274150.59
U000031,HON. FRED UPTON,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",88849.85,19989.83
U000031,HON. FRED UPTON,2009,2009Q4,TRAVEL,70510,14213.24
U000031,HON. FRED UPTON,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",68860.02,31331.31
U000031,HON. FRED UPTON,2009,2009Q4,OTHER SERVICES,63960.71,16886.99
U000031,HON. FRED UPTON,2009,2009Q3,TRAVEL,56296.76,25334.4
U000031,HON. FRED UPTON,2009,2009Q4,SUPPLIES AND MATERIALS,51564.12,20868.56
U000031,HON. FRED UPTON,2009,2009Q3,OTHER SERVICES,47073.72,14580.83
U000031,HON. FRED UPTON,2009,2009Q3,SUPPLIES AND MATERIALS,30695.56,9237.04
U000031,HON. FRED UPTON,2009,2009Q4,EQUIPMENT,13396.37,10032.5
U000031,HON. FRED UPTON,2009,2009Q4,PRINTING AND REPRODUCTION,7270.6,145.28
U000031,HON. FRED UPTON,2009,2009Q3,PRINTING AND REPRODUCTION,7125.32,114.72
U000031,HON. FRED UPTON,2009,2009Q4,FRANKED MAIL,6823.72,2661.22
U000031,HON. FRED UPTON,2009,2009Q3,FRANKED MAIL,4162.5,1913.85
U000031,HON. FRED UPTON,2009,2009Q3,EQUIPMENT,3363.87,729
U000031,HON. FRED UPTON,2009,2009Q4,PERSONNEL BENEFITS,1457.86,0
U000031,HON. FRED UPTON,2009,2009Q3,PERSONNEL BENEFITS,1457.86,0
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q4,PERSONNEL COMPENSATION,1030846.36,274651.64
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q3,PERSONNEL COMPENSATION,756194.72,273616.67
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q4,PRINTING AND REPRODUCTION,95165.95,29357.8
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",90319.99,21665.5
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",68654.49,28562.43
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q3,PRINTING AND REPRODUCTION,65808.15,1086.19
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q4,FRANKED MAIL,59258.94,15300.05
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q4,OTHER SERVICES,52720.46,17386.97
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q3,FRANKED MAIL,43958.89,11230.23
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q4,TRAVEL,41626.98,12797.3
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q3,OTHER SERVICES,35333.49,13074.97
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q3,TRAVEL,28829.68,11984.84
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q4,SUPPLIES AND MATERIALS,28363.94,8373.97
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q3,SUPPLIES AND MATERIALS,19989.97,7878.7
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q4,EQUIPMENT,11349,2257.34
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q3,EQUIPMENT,9091.66,1295.46
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q4,PERSONNEL BENEFITS,1800.19,0
G000554,HON. GABRIELLE GIFFORDS,2009,2009Q3,PERSONNEL BENEFITS,1800.19,0
P000595,HON. GARY C. PETERS,2009,2009Q4,PERSONNEL COMPENSATION,780383.44,212125.03
P000595,HON. GARY C. PETERS,2009,2009Q3,PERSONNEL COMPENSATION,568258.41,194216.69
P000595,HON. GARY C. PETERS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",91997.02,24394.4
P000595,HON. GARY C. PETERS,2009,2009Q4,PRINTING AND REPRODUCTION,78309.09,31677.07
P000595,HON. GARY C. PETERS,2009,2009Q4,FRANKED MAIL,70669.98,35324.22
P000595,HON. GARY C. PETERS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",67602.62,25846.84
P000595,HON. GARY C. PETERS,2009,2009Q4,TRAVEL,50669.59,12957.3
P000595,HON. GARY C. PETERS,2009,2009Q4,OTHER SERVICES,49505,9925
P000595,HON. GARY C. PETERS,2009,2009Q3,PRINTING AND REPRODUCTION,46632.02,1315.42
P000595,HON. GARY C. PETERS,2009,2009Q3,OTHER SERVICES,39580,9840
P000595,HON. GARY C. PETERS,2009,2009Q3,TRAVEL,37712.29,14370.48
P000595,HON. GARY C. PETERS,2009,2009Q3,FRANKED MAIL,35345.76,3940.47
P000595,HON. GARY C. PETERS,2009,2009Q4,SUPPLIES AND MATERIALS,30113.15,6489.99
P000595,HON. GARY C. PETERS,2009,2009Q3,SUPPLIES AND MATERIALS,23623.16,6076.91
P000595,HON. GARY C. PETERS,2009,2009Q4,EQUIPMENT,7193.65,2298.27
P000595,HON. GARY C. PETERS,2009,2009Q3,EQUIPMENT,4895.38,978.14
P000595,HON. GARY C. PETERS,2009,2009Q4,PERSONNEL BENEFITS,1677.24,0
P000595,HON. GARY C. PETERS,2009,2009Q3,PERSONNEL BENEFITS,1677.24,0
M001139,HON. GARY G. MILLER,2009,2009Q4,PERSONNEL COMPENSATION,864588.41,216501.66
M001139,HON. GARY G. MILLER,2009,2009Q3,PERSONNEL COMPENSATION,648086.75,213783.32
M001139,HON. GARY G. MILLER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",107399.17,27954.48
M001139,HON. GARY G. MILLER,2009,2009Q4,SUPPLIES AND MATERIALS,96277.07,64134.76
M001139,HON. GARY G. MILLER,2009,2009Q4,PRINTING AND REPRODUCTION,89634.71,42270.09
M001139,HON. GARY G. MILLER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",79444.69,27158.97
M001139,HON. GARY G. MILLER,2009,2009Q4,FRANKED MAIL,73983.9,30164.07
M001139,HON. GARY G. MILLER,2009,2009Q4,TRAVEL,60477.82,15890.34
M001139,HON. GARY G. MILLER,2009,2009Q4,OTHER SERVICES,51347.06,15830.37
M001139,HON. GARY G. MILLER,2009,2009Q3,PRINTING AND REPRODUCTION,47364.62,25440.49
M001139,HON. GARY G. MILLER,2009,2009Q3,TRAVEL,44587.48,24309.39
M001139,HON. GARY G. MILLER,2009,2009Q3,FRANKED MAIL,43819.83,24315.05
M001139,HON. GARY G. MILLER,2009,2009Q3,OTHER SERVICES,35516.69,11819.57
M001139,HON. GARY G. MILLER,2009,2009Q3,SUPPLIES AND MATERIALS,32142.31,12354.27
M001139,HON. GARY G. MILLER,2009,2009Q4,EQUIPMENT,8902.2,6166.42
M001139,HON. GARY G. MILLER,2009,2009Q3,EQUIPMENT,2735.78,1361.98
M001139,HON. GARY G. MILLER,2009,2009Q4,PERSONNEL BENEFITS,189.43,0
M001139,HON. GARY G. MILLER,2009,2009Q3,PERSONNEL BENEFITS,189.43,0
