OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
"HON. DIANA DEGETTE",2010,2010Q1,"PRINTING AND REPRODUCTION",323.61,323.61
"HON. DIANA DEGETTE",2010,2010Q1,"OTHER SERVICES",9627.18,9627.18
"HON. DIANA DEGETTE",2010,2010Q1,"SUPPLIES AND MATERIALS",14531.35,14531.35
"HON. DIANA DEGETTE",2010,2010Q1,EQUIPMENT,1312.32,1312.32
"HON. WILLIAM D. DELAHUNT",2010,2010Q1,"FRANKED MAIL",412.86,412.86
"HON. WILLIAM D. DELAHUNT",2010,2010Q1,"PERSONNEL COMPENSATION",242631.29,242631.29
"HON. WILLIAM D. DELAHUNT",2010,2010Q1,TRAVEL,7192.97,7192.97
"HON. WILLIAM D. DELAHUNT",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",29975.96,29975.96
"HON. WILLIAM D. DELAHUNT",2010,2010Q1,"PRINTING AND REPRODUCTION",211.75,211.75
"HON. WILLIAM D. DELAHUNT",2010,2010Q1,"OTHER SERVICES",9786,9786
"HON. WILLIAM D. DELAHUNT",2010,2010Q1,"SUPPLIES AND MATERIALS",11599.13,11599.13
"HON. WILLIAM D. DELAHUNT",2010,2010Q1,EQUIPMENT,1104,1104
"HON. ROSA L DELAURO",2010,2010Q1,"FRANKED MAIL",3206.26,3206.26
"HON. ROSA L DELAURO",2010,2010Q1,"PERSONNEL COMPENSATION",225495.07,225495.07
"HON. ROSA L DELAURO",2010,2010Q1,TRAVEL,11170.62,11170.62
"HON. ROSA L DELAURO",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18982.7,18982.7
"HON. ROSA L DELAURO",2010,2010Q1,"PRINTING AND REPRODUCTION",416.5,416.5
"HON. ROSA L DELAURO",2010,2010Q1,"OTHER SERVICES",10217,10217
"HON. ROSA L DELAURO",2010,2010Q1,"SUPPLIES AND MATERIALS",8798.93,8798.93
"HON. ROSA L DELAURO",2010,2010Q1,EQUIPMENT,425.99,425.99
"HON. CHARLES W. DENT",2010,2010Q1,"FRANKED MAIL",4049.4,4049.4
"HON. CHARLES W. DENT",2010,2010Q1,"PERSONNEL COMPENSATION",225304.52,225304.52
"HON. CHARLES W. DENT",2010,2010Q1,TRAVEL,4510.8,4510.8
"HON. CHARLES W. DENT",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17234.91,17234.91
"HON. CHARLES W. DENT",2010,2010Q1,"PRINTING AND REPRODUCTION",620.85,620.85
"HON. CHARLES W. DENT",2010,2010Q1,"OTHER SERVICES",10917,10917
"HON. CHARLES W. DENT",2010,2010Q1,"SUPPLIES AND MATERIALS",3398.74,3398.74
"HON. CHARLES W. DENT",2010,2010Q1,EQUIPMENT,553.5,553.5
"HON. LINCOLN DIAZ-BALART",2010,2010Q1,"FRANKED MAIL",912.91,912.91
"HON. LINCOLN DIAZ-BALART",2010,2010Q1,"PERSONNEL COMPENSATION",215911.78,215911.78
"HON. LINCOLN DIAZ-BALART",2010,2010Q1,TRAVEL,7360.93,7360.93
"HON. LINCOLN DIAZ-BALART",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19781.52,19781.52
"HON. LINCOLN DIAZ-BALART",2010,2010Q1,"PRINTING AND REPRODUCTION",744.86,744.86
"HON. LINCOLN DIAZ-BALART",2010,2010Q1,"OTHER SERVICES",6405.14,6405.14
"HON. LINCOLN DIAZ-BALART",2010,2010Q1,"SUPPLIES AND MATERIALS",2884.43,2884.43
"HON. LINCOLN DIAZ-BALART",2010,2010Q1,EQUIPMENT,1274.94,1274.94
"HON. MARIO DIAZ-BALART",2010,2010Q1,"FRANKED MAIL",1194.86,1194.86
"HON. MARIO DIAZ-BALART",2010,2010Q1,"PERSONNEL COMPENSATION",212334.25,212334.25
"HON. MARIO DIAZ-BALART",2010,2010Q1,TRAVEL,12424.77,12424.77
"HON. MARIO DIAZ-BALART",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",37996.35,37996.35
"HON. MARIO DIAZ-BALART",2010,2010Q1,"PRINTING AND REPRODUCTION",77.85,77.85
"HON. MARIO DIAZ-BALART",2010,2010Q1,"OTHER SERVICES",12154,12154
"HON. MARIO DIAZ-BALART",2010,2010Q1,"SUPPLIES AND MATERIALS",3281.25,3281.25
"HON. MARIO DIAZ-BALART",2010,2010Q1,EQUIPMENT,1278.32,1278.32
"HON. NORMAN D DICKS",2010,2010Q1,"FRANKED MAIL",783.25,783.25
"HON. NORMAN D DICKS",2010,2010Q1,"PERSONNEL COMPENSATION",247326.14,247326.14
"HON. NORMAN D DICKS",2010,2010Q1,TRAVEL,9723.2,9723.2
"HON. NORMAN D DICKS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23122.38,23122.38
"HON. NORMAN D DICKS",2010,2010Q1,"PRINTING AND REPRODUCTION",187.29,187.29
"HON. NORMAN D DICKS",2010,2010Q1,"OTHER SERVICES",12221.6,12221.6
"HON. NORMAN D DICKS",2010,2010Q1,"SUPPLIES AND MATERIALS",4046.72,4046.72
"HON. NORMAN D DICKS",2010,2010Q1,EQUIPMENT,786,786
"HON. JOHN D DINGELL",2010,2010Q1,"FRANKED MAIL",1194.78,1194.78
"HON. JOHN D DINGELL",2010,2010Q1,"PERSONNEL COMPENSATION",273804.75,273804.75
"HON. JOHN D DINGELL",2010,2010Q1,TRAVEL,5441.17,5441.17
"HON. JOHN D DINGELL",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",24861.72,24861.72
"HON. JOHN D DINGELL",2010,2010Q1,"PRINTING AND REPRODUCTION",185,185
"HON. JOHN D DINGELL",2010,2010Q1,"OTHER SERVICES",9489.55,9489.55
"HON. JOHN D DINGELL",2010,2010Q1,"SUPPLIES AND MATERIALS",2810.62,2810.62
"HON. JOHN D DINGELL",2010,2010Q1,EQUIPMENT,688.56,688.56
"HON. LLOYD DOGGETT",2010,2010Q1,"FRANKED MAIL",2344.4,2344.4
"HON. LLOYD DOGGETT",2010,2010Q1,"PERSONNEL COMPENSATION",232354.99,232354.99
"HON. LLOYD DOGGETT",2010,2010Q1,TRAVEL,2561.4,2561.4
"HON. LLOYD DOGGETT",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21250.14,21250.14
"HON. LLOYD DOGGETT",2010,2010Q1,"PRINTING AND REPRODUCTION",194.4,194.4
"HON. LLOYD DOGGETT",2010,2010Q1,"OTHER SERVICES",11676.91,11676.91
"HON. LLOYD DOGGETT",2010,2010Q1,"SUPPLIES AND MATERIALS",3051.41,3051.41
"HON. LLOYD DOGGETT",2010,2010Q1,EQUIPMENT,2196.75,2196.75
"HON. JOE DONNELLY",2010,2010Q1,"FRANKED MAIL",2208.81,2208.81
"HON. JOE DONNELLY",2010,2010Q1,"PERSONNEL COMPENSATION",194986.26,194986.26
"HON. JOE DONNELLY",2010,2010Q1,TRAVEL,9208.48,9208.48
"HON. JOE DONNELLY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",13930.16,13930.16
"HON. JOE DONNELLY",2010,2010Q1,"PRINTING AND REPRODUCTION",670,670
"HON. JOE DONNELLY",2010,2010Q1,"OTHER SERVICES",9630,9630
"HON. JOE DONNELLY",2010,2010Q1,"SUPPLIES AND MATERIALS",2844.8,2844.8
"HON. JOE DONNELLY",2010,2010Q1,EQUIPMENT,772.38,772.38
"HON. MICHAEL F DOYLE",2010,2010Q1,"FRANKED MAIL",47048.78,47048.78
"HON. MICHAEL F DOYLE",2010,2010Q1,"PERSONNEL COMPENSATION",244024.28,244024.28
"HON. MICHAEL F DOYLE",2010,2010Q1,TRAVEL,3346.1,3346.1
"HON. MICHAEL F DOYLE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",24442.65,24442.65
"HON. MICHAEL F DOYLE",2010,2010Q1,"PRINTING AND REPRODUCTION",41264.6,41264.6
"HON. MICHAEL F DOYLE",2010,2010Q1,"OTHER SERVICES",19388,19388
"HON. MICHAEL F DOYLE",2010,2010Q1,"SUPPLIES AND MATERIALS",7909.85,7909.85
"HON. MICHAEL F DOYLE",2010,2010Q1,EQUIPMENT,2308.11,2308.11
"HON. DAVID DREIER",2010,2010Q1,"FRANKED MAIL",23375.62,23375.62
"HON. DAVID DREIER",2010,2010Q1,"PERSONNEL COMPENSATION",226900.59,226900.59
"HON. DAVID DREIER",2010,2010Q1,TRAVEL,4491.37,4491.37
"HON. DAVID DREIER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",33030.34,33030.34
"HON. DAVID DREIER",2010,2010Q1,"PRINTING AND REPRODUCTION",17521.2,17521.2
"HON. DAVID DREIER",2010,2010Q1,"OTHER SERVICES",8874.08,8874.08
"HON. DAVID DREIER",2010,2010Q1,"SUPPLIES AND MATERIALS",1876.04,1876.04
"HON. DAVID DREIER",2010,2010Q1,EQUIPMENT,1779,1779
"HON. STEVE DRIEHAUS",2010,2010Q1,"FRANKED MAIL",72920.51,72920.51
"HON. STEVE DRIEHAUS",2010,2010Q1,"PERSONNEL COMPENSATION",199670.51,199670.51
"HON. STEVE DRIEHAUS",2010,2010Q1,TRAVEL,11364.49,11364.49
"HON. STEVE DRIEHAUS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21004.79,21004.79
"HON. STEVE DRIEHAUS",2010,2010Q1,"PRINTING AND REPRODUCTION",48144.87,48144.87
"HON. STEVE DRIEHAUS",2010,2010Q1,"OTHER SERVICES",6709,6709
"HON. STEVE DRIEHAUS",2010,2010Q1,"SUPPLIES AND MATERIALS",7056.8,7056.8
"HON. STEVE DRIEHAUS",2010,2010Q1,EQUIPMENT,776.25,776.25
"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,"FRANKED MAIL",1795.61,1795.61
"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,"PERSONNEL COMPENSATION",221271.26,221271.26
"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,TRAVEL,7185.32,7185.32
"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18301.63,18301.63
"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,"PRINTING AND REPRODUCTION",46542.06,46542.06
"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,"OTHER SERVICES",8931.47,8931.47
"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,"SUPPLIES AND MATERIALS",5688.95,5688.95
"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,EQUIPMENT,670.24,670.24
"HON. DONNA F. EDWARDS",2010,2010Q1,"FRANKED MAIL",41299.17,41299.17
"HON. DONNA F. EDWARDS",2010,2010Q1,"PERSONNEL COMPENSATION",241807.93,241807.93
"HON. DONNA F. EDWARDS",2010,2010Q1,TRAVEL,9292.82,9292.82
"HON. DONNA F. EDWARDS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",31011.14,31011.14
"HON. DONNA F. EDWARDS",2010,2010Q1,"PRINTING AND REPRODUCTION",326.67,326.67
"HON. DONNA F. EDWARDS",2010,2010Q1,"OTHER SERVICES",11331,11331
"HON. DONNA F. EDWARDS",2010,2010Q1,"SUPPLIES AND MATERIALS",6613.53,6613.53
"HON. DONNA F. EDWARDS",2010,2010Q1,EQUIPMENT,1445.31,1445.31
"HON. CHET EDWARDS",2010,2010Q1,"FRANKED MAIL",1696.66,1696.66
"HON. CHET EDWARDS",2010,2010Q1,"PERSONNEL COMPENSATION",185973.45,185973.45
"HON. CHET EDWARDS",2010,2010Q1,TRAVEL,523.8,523.8
"HON. CHET EDWARDS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18641.9,18641.9
"HON. CHET EDWARDS",2010,2010Q1,"PRINTING AND REPRODUCTION",679,679
"HON. CHET EDWARDS",2010,2010Q1,"OTHER SERVICES",6603.86,6603.86
"HON. CHET EDWARDS",2010,2010Q1,"SUPPLIES AND MATERIALS",6710.68,6710.68
"HON. CHET EDWARDS",2010,2010Q1,EQUIPMENT,1361.25,1361.25
"HON. VERNON J EHLERS",2010,2010Q1,"FRANKED MAIL",492.81,492.81
"HON. VERNON J EHLERS",2010,2010Q1,"PERSONNEL COMPENSATION",228101.68,228101.68
"HON. VERNON J EHLERS",2010,2010Q1,TRAVEL,1151.88,1151.88
"HON. VERNON J EHLERS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",10653.43,10653.43
"HON. VERNON J EHLERS",2010,2010Q1,"PRINTING AND REPRODUCTION",39.9,39.9
"HON. VERNON J EHLERS",2010,2010Q1,"OTHER SERVICES",11200.92,11200.92
"HON. VERNON J EHLERS",2010,2010Q1,"SUPPLIES AND MATERIALS",3152,3152
"HON. VERNON J EHLERS",2010,2010Q1,EQUIPMENT,390,390
"HON. KEITH ELLISON",2010,2010Q1,"FRANKED MAIL",786.17,786.17
"HON. KEITH ELLISON",2010,2010Q1,"PERSONNEL COMPENSATION",228772.84,228772.84
"HON. KEITH ELLISON",2010,2010Q1,TRAVEL,14997.14,14997.14
"HON. KEITH ELLISON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18454.02,18454.02
"HON. KEITH ELLISON",2010,2010Q1,"PRINTING AND REPRODUCTION",354,354
"HON. KEITH ELLISON",2010,2010Q1,"OTHER SERVICES",12469.35,12469.35
"HON. KEITH ELLISON",2010,2010Q1,"SUPPLIES AND MATERIALS",8551.82,8551.82
"HON. KEITH ELLISON",2010,2010Q1,EQUIPMENT,552,552
"HON. BRAD ELLSWORTH",2010,2010Q1,"FRANKED MAIL",16053.96,16053.96
"HON. BRAD ELLSWORTH",2010,2010Q1,"PERSONNEL COMPENSATION",225318.77,225318.77
"HON. BRAD ELLSWORTH",2010,2010Q1,TRAVEL,9176.01,9176.01
"HON. BRAD ELLSWORTH",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",13372.64,13372.64
"HON. BRAD ELLSWORTH",2010,2010Q1,"OTHER SERVICES",11782.53,11782.53
"HON. BRAD ELLSWORTH",2010,2010Q1,"SUPPLIES AND MATERIALS",4308.82,4308.82
"HON. BRAD ELLSWORTH",2010,2010Q1,EQUIPMENT,1375.08,1375.08
"HON. JO ANN EMERSON",2010,2010Q1,"FRANKED MAIL",1573.12,1573.12
"HON. JO ANN EMERSON",2010,2010Q1,"PERSONNEL COMPENSATION",234508.5,234508.5
"HON. JO ANN EMERSON",2010,2010Q1,TRAVEL,12636.6,12636.6
"HON. JO ANN EMERSON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16956.43,16956.43
"HON. JO ANN EMERSON",2010,2010Q1,"PRINTING AND REPRODUCTION",38,38
"HON. JO ANN EMERSON",2010,2010Q1,"OTHER SERVICES",12750.66,12750.66
"HON. JO ANN EMERSON",2010,2010Q1,"SUPPLIES AND MATERIALS",3194.31,3194.31
"HON. JO ANN EMERSON",2010,2010Q1,EQUIPMENT,2207.25,2207.25
"HON. ELIOT L ENGEL",2010,2010Q1,"FRANKED MAIL",687.93,687.93
"HON. ELIOT L ENGEL",2010,2010Q1,"PERSONNEL COMPENSATION",256700.14,256700.14
"HON. ELIOT L ENGEL",2010,2010Q1,TRAVEL,2431.51,2431.51
"HON. ELIOT L ENGEL",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",32500.96,32500.96
"HON. ELIOT L ENGEL",2010,2010Q1,"PRINTING AND REPRODUCTION",124.5,124.5
"HON. ELIOT L ENGEL",2010,2010Q1,"OTHER SERVICES",9471,9471
"HON. ELIOT L ENGEL",2010,2010Q1,"SUPPLIES AND MATERIALS",3490.09,3490.09
"HON. ELIOT L ENGEL",2010,2010Q1,EQUIPMENT,1174.92,1174.92
"HON. ANNA G ESHOO",2010,2010Q1,"FRANKED MAIL",747.27,747.27
"HON. ANNA G ESHOO",2010,2010Q1,"PERSONNEL COMPENSATION",284882.67,284882.67
"HON. ANNA G ESHOO",2010,2010Q1,TRAVEL,6321.75,6321.75
"HON. ANNA G ESHOO",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",28767.86,28767.86
"HON. ANNA G ESHOO",2010,2010Q1,"PRINTING AND REPRODUCTION",140.5,140.5
"HON. ANNA G ESHOO",2010,2010Q1,"OTHER SERVICES",12506.07,12506.07
"HON. ANNA G ESHOO",2010,2010Q1,"SUPPLIES AND MATERIALS",3352.37,3352.37
"HON. ANNA G ESHOO",2010,2010Q1,EQUIPMENT,616.74,616.74
"HON. BOB ETHERIDGE",2010,2010Q1,"FRANKED MAIL",1690.23,1690.23
"HON. BOB ETHERIDGE",2010,2010Q1,"PERSONNEL COMPENSATION",240209.27,240209.27
"HON. BOB ETHERIDGE",2010,2010Q1,TRAVEL,7157.72,7157.72
"HON. BOB ETHERIDGE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22434.19,22434.19
"HON. BOB ETHERIDGE",2010,2010Q1,"PRINTING AND REPRODUCTION",933.6,933.6
"HON. BOB ETHERIDGE",2010,2010Q1,"OTHER SERVICES",12366,12366
"HON. BOB ETHERIDGE",2010,2010Q1,"SUPPLIES AND MATERIALS",4444.88,4444.88
"HON. BOB ETHERIDGE",2010,2010Q1,EQUIPMENT,0,0
"HON. ENI F H FALEOMAVAEGA",2010,2010Q1,"FRANKED MAIL",163.95,163.95
"HON. ENI F H FALEOMAVAEGA",2010,2010Q1,"PERSONNEL COMPENSATION",278098.98,278098.98
"HON. ENI F H FALEOMAVAEGA",2010,2010Q1,TRAVEL,597.46,597.46
"HON. ENI F H FALEOMAVAEGA",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",12662.5,12662.5
"HON. ENI F H FALEOMAVAEGA",2010,2010Q1,"PRINTING AND REPRODUCTION",294.1,294.1
"HON. ENI F H FALEOMAVAEGA",2010,2010Q1,"OTHER SERVICES",7440,7440
"HON. ENI F H FALEOMAVAEGA",2010,2010Q1,"SUPPLIES AND MATERIALS",4913.41,4913.41
"HON. ENI F H FALEOMAVAEGA",2010,2010Q1,EQUIPMENT,723.75,723.75
"HON. MARY FALLIN",2010,2010Q1,"FRANKED MAIL",850.45,850.45
"HON. MARY FALLIN",2010,2010Q1,"PERSONNEL COMPENSATION",212777.71,212777.71
"HON. MARY FALLIN",2010,2010Q1,TRAVEL,7934,7934
"HON. MARY FALLIN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15498.06,15498.06
"HON. MARY FALLIN",2010,2010Q1,"PRINTING AND REPRODUCTION",2551.2,2551.2
"HON. MARY FALLIN",2010,2010Q1,"OTHER SERVICES",10953.9,10953.9
"HON. MARY FALLIN",2010,2010Q1,"SUPPLIES AND MATERIALS",546.63,546.63
"HON. MARY FALLIN",2010,2010Q1,EQUIPMENT,1975.6,1975.6
"HON. SAM FARR",2010,2010Q1,"FRANKED MAIL",1102.89,1102.89
"HON. SAM FARR",2010,2010Q1,"PERSONNEL COMPENSATION",249480.03,249480.03
"HON. SAM FARR",2010,2010Q1,TRAVEL,8625.07,8625.07
"HON. SAM FARR",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18451.65,18451.65
"HON. SAM FARR",2010,2010Q1,"PRINTING AND REPRODUCTION",47.1,47.1
"HON. SAM FARR",2010,2010Q1,"OTHER SERVICES",12173,12173
"HON. SAM FARR",2010,2010Q1,"SUPPLIES AND MATERIALS",3649.2,3649.2
"HON. SAM FARR",2010,2010Q1,EQUIPMENT,2314.08,2314.08
"HON. CHAKA FATTAH",2010,2010Q1,"FRANKED MAIL",92.61,92.61
"HON. CHAKA FATTAH",2010,2010Q1,"PERSONNEL COMPENSATION",238766.19,238766.19
"HON. CHAKA FATTAH",2010,2010Q1,TRAVEL,1519.41,1519.41
"HON. CHAKA FATTAH",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",24895.14,24895.14
"HON. CHAKA FATTAH",2010,2010Q1,"PRINTING AND REPRODUCTION",396.4,396.4
"HON. CHAKA FATTAH",2010,2010Q1,"OTHER SERVICES",14500.5,14500.5
"HON. CHAKA FATTAH",2010,2010Q1,"SUPPLIES AND MATERIALS",5757.07,5757.07
"HON. CHAKA FATTAH",2010,2010Q1,EQUIPMENT,1726.35,1726.35
"HON. BOB FILNER",2010,2010Q1,"FRANKED MAIL",511.06,511.06
"HON. BOB FILNER",2010,2010Q1,"PERSONNEL COMPENSATION",221256.97,221256.97
"HON. BOB FILNER",2010,2010Q1,TRAVEL,5813.78,5813.78
"HON. BOB FILNER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",27533.47,27533.47
"HON. BOB FILNER",2010,2010Q1,"PRINTING AND REPRODUCTION",13276.51,13276.51
"HON. BOB FILNER",2010,2010Q1,"OTHER SERVICES",11388,11388
"HON. BOB FILNER",2010,2010Q1,"SUPPLIES AND MATERIALS",3632.65,3632.65
"HON. BOB FILNER",2010,2010Q1,EQUIPMENT,761.72,761.72
"HON. JEFF FLAKE",2010,2010Q1,"FRANKED MAIL",207.64,207.64
"HON. JEFF FLAKE",2010,2010Q1,"PERSONNEL COMPENSATION",224825.29,224825.29
"HON. JEFF FLAKE",2010,2010Q1,TRAVEL,6666.38,6666.38
"HON. JEFF FLAKE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18098.36,18098.36
"HON. JEFF FLAKE",2010,2010Q1,"PRINTING AND REPRODUCTION",187.5,187.5
"HON. JEFF FLAKE",2010,2010Q1,"OTHER SERVICES",10458.97,10458.97
"HON. JEFF FLAKE",2010,2010Q1,"SUPPLIES AND MATERIALS",8197.68,8197.68
"HON. JEFF FLAKE",2010,2010Q1,EQUIPMENT,763.53,763.53
"HON. JOHN FLEMING",2010,2010Q1,"FRANKED MAIL",2006.67,2006.67
"HON. JOHN FLEMING",2010,2010Q1,"PERSONNEL COMPENSATION",180083.58,180083.58
"HON. JOHN FLEMING",2010,2010Q1,TRAVEL,11156.99,11156.99
"HON. JOHN FLEMING",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",29486.62,29486.62
"HON. JOHN FLEMING",2010,2010Q1,"PRINTING AND REPRODUCTION",55,55
"HON. JOHN FLEMING",2010,2010Q1,"OTHER SERVICES",9756.5,9756.5
"HON. JOHN FLEMING",2010,2010Q1,"SUPPLIES AND MATERIALS",6975.51,6975.51
"HON. JOHN FLEMING",2010,2010Q1,EQUIPMENT,5841.42,5841.42
"HON. J. RANDY FORBES",2010,2010Q1,"FRANKED MAIL",39404.63,39404.63
"HON. J. RANDY FORBES",2010,2010Q1,"PERSONNEL COMPENSATION",233045.54,233045.54
"HON. J. RANDY FORBES",2010,2010Q1,TRAVEL,3069.34,3069.34
"HON. J. RANDY FORBES",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22000.63,22000.63
"HON. J. RANDY FORBES",2010,2010Q1,"PRINTING AND REPRODUCTION",609.55,609.55
"HON. J. RANDY FORBES",2010,2010Q1,"OTHER SERVICES",9119.07,9119.07
"HON. J. RANDY FORBES",2010,2010Q1,"SUPPLIES AND MATERIALS",3179.98,3179.98
"HON. J. RANDY FORBES",2010,2010Q1,EQUIPMENT,1134.85,1134.85
"HON. JEFF FORTENBERRY",2010,2010Q1,"FRANKED MAIL",877.92,877.92
"HON. JEFF FORTENBERRY",2010,2010Q1,"PERSONNEL COMPENSATION",228815.24,228815.24
"HON. JEFF FORTENBERRY",2010,2010Q1,TRAVEL,14471.13,14471.13
"HON. JEFF FORTENBERRY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",24844.49,24844.49
"HON. JEFF FORTENBERRY",2010,2010Q1,"PRINTING AND REPRODUCTION",4248.94,4248.94
"HON. JEFF FORTENBERRY",2010,2010Q1,"OTHER SERVICES",11564,11564
"HON. JEFF FORTENBERRY",2010,2010Q1,"SUPPLIES AND MATERIALS",4715.12,4715.12
"HON. JEFF FORTENBERRY",2010,2010Q1,EQUIPMENT,1175.34,1175.34
"HON. BILL FOSTER",2010,2010Q1,"FRANKED MAIL",1105.58,1105.58
"HON. BILL FOSTER",2010,2010Q1,"PERSONNEL COMPENSATION",256746.12,256746.12
"HON. BILL FOSTER",2010,2010Q1,TRAVEL,6117.27,6117.27
"HON. BILL FOSTER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23536.58,23536.58
"HON. BILL FOSTER",2010,2010Q1,"PRINTING AND REPRODUCTION",9.64,9.64
"HON. BILL FOSTER",2010,2010Q1,"OTHER SERVICES",6406,6406
"HON. BILL FOSTER",2010,2010Q1,"SUPPLIES AND MATERIALS",1957.36,1957.36
"HON. BILL FOSTER",2010,2010Q1,EQUIPMENT,878.01,878.01
"HON. VIRGINIA FOXX",2010,2010Q1,"FRANKED MAIL",509.7,509.7
"HON. VIRGINIA FOXX",2010,2010Q1,"PERSONNEL COMPENSATION",169106.79,169106.79
"HON. VIRGINIA FOXX",2010,2010Q1,TRAVEL,5840,5840
"HON. VIRGINIA FOXX",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17167.81,17167.81
"HON. VIRGINIA FOXX",2010,2010Q1,"OTHER SERVICES",6828,6828
"HON. VIRGINIA FOXX",2010,2010Q1,"SUPPLIES AND MATERIALS",1260.9,1260.9
"HON. VIRGINIA FOXX",2010,2010Q1,EQUIPMENT,1009.8,1009.8
"HON. BARNEY FRANK",2010,2010Q1,"FRANKED MAIL",762.18,762.18
"HON. BARNEY FRANK",2010,2010Q1,"PERSONNEL COMPENSATION",322362.98,322362.98
"HON. BARNEY FRANK",2010,2010Q1,TRAVEL,3145.83,3145.83
"HON. BARNEY FRANK",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17849.08,17849.08
"HON. BARNEY FRANK",2010,2010Q1,"PRINTING AND REPRODUCTION",221,221
"HON. BARNEY FRANK",2010,2010Q1,"OTHER SERVICES",9924,9924
"HON. BARNEY FRANK",2010,2010Q1,"SUPPLIES AND MATERIALS",3085.56,3085.56
"HON. BARNEY FRANK",2010,2010Q1,EQUIPMENT,3367.45,3367.45
"HON. TRENT FRANKS",2010,2010Q1,"FRANKED MAIL",599.68,599.68
"HON. TRENT FRANKS",2010,2010Q1,"PERSONNEL COMPENSATION",276079.75,276079.75
"HON. TRENT FRANKS",2010,2010Q1,TRAVEL,10792.87,10792.87
"HON. TRENT FRANKS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",29139.06,29139.06
"HON. TRENT FRANKS",2010,2010Q1,"PRINTING AND REPRODUCTION",112.05,112.05
"HON. TRENT FRANKS",2010,2010Q1,"OTHER SERVICES",4081.57,4081.57
"HON. TRENT FRANKS",2010,2010Q1,"SUPPLIES AND MATERIALS",5821.36,5821.36
"HON. TRENT FRANKS",2010,2010Q1,EQUIPMENT,8774.6,8774.6
"HON. RODNEY P FRELINGHUYSEN",2010,2010Q1,"FRANKED MAIL",3117.43,3117.43
"HON. RODNEY P FRELINGHUYSEN",2010,2010Q1,"PERSONNEL COMPENSATION",124425.11,124425.11
"HON. RODNEY P FRELINGHUYSEN",2010,2010Q1,TRAVEL,8515.13,8515.13
"HON. RODNEY P FRELINGHUYSEN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18184.79,18184.79
"HON. RODNEY P FRELINGHUYSEN",2010,2010Q1,"PRINTING AND REPRODUCTION",380.8,380.8
"HON. RODNEY P FRELINGHUYSEN",2010,2010Q1,"OTHER SERVICES",11540,11540
"HON. RODNEY P FRELINGHUYSEN",2010,2010Q1,"SUPPLIES AND MATERIALS",4366.48,4366.48
"HON. RODNEY P FRELINGHUYSEN",2010,2010Q1,EQUIPMENT,1510.74,1510.74
"HON. MARCIA L. FUDGE",2010,2010Q1,"FRANKED MAIL",124.18,124.18
"HON. MARCIA L. FUDGE",2010,2010Q1,"PERSONNEL COMPENSATION",219350.4,219350.4
"HON. MARCIA L. FUDGE",2010,2010Q1,TRAVEL,9991.86,9991.86
"HON. MARCIA L. FUDGE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",29695.76,29695.76
