BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
H001048,HON. DUNCAN HUNTER,2010,2010Q1,SUPPLIES AND MATERIALS,2684.52,2684.52
H001048,HON. DUNCAN HUNTER,2010,2010Q1,EQUIPMENT,967.5,967.5
I000023,HON. BOB INGLIS,2010,2010Q1,FRANKED MAIL,1021.43,1021.43
I000023,HON. BOB INGLIS,2010,2010Q1,PERSONNEL COMPENSATION,209931.11,209931.11
I000023,HON. BOB INGLIS,2010,2010Q1,TRAVEL,1048.66,1048.66
I000023,HON. BOB INGLIS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",27811.73,27811.73
I000023,HON. BOB INGLIS,2010,2010Q1,PRINTING AND REPRODUCTION,305.5,305.5
I000023,HON. BOB INGLIS,2010,2010Q1,OTHER SERVICES,10942,10942
I000023,HON. BOB INGLIS,2010,2010Q1,SUPPLIES AND MATERIALS,7682.25,7682.25
I000023,HON. BOB INGLIS,2010,2010Q1,EQUIPMENT,745.71,745.71
I000026,HON. JAY INSLEE,2010,2010Q1,FRANKED MAIL,446.07,446.07
I000026,HON. JAY INSLEE,2010,2010Q1,PERSONNEL COMPENSATION,255333.43,255333.43
I000026,HON. JAY INSLEE,2010,2010Q1,TRAVEL,9827.35,9827.35
I000026,HON. JAY INSLEE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",10931.3,10931.3
I000026,HON. JAY INSLEE,2010,2010Q1,OTHER SERVICES,11892,11892
I000026,HON. JAY INSLEE,2010,2010Q1,SUPPLIES AND MATERIALS,2819.8,2819.8
I000026,HON. JAY INSLEE,2010,2010Q1,EQUIPMENT,492,492
I000057,HON. STEVE ISRAEL,2010,2010Q1,FRANKED MAIL,3287.68,3287.68
I000057,HON. STEVE ISRAEL,2010,2010Q1,PERSONNEL COMPENSATION,249204.47,249204.47
I000057,HON. STEVE ISRAEL,2010,2010Q1,TRAVEL,11432.23,11432.23
I000057,HON. STEVE ISRAEL,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",26061.49,26061.49
I000057,HON. STEVE ISRAEL,2010,2010Q1,PRINTING AND REPRODUCTION,282.64,282.64
I000057,HON. STEVE ISRAEL,2010,2010Q1,OTHER SERVICES,6755.22,6755.22
I000057,HON. STEVE ISRAEL,2010,2010Q1,SUPPLIES AND MATERIALS,9434,9434
I000057,HON. STEVE ISRAEL,2010,2010Q1,EQUIPMENT,964.74,964.74
I000056,HON. DARRELL E. ISSA,2010,2010Q1,FRANKED MAIL,595.94,595.94
I000056,HON. DARRELL E. ISSA,2010,2010Q1,PERSONNEL COMPENSATION,234229.51,234229.51
I000056,HON. DARRELL E. ISSA,2010,2010Q1,TRAVEL,19122.65,19122.65
I000056,HON. DARRELL E. ISSA,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",20041.22,20041.22
I000056,HON. DARRELL E. ISSA,2010,2010Q1,PRINTING AND REPRODUCTION,271.94,271.94
I000056,HON. DARRELL E. ISSA,2010,2010Q1,OTHER SERVICES,8135,8135
I000056,HON. DARRELL E. ISSA,2010,2010Q1,SUPPLIES AND MATERIALS,2297.54,2297.54
I000056,HON. DARRELL E. ISSA,2010,2010Q1,EQUIPMENT,648.74,648.74
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,FRANKED MAIL,133.44,133.44
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,PERSONNEL COMPENSATION,228325.68,228325.68
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,TRAVEL,5966.87,5966.87
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",38607.5,38607.5
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,PRINTING AND REPRODUCTION,3274.05,3274.05
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,OTHER SERVICES,8131.35,8131.35
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,SUPPLIES AND MATERIALS,36527.58,36527.58
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,EQUIPMENT,3021.88,3021.88
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,FRANKED MAIL,361.28,361.28
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,PERSONNEL COMPENSATION,186444.55,186444.55
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,TRAVEL,9670.6,9670.6
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",48786.83,48786.83
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,OTHER SERVICES,14986.24,14986.24
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,SUPPLIES AND MATERIALS,1539.38,1539.38
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,EQUIPMENT,14195.9,14195.9
J000290,HON. LYNN JENKINS,2010,2010Q1,FRANKED MAIL,16187.79,16187.79
J000290,HON. LYNN JENKINS,2010,2010Q1,PERSONNEL COMPENSATION,185231.75,185231.75
J000290,HON. LYNN JENKINS,2010,2010Q1,TRAVEL,7519.95,7519.95
J000290,HON. LYNN JENKINS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",24387.73,24387.73
J000290,HON. LYNN JENKINS,2010,2010Q1,PRINTING AND REPRODUCTION,31276.19,31276.19
J000290,HON. LYNN JENKINS,2010,2010Q1,OTHER SERVICES,13316.63,13316.63
J000290,HON. LYNN JENKINS,2010,2010Q1,SUPPLIES AND MATERIALS,1967.51,1967.51
J000290,HON. LYNN JENKINS,2010,2010Q1,EQUIPMENT,382.98,382.98
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,FRANKED MAIL,1881.25,1881.25
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,PERSONNEL COMPENSATION,229974.49,229974.49
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,TRAVEL,5896.48,5896.48
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",30008.16,30008.16
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,PRINTING AND REPRODUCTION,101.3,101.3
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,OTHER SERVICES,12516,12516
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,SUPPLIES AND MATERIALS,3612.63,3612.63
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,EQUIPMENT,645.68,645.68
J000288,HON. HENRY C.″HANK″ JOHNSON JR,2010,2010Q1,FRANKED MAIL,297.9,297.9
J000288,HON. HENRY C.″HANK″ JOHNSON JR,2010,2010Q1,PERSONNEL COMPENSATION,250167.34,250167.34
J000288,HON. HENRY C.″HANK″ JOHNSON JR,2010,2010Q1,TRAVEL,8504.88,8504.88
J000288,HON. HENRY C.″HANK″ JOHNSON JR,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",32858.67,32858.67
J000288,HON. HENRY C.″HANK″ JOHNSON JR,2010,2010Q1,PRINTING AND REPRODUCTION,5569.1,5569.1
J000288,HON. HENRY C.″HANK″ JOHNSON JR,2010,2010Q1,OTHER SERVICES,13667.5,13667.5
J000288,HON. HENRY C.″HANK″ JOHNSON JR,2010,2010Q1,SUPPLIES AND MATERIALS,10696.01,10696.01
J000288,HON. HENRY C.″HANK″ JOHNSON JR,2010,2010Q1,EQUIPMENT,797.77,797.77
J000174,HON. SAM JOHNSON,2010,2010Q1,FRANKED MAIL,418.18,418.18
J000174,HON. SAM JOHNSON,2010,2010Q1,PERSONNEL COMPENSATION,252355.6,252355.6
J000174,HON. SAM JOHNSON,2010,2010Q1,TRAVEL,6598.88,6598.88
J000174,HON. SAM JOHNSON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16115.41,16115.41
J000174,HON. SAM JOHNSON,2010,2010Q1,PRINTING AND REPRODUCTION,155.6,155.6
J000174,HON. SAM JOHNSON,2010,2010Q1,OTHER SERVICES,12524.17,12524.17
J000174,HON. SAM JOHNSON,2010,2010Q1,SUPPLIES AND MATERIALS,16337.48,16337.48
J000174,HON. SAM JOHNSON,2010,2010Q1,EQUIPMENT,481.5,481.5
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,FRANKED MAIL,1140.68,1140.68
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,PERSONNEL COMPENSATION,229915.9,229915.9
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,TRAVEL,7010.68,7010.68
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17307.65,17307.65
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,PRINTING AND REPRODUCTION,78.95,78.95
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,OTHER SERVICES,10627.2,10627.2
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,SUPPLIES AND MATERIALS,4523.83,4523.83
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,EQUIPMENT,1059.99,1059.99
J000255,HON. WALTER B JONES,2010,2010Q1,FRANKED MAIL,783.13,783.13
J000255,HON. WALTER B JONES,2010,2010Q1,PERSONNEL COMPENSATION,259733.91,259733.91
J000255,HON. WALTER B JONES,2010,2010Q1,TRAVEL,3730.91,3730.91
J000255,HON. WALTER B JONES,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",13844.26,13844.26
J000255,HON. WALTER B JONES,2010,2010Q1,OTHER SERVICES,19683.85,19683.85
J000255,HON. WALTER B JONES,2010,2010Q1,SUPPLIES AND MATERIALS,3106.84,3106.84
J000255,HON. WALTER B JONES,2010,2010Q1,EQUIPMENT,449,449
J000289,HON. JIM JORDAN,2010,2010Q1,FRANKED MAIL,1641.81,1641.81
J000289,HON. JIM JORDAN,2010,2010Q1,PERSONNEL COMPENSATION,222519.22,222519.22
J000289,HON. JIM JORDAN,2010,2010Q1,TRAVEL,14197.26,14197.26
J000289,HON. JIM JORDAN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19741.32,19741.32
J000289,HON. JIM JORDAN,2010,2010Q1,PRINTING AND REPRODUCTION,286.02,286.02
J000289,HON. JIM JORDAN,2010,2010Q1,OTHER SERVICES,11994.07,11994.07
J000289,HON. JIM JORDAN,2010,2010Q1,SUPPLIES AND MATERIALS,4232.66,4232.66
J000289,HON. JIM JORDAN,2010,2010Q1,EQUIPMENT,1027.44,1027.44
K000365,HON. STEVE KAGEN,2010,2010Q1,FRANKED MAIL,1738.65,1738.65
K000365,HON. STEVE KAGEN,2010,2010Q1,PERSONNEL COMPENSATION,258217.57,258217.57
K000365,HON. STEVE KAGEN,2010,2010Q1,TRAVEL,6955.84,6955.84
K000365,HON. STEVE KAGEN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19637.15,19637.15
K000365,HON. STEVE KAGEN,2010,2010Q1,PRINTING AND REPRODUCTION,30465.61,30465.61
K000365,HON. STEVE KAGEN,2010,2010Q1,OTHER SERVICES,7049.8,7049.8
K000365,HON. STEVE KAGEN,2010,2010Q1,SUPPLIES AND MATERIALS,13000.27,13000.27
K000365,HON. STEVE KAGEN,2010,2010Q1,EQUIPMENT,1620.48,1620.48
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,FRANKED MAIL,51579.22,51579.22
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,PERSONNEL COMPENSATION,217382.36,217382.36
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,TRAVEL,4256.68,4256.68
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",31523.78,31523.78
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,PRINTING AND REPRODUCTION,15565.97,15565.97
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,OTHER SERVICES,8929.86,8929.86
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,SUPPLIES AND MATERIALS,4060.95,4060.95
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,EQUIPMENT,863.89,863.89
K000009,HON. MARCY KAPTUR,2010,2010Q1,FRANKED MAIL,491.3,491.3
K000009,HON. MARCY KAPTUR,2010,2010Q1,PERSONNEL COMPENSATION,220977.89,220977.89
K000009,HON. MARCY KAPTUR,2010,2010Q1,TRAVEL,4338.46,4338.46
K000009,HON. MARCY KAPTUR,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21695.12,21695.12
K000009,HON. MARCY KAPTUR,2010,2010Q1,PRINTING AND REPRODUCTION,129.3,129.3
K000009,HON. MARCY KAPTUR,2010,2010Q1,OTHER SERVICES,5871,5871
K000009,HON. MARCY KAPTUR,2010,2010Q1,SUPPLIES AND MATERIALS,2942.6,2942.6
K000009,HON. MARCY KAPTUR,2010,2010Q1,EQUIPMENT,480,480
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,FRANKED MAIL,617.9,617.9
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,PERSONNEL COMPENSATION,284383.26,284383.26
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,TRAVEL,7684.72,7684.72
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15503.57,15503.57
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,PRINTING AND REPRODUCTION,293.7,293.7
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,OTHER SERVICES,26328.36,26328.36
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,SUPPLIES AND MATERIALS,5068.02,5068.02
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,EQUIPMENT,1184.84,1184.84
K000172,HON. DALE E KILDEE,2010,2010Q1,FRANKED MAIL,1074.9,1074.9
K000172,HON. DALE E KILDEE,2010,2010Q1,PERSONNEL COMPENSATION,315616.78,315616.78
K000172,HON. DALE E KILDEE,2010,2010Q1,TRAVEL,31.65,31.65
K000172,HON. DALE E KILDEE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",14837.1,14837.1
K000172,HON. DALE E KILDEE,2010,2010Q1,PRINTING AND REPRODUCTION,857,857
K000172,HON. DALE E KILDEE,2010,2010Q1,OTHER SERVICES,6612,6612
K000172,HON. DALE E KILDEE,2010,2010Q1,SUPPLIES AND MATERIALS,1909.27,1909.27
K000172,HON. DALE E KILDEE,2010,2010Q1,EQUIPMENT,1351.56,1351.56
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,FRANKED MAIL,120.24,120.24
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,PERSONNEL COMPENSATION,289155.29,289155.29
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,TRAVEL,7619.99,7619.99
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21579.25,21579.25
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,PRINTING AND REPRODUCTION,309.1,309.1
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,OTHER SERVICES,1666.35,1666.35
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,SUPPLIES AND MATERIALS,4512.05,4512.05
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,EQUIPMENT,1014,1014
K000372,HON. MARY JO KILROY,2010,2010Q1,FRANKED MAIL,21534.78,21534.78
K000372,HON. MARY JO KILROY,2010,2010Q1,PERSONNEL COMPENSATION,205341.13,205341.13
K000372,HON. MARY JO KILROY,2010,2010Q1,TRAVEL,7102.24,7102.24
K000372,HON. MARY JO KILROY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16208.13,16208.13
K000372,HON. MARY JO KILROY,2010,2010Q1,PRINTING AND REPRODUCTION,46959.53,46959.53
K000372,HON. MARY JO KILROY,2010,2010Q1,OTHER SERVICES,6612.7,6612.7
K000372,HON. MARY JO KILROY,2010,2010Q1,SUPPLIES AND MATERIALS,11514.09,11514.09
K000372,HON. MARY JO KILROY,2010,2010Q1,EQUIPMENT,1014.72,1014.72
K000188,HON. RON KIND,2010,2010Q1,FRANKED MAIL,480.78,480.78
K000188,HON. RON KIND,2010,2010Q1,PERSONNEL COMPENSATION,225755.57,225755.57
K000188,HON. RON KIND,2010,2010Q1,TRAVEL,8436.43,8436.43
K000188,HON. RON KIND,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16830.61,16830.61
K000188,HON. RON KIND,2010,2010Q1,PRINTING AND REPRODUCTION,200.79,200.79
K000188,HON. RON KIND,2010,2010Q1,OTHER SERVICES,9999,9999
K000188,HON. RON KIND,2010,2010Q1,SUPPLIES AND MATERIALS,27737.48,27737.48
K000188,HON. RON KIND,2010,2010Q1,EQUIPMENT,660.75,660.75
K000210,HON. PETER T KING,2010,2010Q1,FRANKED MAIL,3606.49,3606.49
K000210,HON. PETER T KING,2010,2010Q1,PERSONNEL COMPENSATION,180739.22,180739.22
K000210,HON. PETER T KING,2010,2010Q1,TRAVEL,2220.77,2220.77
K000210,HON. PETER T KING,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19497.63,19497.63
K000210,HON. PETER T KING,2010,2010Q1,PRINTING AND REPRODUCTION,129,129
K000210,HON. PETER T KING,2010,2010Q1,OTHER SERVICES,13225,13225
K000210,HON. PETER T KING,2010,2010Q1,SUPPLIES AND MATERIALS,6563.58,6563.58
K000210,HON. PETER T KING,2010,2010Q1,EQUIPMENT,2269.23,2269.23
K000362,HON. STEVE KING,2010,2010Q1,FRANKED MAIL,4442.34,4442.34
K000362,HON. STEVE KING,2010,2010Q1,PERSONNEL COMPENSATION,195628.35,195628.35
K000362,HON. STEVE KING,2010,2010Q1,TRAVEL,15752.16,15752.16
K000362,HON. STEVE KING,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15245.96,15245.96
K000362,HON. STEVE KING,2010,2010Q1,PRINTING AND REPRODUCTION,100.85,100.85
K000362,HON. STEVE KING,2010,2010Q1,OTHER SERVICES,7234.5,7234.5
K000362,HON. STEVE KING,2010,2010Q1,SUPPLIES AND MATERIALS,2095.17,2095.17
K000362,HON. STEVE KING,2010,2010Q1,EQUIPMENT,2002.2,2002.2
K000220,HON. JACK KINGSTON,2010,2010Q1,FRANKED MAIL,1573.79,1573.79
K000220,HON. JACK KINGSTON,2010,2010Q1,PERSONNEL COMPENSATION,200836.87,200836.87
K000220,HON. JACK KINGSTON,2010,2010Q1,TRAVEL,19408.43,19408.43
K000220,HON. JACK KINGSTON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23139.5,23139.5
K000220,HON. JACK KINGSTON,2010,2010Q1,PRINTING AND REPRODUCTION,472.13,472.13
K000220,HON. JACK KINGSTON,2010,2010Q1,OTHER SERVICES,14502.42,14502.42
K000220,HON. JACK KINGSTON,2010,2010Q1,SUPPLIES AND MATERIALS,4169.32,4169.32
K000220,HON. JACK KINGSTON,2010,2010Q1,EQUIPMENT,708.99,708.99
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,FRANKED MAIL,561.18,561.18
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,PERSONNEL COMPENSATION,212277.9,212277.9
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,TRAVEL,2157.05,2157.05
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",33188.68,33188.68
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,PRINTING AND REPRODUCTION,92.35,92.35
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,OTHER SERVICES,17667,17667
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,SUPPLIES AND MATERIALS,3364.39,3364.39
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,EQUIPMENT,600,600
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,FRANKED MAIL,3379.87,3379.87
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,PERSONNEL COMPENSATION,208541.99,208541.99
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,TRAVEL,14301.15,14301.15
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22990.06,22990.06
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,PRINTING AND REPRODUCTION,12168.15,12168.15
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,OTHER SERVICES,9423.06,9423.06
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,SUPPLIES AND MATERIALS,5345.22,5345.22
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,EQUIPMENT,2260.88,2260.88
K000369,HON. LARRY KISSELL,2010,2010Q1,FRANKED MAIL,74925.43,74925.43
K000369,HON. LARRY KISSELL,2010,2010Q1,PERSONNEL COMPENSATION,204802.34,204802.34
K000369,HON. LARRY KISSELL,2010,2010Q1,TRAVEL,5567.2,5567.2
K000369,HON. LARRY KISSELL,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",27355.17,27355.17
K000369,HON. LARRY KISSELL,2010,2010Q1,PRINTING AND REPRODUCTION,34111,34111
K000369,HON. LARRY KISSELL,2010,2010Q1,OTHER SERVICES,10759.41,10759.41
K000369,HON. LARRY KISSELL,2010,2010Q1,SUPPLIES AND MATERIALS,3221.62,3221.62
K000369,HON. LARRY KISSELL,2010,2010Q1,EQUIPMENT,494.01,494.01
K000366,HON. RON KLEIN,2010,2010Q1,FRANKED MAIL,15056.28,15056.28
K000366,HON. RON KLEIN,2010,2010Q1,PERSONNEL COMPENSATION,218544.52,218544.52
K000366,HON. RON KLEIN,2010,2010Q1,TRAVEL,6117.41,6117.41
K000366,HON. RON KLEIN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",20732.31,20732.31
K000366,HON. RON KLEIN,2010,2010Q1,PRINTING AND REPRODUCTION,190,190
K000366,HON. RON KLEIN,2010,2010Q1,OTHER SERVICES,11195.3,11195.3
K000366,HON. RON KLEIN,2010,2010Q1,SUPPLIES AND MATERIALS,4175.32,4175.32
K000366,HON. RON KLEIN,2010,2010Q1,EQUIPMENT,345,345
K000363,HON. JOHN KLINE,2010,2010Q1,FRANKED MAIL,11847.81,11847.81
K000363,HON. JOHN KLINE,2010,2010Q1,PERSONNEL COMPENSATION,212936.87,212936.87
K000363,HON. JOHN KLINE,2010,2010Q1,TRAVEL,12781.82,12781.82
K000363,HON. JOHN KLINE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18338.88,18338.88
K000363,HON. JOHN KLINE,2010,2010Q1,PRINTING AND REPRODUCTION,189.1,189.1
K000363,HON. JOHN KLINE,2010,2010Q1,OTHER SERVICES,15231,15231
K000363,HON. JOHN KLINE,2010,2010Q1,SUPPLIES AND MATERIALS,5167.57,5167.57
K000363,HON. JOHN KLINE,2010,2010Q1,EQUIPMENT,100.19,100.19
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,FRANKED MAIL,20235.94,20235.94
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,PERSONNEL COMPENSATION,216511.25,216511.25
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,TRAVEL,12023.46,12023.46
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",9164.55,9164.55
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,PRINTING AND REPRODUCTION,110.15,110.15
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,OTHER SERVICES,7042.63,7042.63
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,SUPPLIES AND MATERIALS,2308.06,2308.06
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,EQUIPMENT,3517.83,3517.83
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,FRANKED MAIL,512.85,512.85
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,PERSONNEL COMPENSATION,214377.87,214377.87
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,TRAVEL,4885.7,4885.7
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23106.7,23106.7
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,PRINTING AND REPRODUCTION,395.2,395.2
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,OTHER SERVICES,9966.63,9966.63
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,SUPPLIES AND MATERIALS,15701.82,15701.82
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,EQUIPMENT,3215.85,3215.85
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,FRANKED MAIL,39692.96,39692.96
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,PERSONNEL COMPENSATION,293843.8,293843.8
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,TRAVEL,2546.04,2546.04
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",25470.02,25470.02
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,PRINTING AND REPRODUCTION,14640.2,14640.2
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,OTHER SERVICES,7311.66,7311.66
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,SUPPLIES AND MATERIALS,4834.37,4834.37
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,EQUIPMENT,1139.09,1139.09
L000564,HON. DOUG LAMBORN,2010,2010Q1,FRANKED MAIL,1098,1098
L000564,HON. DOUG LAMBORN,2010,2010Q1,PERSONNEL COMPENSATION,220669.09,220669.09
L000564,HON. DOUG LAMBORN,2010,2010Q1,TRAVEL,4386.04,4386.04
L000564,HON. DOUG LAMBORN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18595.48,18595.48
L000564,HON. DOUG LAMBORN,2010,2010Q1,PRINTING AND REPRODUCTION,187.95,187.95
L000564,HON. DOUG LAMBORN,2010,2010Q1,OTHER SERVICES,14439,14439
L000564,HON. DOUG LAMBORN,2010,2010Q1,SUPPLIES AND MATERIALS,3452.25,3452.25
L000564,HON. DOUG LAMBORN,2010,2010Q1,EQUIPMENT,22857.34,22857.34
L000567,HON. LEONARD LANCE,2010,2010Q1,FRANKED MAIL,20321.78,20321.78
L000567,HON. LEONARD LANCE,2010,2010Q1,PERSONNEL COMPENSATION,202919.47,202919.47
L000567,HON. LEONARD LANCE,2010,2010Q1,TRAVEL,3799.79,3799.79
L000567,HON. LEONARD LANCE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",45891.23,45891.23
L000567,HON. LEONARD LANCE,2010,2010Q1,PRINTING AND REPRODUCTION,44525.65,44525.65
L000567,HON. LEONARD LANCE,2010,2010Q1,OTHER SERVICES,11352.63,11352.63
L000567,HON. LEONARD LANCE,2010,2010Q1,SUPPLIES AND MATERIALS,5603.53,5603.53
L000567,HON. LEONARD LANCE,2010,2010Q1,EQUIPMENT,1009.77,1009.77
L000559,HON. JAMES R. LANGEVIN,2010,2010Q1,FRANKED MAIL,154.72,154.72
L000559,HON. JAMES R. LANGEVIN,2010,2010Q1,PERSONNEL COMPENSATION,246172.42,246172.42
L000559,HON. JAMES R. LANGEVIN,2010,2010Q1,TRAVEL,6325.79,6325.79
L000559,HON. JAMES R. LANGEVIN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",27066.03,27066.03
L000559,HON. JAMES R. LANGEVIN,2010,2010Q1,PRINTING AND REPRODUCTION,93.6,93.6
L000559,HON. JAMES R. LANGEVIN,2010,2010Q1,OTHER SERVICES,11202.5,11202.5
L000559,HON. JAMES R. LANGEVIN,2010,2010Q1,SUPPLIES AND MATERIALS,3285.06,3285.06
L000559,HON. JAMES R. LANGEVIN,2010,2010Q1,EQUIPMENT,975.23,975.23
L000560,HON. RICK LARSEN,2010,2010Q1,FRANKED MAIL,217.06,217.06
