BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","25,645.64","25,645.64"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,OTHER SERVICES,"20,520.05","20,520.05"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,SUPPLIES AND MATERIALS,"32,465.21","32,465.21"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,EQUIPMENT,"2,308.11","2,308.11"
D000492,HON. DAVID DREIER,2011,2011Q1,FRANKED MAIL,"1,157.98","1,157.98"
D000492,HON. DAVID DREIER,2011,2011Q1,PERSONNEL COMPENSATION,"223,247.80","223,247.80"
D000492,HON. DAVID DREIER,2011,2011Q1,TRAVEL,"4,625.35","4,625.35"
D000492,HON. DAVID DREIER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","26,265.90","26,265.90"
D000492,HON. DAVID DREIER,2011,2011Q1,PRINTING AND REPRODUCTION,"1,274.72","1,274.72"
D000492,HON. DAVID DREIER,2011,2011Q1,OTHER SERVICES,"10,543.50","10,543.50"
D000492,HON. DAVID DREIER,2011,2011Q1,SUPPLIES AND MATERIALS,"2,772.15","2,772.15"
D000492,HON. DAVID DREIER,2011,2011Q1,EQUIPMENT,"1,487.28","1,487.28"
D000614,HON. SEAN P. DUFFY,2011,2011Q1,FRANKED MAIL,44.56,44.56
D000614,HON. SEAN P. DUFFY,2011,2011Q1,PERSONNEL COMPENSATION,"153,686.11","153,686.11"
D000614,HON. SEAN P. DUFFY,2011,2011Q1,TRAVEL,"10,651.44","10,651.44"
D000614,HON. SEAN P. DUFFY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","7,454.69","7,454.69"
D000614,HON. SEAN P. DUFFY,2011,2011Q1,PRINTING AND REPRODUCTION,"1,577.10","1,577.10"
D000614,HON. SEAN P. DUFFY,2011,2011Q1,OTHER SERVICES,"11,852.00","11,852.00"
D000614,HON. SEAN P. DUFFY,2011,2011Q1,SUPPLIES AND MATERIALS,"5,130.94","5,130.94"
D000614,HON. SEAN P. DUFFY,2011,2011Q1,EQUIPMENT,"7,755.54","7,755.54"
D000615,HON. JEFF DUNCAN,2011,2011Q1,FRANKED MAIL,609.72,609.72
D000615,HON. JEFF DUNCAN,2011,2011Q1,PERSONNEL COMPENSATION,"198,255.54","198,255.54"
D000615,HON. JEFF DUNCAN,2011,2011Q1,TRAVEL,"20,965.39","20,965.39"
D000615,HON. JEFF DUNCAN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","15,187.62","15,187.62"
D000615,HON. JEFF DUNCAN,2011,2011Q1,PRINTING AND REPRODUCTION,"2,289.05","2,289.05"
D000615,HON. JEFF DUNCAN,2011,2011Q1,OTHER SERVICES,"11,008.50","11,008.50"
D000615,HON. JEFF DUNCAN,2011,2011Q1,SUPPLIES AND MATERIALS,"6,690.40","6,690.40"
D000615,HON. JEFF DUNCAN,2011,2011Q1,EQUIPMENT,"2,052.51","2,052.51"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,FRANKED MAIL,"1,773.53","1,773.53"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,PERSONNEL COMPENSATION,"232,971.23","232,971.23"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,TRAVEL,"16,187.38","16,187.38"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","19,460.48","19,460.48"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,PRINTING AND REPRODUCTION,575.35,575.35
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,OTHER SERVICES,"11,437.08","11,437.08"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,SUPPLIES AND MATERIALS,"3,980.53","3,980.53"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,EQUIPMENT,517.50,517.50
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,FRANKED MAIL,181.81,181.81
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,PERSONNEL COMPENSATION,"205,572.36","205,572.36"
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,TRAVEL,"2,289.51","2,289.51"
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","32,568.11","32,568.11"
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,PRINTING AND REPRODUCTION,"24,693.24","24,693.24"
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,OTHER SERVICES,"12,547.70","12,547.70"
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,SUPPLIES AND MATERIALS,"3,700.46","3,700.46"
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,EQUIPMENT,"1,357.80","1,357.80"
E000288,HON. KEITH ELLISON,2011,2011Q1,FRANKED MAIL,176.36,176.36
E000288,HON. KEITH ELLISON,2011,2011Q1,PERSONNEL COMPENSATION,"231,967.95","231,967.95"
E000288,HON. KEITH ELLISON,2011,2011Q1,TRAVEL,"19,039.55","19,039.55"
E000288,HON. KEITH ELLISON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","19,620.38","19,620.38"
E000288,HON. KEITH ELLISON,2011,2011Q1,PRINTING AND REPRODUCTION,138.00,138.00
E000288,HON. KEITH ELLISON,2011,2011Q1,OTHER SERVICES,"12,499.75","12,499.75"
E000288,HON. KEITH ELLISON,2011,2011Q1,SUPPLIES AND MATERIALS,"6,727.12","6,727.12"
E000288,HON. KEITH ELLISON,2011,2011Q1,EQUIPMENT,529.80,529.80
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,FRANKED MAIL,75.67,75.67
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,PERSONNEL COMPENSATION,"163,799.99","163,799.99"
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,TRAVEL,"1,199.88","1,199.88"
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","9,448.35","9,448.35"
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,PRINTING AND REPRODUCTION,"1,044.45","1,044.45"
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,OTHER SERVICES,"10,153.12","10,153.12"
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,SUPPLIES AND MATERIALS,"3,413.19","3,413.19"
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,EQUIPMENT,375.25,375.25
E000172,HON. JO ANN EMERSON,2011,2011Q1,FRANKED MAIL,745.15,745.15
E000172,HON. JO ANN EMERSON,2011,2011Q1,PERSONNEL COMPENSATION,"280,504.38","280,504.38"
E000172,HON. JO ANN EMERSON,2011,2011Q1,TRAVEL,"8,560.52","8,560.52"
E000172,HON. JO ANN EMERSON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","13,549.14","13,549.14"
E000172,HON. JO ANN EMERSON,2011,2011Q1,PRINTING AND REPRODUCTION,106.30,106.30
E000172,HON. JO ANN EMERSON,2011,2011Q1,OTHER SERVICES,"12,269.96","12,269.96"
E000172,HON. JO ANN EMERSON,2011,2011Q1,SUPPLIES AND MATERIALS,"5,013.99","5,013.99"
E000172,HON. JO ANN EMERSON,2011,2011Q1,EQUIPMENT,873.60,873.60
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,FRANKED MAIL,866.68,866.68
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,PERSONNEL COMPENSATION,"243,793.79","243,793.79"
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,TRAVEL,"3,792.61","3,792.61"
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","21,159.40","21,159.40"
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,PRINTING AND REPRODUCTION,94.40,94.40
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,OTHER SERVICES,"7,990.00","7,990.00"
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,SUPPLIES AND MATERIALS,"1,584.97","1,584.97"
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,EQUIPMENT,"1,174.92","1,174.92"
E000215,HON. ANNA G. ESHOO,2011,2011Q1,FRANKED MAIL,507.25,507.25
E000215,HON. ANNA G. ESHOO,2011,2011Q1,PERSONNEL COMPENSATION,"301,934.82","301,934.82"
E000215,HON. ANNA G. ESHOO,2011,2011Q1,TRAVEL,"5,075.49","5,075.49"
E000215,HON. ANNA G. ESHOO,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","29,588.23","29,588.23"
E000215,HON. ANNA G. ESHOO,2011,2011Q1,PRINTING AND REPRODUCTION,73.50,73.50
E000215,HON. ANNA G. ESHOO,2011,2011Q1,OTHER SERVICES,"12,303.97","12,303.97"
E000215,HON. ANNA G. ESHOO,2011,2011Q1,SUPPLIES AND MATERIALS,"2,076.26","2,076.26"
E000215,HON. ANNA G. ESHOO,2011,2011Q1,EQUIPMENT,556.74,556.74
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,FRANKED MAIL,816.33,816.33
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,PERSONNEL COMPENSATION,"286,286.21","286,286.21"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,TRAVEL,"11,440.13","11,440.13"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","9,758.78","9,758.78"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,PRINTING AND REPRODUCTION,293.70,293.70
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,OTHER SERVICES,"7,440.00","7,440.00"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,SUPPLIES AND MATERIALS,"2,226.86","2,226.86"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,EQUIPMENT,274.35,274.35
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,FRANKED MAIL,"1,469.80","1,469.80"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,PERSONNEL COMPENSATION,"178,786.31","178,786.31"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,TRAVEL,"10,323.58","10,323.58"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","6,814.72","6,814.72"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,PRINTING AND REPRODUCTION,"2,074.60","2,074.60"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,OTHER SERVICES,"10,738.50","10,738.50"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,SUPPLIES AND MATERIALS,"13,390.24","13,390.24"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,EQUIPMENT,"2,428.34","2,428.34"
F000030,HON. SAM FARR,2011,2011Q1,FRANKED MAIL,"1,223.22","1,223.22"
F000030,HON. SAM FARR,2011,2011Q1,PERSONNEL COMPENSATION,"250,331.56","250,331.56"
F000030,HON. SAM FARR,2011,2011Q1,TRAVEL,"2,593.65","2,593.65"
F000030,HON. SAM FARR,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","22,640.29","22,640.29"
F000030,HON. SAM FARR,2011,2011Q1,PRINTING AND REPRODUCTION,81.70,81.70
F000030,HON. SAM FARR,2011,2011Q1,OTHER SERVICES,"12,409.07","12,409.07"
F000030,HON. SAM FARR,2011,2011Q1,SUPPLIES AND MATERIALS,"4,491.14","4,491.14"
F000030,HON. SAM FARR,2011,2011Q1,EQUIPMENT,"2,285.45","2,285.45"
F000043,HON. CHAKA FATTAH,2011,2011Q1,FRANKED MAIL,193.31,193.31
F000043,HON. CHAKA FATTAH,2011,2011Q1,PERSONNEL COMPENSATION,"253,734.20","253,734.20"
F000043,HON. CHAKA FATTAH,2011,2011Q1,TRAVEL,"2,553.01","2,553.01"
F000043,HON. CHAKA FATTAH,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","26,954.22","26,954.22"
F000043,HON. CHAKA FATTAH,2011,2011Q1,PRINTING AND REPRODUCTION,369.90,369.90
F000043,HON. CHAKA FATTAH,2011,2011Q1,OTHER SERVICES,"12,552.76","12,552.76"
F000043,HON. CHAKA FATTAH,2011,2011Q1,SUPPLIES AND MATERIALS,"2,547.54","2,547.54"
F000043,HON. CHAKA FATTAH,2011,2011Q1,EQUIPMENT,"1,726.35","1,726.35"
F000116,HON. BOB FILNER,2011,2011Q1,FRANKED MAIL,680.64,680.64
F000116,HON. BOB FILNER,2011,2011Q1,PERSONNEL COMPENSATION,"243,230.03","243,230.03"
F000116,HON. BOB FILNER,2011,2011Q1,TRAVEL,"12,481.88","12,481.88"
F000116,HON. BOB FILNER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","22,593.69","22,593.69"
F000116,HON. BOB FILNER,2011,2011Q1,PRINTING AND REPRODUCTION,"1,439.10","1,439.10"
F000116,HON. BOB FILNER,2011,2011Q1,OTHER SERVICES,"12,289.05","12,289.05"
F000116,HON. BOB FILNER,2011,2011Q1,SUPPLIES AND MATERIALS,"4,025.58","4,025.58"
F000116,HON. BOB FILNER,2011,2011Q1,EQUIPMENT,688.26,688.26
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,FRANKED MAIL,162.07,162.07
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,PERSONNEL COMPENSATION,"160,211.15","160,211.15"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,TRAVEL,"12,914.14","12,914.14"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","13,137.57","13,137.57"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,PRINTING AND REPRODUCTION,813.80,813.80
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,OTHER SERVICES,"9,705.70","9,705.70"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,SUPPLIES AND MATERIALS,"9,128.71","9,128.71"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,EQUIPMENT,"5,330.71","5,330.71"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,FRANKED MAIL,102.58,102.58
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,PERSONNEL COMPENSATION,"143,337.73","143,337.73"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,TRAVEL,"2,905.62","2,905.62"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","20,466.80","20,466.80"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,PRINTING AND REPRODUCTION,590.85,590.85
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,OTHER SERVICES,"5,990.00","5,990.00"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,SUPPLIES AND MATERIALS,"16,566.30","16,566.30"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,EQUIPMENT,"2,318.36","2,318.36"
F000444,HON. JEFF FLAKE,2011,2011Q1,FRANKED MAIL,232.77,232.77
F000444,HON. JEFF FLAKE,2011,2011Q1,PERSONNEL COMPENSATION,"233,652.13","233,652.13"
F000444,HON. JEFF FLAKE,2011,2011Q1,TRAVEL,"10,963.52","10,963.52"
F000444,HON. JEFF FLAKE,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","18,577.16","18,577.16"
F000444,HON. JEFF FLAKE,2011,2011Q1,PRINTING AND REPRODUCTION,"1,503.42","1,503.42"
F000444,HON. JEFF FLAKE,2011,2011Q1,OTHER SERVICES,"17,566.69","17,566.69"
F000444,HON. JEFF FLAKE,2011,2011Q1,SUPPLIES AND MATERIALS,"4,931.37","4,931.37"
F000444,HON. JEFF FLAKE,2011,2011Q1,EQUIPMENT,"1,243.21","1,243.21"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,FRANKED MAIL,166.21,166.21
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,PERSONNEL COMPENSATION,"197,793.11","197,793.11"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,TRAVEL,"9,757.35","9,757.35"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","27,801.60","27,801.60"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,PRINTING AND REPRODUCTION,"1,898.35","1,898.35"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,OTHER SERVICES,"9,146.37","9,146.37"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,SUPPLIES AND MATERIALS,"14,795.03","14,795.03"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,EQUIPMENT,856.30,856.30
F000456,HON. JOHN FLEMING,2011,2011Q1,FRANKED MAIL,"1,257.79","1,257.79"
F000456,HON. JOHN FLEMING,2011,2011Q1,PERSONNEL COMPENSATION,"185,486.21","185,486.21"
F000456,HON. JOHN FLEMING,2011,2011Q1,TRAVEL,"5,739.49","5,739.49"
F000456,HON. JOHN FLEMING,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","27,502.30","27,502.30"
F000456,HON. JOHN FLEMING,2011,2011Q1,PRINTING AND REPRODUCTION,711.49,711.49
F000456,HON. JOHN FLEMING,2011,2011Q1,OTHER SERVICES,"11,531.80","11,531.80"
F000456,HON. JOHN FLEMING,2011,2011Q1,SUPPLIES AND MATERIALS,"4,892.23","4,892.23"
F000456,HON. JOHN FLEMING,2011,2011Q1,EQUIPMENT,"1,506.18","1,506.18"
F000461,HON. BILL FLORES,2011,2011Q1,FRANKED MAIL,399.17,399.17
F000461,HON. BILL FLORES,2011,2011Q1,PERSONNEL COMPENSATION,"179,474.62","179,474.62"
F000461,HON. BILL FLORES,2011,2011Q1,TRAVEL,"24,683.41","24,683.41"
F000461,HON. BILL FLORES,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","19,511.18","19,511.18"
F000461,HON. BILL FLORES,2011,2011Q1,PRINTING AND REPRODUCTION,"2,533.34","2,533.34"
F000461,HON. BILL FLORES,2011,2011Q1,OTHER SERVICES,"11,366.80","11,366.80"
F000461,HON. BILL FLORES,2011,2011Q1,SUPPLIES AND MATERIALS,"6,688.20","6,688.20"
F000461,HON. BILL FLORES,2011,2011Q1,EQUIPMENT,"11,156.89","11,156.89"
F000445,HON. J. RANDY FORBES,2011,2011Q1,FRANKED MAIL,"1,081.18","1,081.18"
F000445,HON. J. RANDY FORBES,2011,2011Q1,PERSONNEL COMPENSATION,"234,482.55","234,482.55"
F000445,HON. J. RANDY FORBES,2011,2011Q1,TRAVEL,"4,976.74","4,976.74"
F000445,HON. J. RANDY FORBES,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","20,585.60","20,585.60"
F000445,HON. J. RANDY FORBES,2011,2011Q1,PRINTING AND REPRODUCTION,"8,969.07","8,969.07"
F000445,HON. J. RANDY FORBES,2011,2011Q1,OTHER SERVICES,"14,364.00","14,364.00"
F000445,HON. J. RANDY FORBES,2011,2011Q1,SUPPLIES AND MATERIALS,"5,071.46","5,071.46"
F000445,HON. J. RANDY FORBES,2011,2011Q1,EQUIPMENT,698.85,698.85
F000449,HON. JEFF FORTENBERRY,2011,2011Q1,FRANKED MAIL,958.98,958.98
F000449,HON. JEFF FORTENBERRY,2011,2011Q1,PERSONNEL COMPENSATION,"230,543.82","230,543.82"
F000449,HON. JEFF FORTENBERRY,2011,2011Q1,TRAVEL,"14,265.59","14,265.59"
F000449,HON. JEFF FORTENBERRY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","23,230.50","23,230.50"
F000449,HON. JEFF FORTENBERRY,2011,2011Q1,PRINTING AND REPRODUCTION,741.13,741.13
F000449,HON. JEFF FORTENBERRY,2011,2011Q1,OTHER SERVICES,"25,840.74","25,840.74"
F000449,HON. JEFF FORTENBERRY,2011,2011Q1,SUPPLIES AND MATERIALS,"5,365.34","5,365.34"
F000449,HON. JEFF FORTENBERRY,2011,2011Q1,EQUIPMENT,"1,770.94","1,770.94"
F000450,HON. VIRGINIA FOXX,2011,2011Q1,FRANKED MAIL,482.45,482.45
F000450,HON. VIRGINIA FOXX,2011,2011Q1,PERSONNEL COMPENSATION,"168,276.23","168,276.23"
F000450,HON. VIRGINIA FOXX,2011,2011Q1,TRAVEL,"15,112.07","15,112.07"
F000450,HON. VIRGINIA FOXX,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","17,365.75","17,365.75"
F000450,HON. VIRGINIA FOXX,2011,2011Q1,PRINTING AND REPRODUCTION,699.69,699.69
F000450,HON. VIRGINIA FOXX,2011,2011Q1,OTHER SERVICES,"6,925.50","6,925.50"
F000450,HON. VIRGINIA FOXX,2011,2011Q1,SUPPLIES AND MATERIALS,"3,947.90","3,947.90"
F000450,HON. VIRGINIA FOXX,2011,2011Q1,EQUIPMENT,"1,383.69","1,383.69"
F000339,HON. BARNEY FRANK,2011,2011Q1,FRANKED MAIL,298.86,298.86
F000339,HON. BARNEY FRANK,2011,2011Q1,PERSONNEL COMPENSATION,"286,735.95","286,735.95"
F000339,HON. BARNEY FRANK,2011,2011Q1,TRAVEL,"2,323.30","2,323.30"
F000339,HON. BARNEY FRANK,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","19,479.76","19,479.76"
F000339,HON. BARNEY FRANK,2011,2011Q1,PRINTING AND REPRODUCTION,556.10,556.10
F000339,HON. BARNEY FRANK,2011,2011Q1,OTHER SERVICES,"10,120.74","10,120.74"
F000339,HON. BARNEY FRANK,2011,2011Q1,SUPPLIES AND MATERIALS,"17,612.21","17,612.21"
F000339,HON. BARNEY FRANK,2011,2011Q1,EQUIPMENT,913.32,913.32
F000448,HON. TRENT FRANKS,2011,2011Q1,FRANKED MAIL,519.95,519.95
F000448,HON. TRENT FRANKS,2011,2011Q1,PERSONNEL COMPENSATION,"266,750.12","266,750.12"
F000448,HON. TRENT FRANKS,2011,2011Q1,TRAVEL,"14,285.24","14,285.24"
F000448,HON. TRENT FRANKS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","29,576.36","29,576.36"
F000448,HON. TRENT FRANKS,2011,2011Q1,PRINTING AND REPRODUCTION,214.30,214.30
F000448,HON. TRENT FRANKS,2011,2011Q1,OTHER SERVICES,"12,428.21","12,428.21"
F000448,HON. TRENT FRANKS,2011,2011Q1,SUPPLIES AND MATERIALS,"3,601.18","3,601.18"
F000448,HON. TRENT FRANKS,2011,2011Q1,EQUIPMENT,"1,096.95","1,096.95"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q1,FRANKED MAIL,"1,059.53","1,059.53"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q1,PERSONNEL COMPENSATION,"143,982.19","143,982.19"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q1,TRAVEL,"2,876.87","2,876.87"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","2,541.27","2,541.27"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q1,PRINTING AND REPRODUCTION,"2,367.32","2,367.32"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q1,OTHER SERVICES,"11,235.00","11,235.00"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q1,SUPPLIES AND MATERIALS,"1,036.71","1,036.71"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q1,EQUIPMENT,"1,510.74","1,510.74"
F000455,HON. MARCIA FUDGE,2011,2011Q1,FRANKED MAIL,"31,506.98","31,506.98"
F000455,HON. MARCIA FUDGE,2011,2011Q1,PERSONNEL COMPENSATION,"226,939.03","226,939.03"
F000455,HON. MARCIA FUDGE,2011,2011Q1,TRAVEL,"4,050.05","4,050.05"
F000455,HON. MARCIA FUDGE,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","29,421.52","29,421.52"
F000455,HON. MARCIA FUDGE,2011,2011Q1,PRINTING AND REPRODUCTION,"1,059.00","1,059.00"
F000455,HON. MARCIA FUDGE,2011,2011Q1,OTHER SERVICES,"5,316.00","5,316.00"
F000455,HON. MARCIA FUDGE,2011,2011Q1,SUPPLIES AND MATERIALS,"4,317.81","4,317.81"
F000455,HON. MARCIA FUDGE,2011,2011Q1,EQUIPMENT,871.36,871.36
G000021,HON. ELTON GALLEGLY,2011,2011Q1,FRANKED MAIL,"2,400.04","2,400.04"
G000021,HON. ELTON GALLEGLY,2011,2011Q1,PERSONNEL COMPENSATION,"255,406.96","255,406.96"
G000021,HON. ELTON GALLEGLY,2011,2011Q1,TRAVEL,"6,853.22","6,853.22"
G000021,HON. ELTON GALLEGLY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","27,219.45","27,219.45"
G000021,HON. ELTON GALLEGLY,2011,2011Q1,PRINTING AND REPRODUCTION,968.35,968.35
G000021,HON. ELTON GALLEGLY,2011,2011Q1,OTHER SERVICES,"10,210.74","10,210.74"
G000021,HON. ELTON GALLEGLY,2011,2011Q1,SUPPLIES AND MATERIALS,629.66,629.66
G000021,HON. ELTON GALLEGLY,2011,2011Q1,EQUIPMENT,"1,987.16","1,987.16"
G000559,HON. JOHN GARAMENDI,2011,2011Q1,FRANKED MAIL,422.05,422.05
G000559,HON. JOHN GARAMENDI,2011,2011Q1,PERSONNEL COMPENSATION,"183,611.20","183,611.20"
G000559,HON. JOHN GARAMENDI,2011,2011Q1,TRAVEL,"7,635.31","7,635.31"
G000559,HON. JOHN GARAMENDI,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","30,721.78","30,721.78"
G000559,HON. JOHN GARAMENDI,2011,2011Q1,PRINTING AND REPRODUCTION,412.80,412.80
G000559,HON. JOHN GARAMENDI,2011,2011Q1,OTHER SERVICES,"6,222.00","6,222.00"
G000559,HON. JOHN GARAMENDI,2011,2011Q1,SUPPLIES AND MATERIALS,"3,778.70","3,778.70"
G000559,HON. JOHN GARAMENDI,2011,2011Q1,EQUIPMENT,936.00,936.00
G000562,HON. CORY GARDNER,2011,2011Q1,FRANKED MAIL,52.77,52.77
G000562,HON. CORY GARDNER,2011,2011Q1,PERSONNEL COMPENSATION,"186,672.99","186,672.99"
G000562,HON. CORY GARDNER,2011,2011Q1,TRAVEL,"12,517.10","12,517.10"
G000562,HON. CORY GARDNER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","17,782.67","17,782.67"
G000562,HON. CORY GARDNER,2011,2011Q1,PRINTING AND REPRODUCTION,"1,704.30","1,704.30"
G000562,HON. CORY GARDNER,2011,2011Q1,OTHER SERVICES,"10,001.40","10,001.40"
G000562,HON. CORY GARDNER,2011,2011Q1,SUPPLIES AND MATERIALS,"21,398.75","21,398.75"
G000562,HON. CORY GARDNER,2011,2011Q1,EQUIPMENT,"1,038.04","1,038.04"
G000548,HON. SCOTT GARRETT,2011,2011Q1,FRANKED MAIL,314.84,314.84
G000548,HON. SCOTT GARRETT,2011,2011Q1,PERSONNEL COMPENSATION,"200,959.40","200,959.40"
G000548,HON. SCOTT GARRETT,2011,2011Q1,TRAVEL,"11,647.31","11,647.31"
G000548,HON. SCOTT GARRETT,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","27,026.82","27,026.82"
G000548,HON. SCOTT GARRETT,2011,2011Q1,PRINTING AND REPRODUCTION,836.50,836.50
