"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. JOE DONNELLY","2011","2011Q2","OTHER SERVICES","13,949.32","6,697.00"
"HON. JOE DONNELLY","2011","2011Q2","SUPPLIES AND MATERIALS","7,963.77","3,865.11"
"HON. JOE DONNELLY","2011","2011Q2","EQUIPMENT","885.98","497.99"
"HON. MICHAEL F. DOYLE","2011","2011Q2","FRANKED MAIL","1,354.65","973.85"
"HON. MICHAEL F. DOYLE","2011","2011Q2","PERSONNEL COMPENSATION","484,029.93","241,683.46"
"HON. MICHAEL F. DOYLE","2011","2011Q2","TRAVEL","16,975.27","9,939.79"
"HON. MICHAEL F. DOYLE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","46,917.73","21,272.09"
"HON. MICHAEL F. DOYLE","2011","2011Q2","PRINTING AND REPRODUCTION","163.50","163.50"
"HON. MICHAEL F. DOYLE","2011","2011Q2","OTHER SERVICES","36,855.93","16,335.88"
"HON. MICHAEL F. DOYLE","2011","2011Q2","SUPPLIES AND MATERIALS","37,426.73","4,961.52"
"HON. MICHAEL F. DOYLE","2011","2011Q2","EQUIPMENT","4,471.92","2,163.81"
"HON. DAVID DREIER","2011","2011Q2","FRANKED MAIL","3,305.42","2,147.44"
"HON. DAVID DREIER","2011","2011Q2","PERSONNEL COMPENSATION","441,100.57","217,852.77"
"HON. DAVID DREIER","2011","2011Q2","TRAVEL","13,133.02","8,507.67"
"HON. DAVID DREIER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","58,607.35","32,341.45"
"HON. DAVID DREIER","2011","2011Q2","PRINTING AND REPRODUCTION","1,697.12","422.40"
"HON. DAVID DREIER","2011","2011Q2","OTHER SERVICES","21,087.00","10,543.50"
"HON. DAVID DREIER","2011","2011Q2","SUPPLIES AND MATERIALS","7,262.46","4,490.31"
"HON. DAVID DREIER","2011","2011Q2","EQUIPMENT","1,677.75","190.47"
"HON. SEAN P. DUFFY","2011","2011Q2","FRANKED MAIL","1,376.23","1,331.67"
"HON. SEAN P. DUFFY","2011","2011Q2","PERSONNEL COMPENSATION","350,161.16","196,475.05"
"HON. SEAN P. DUFFY","2011","2011Q2","TRAVEL","29,651.50","19,000.06"
"HON. SEAN P. DUFFY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","32,052.58","24,597.89"
"HON. SEAN P. DUFFY","2011","2011Q2","PRINTING AND REPRODUCTION","3,510.96","1,933.86"
"HON. SEAN P. DUFFY","2011","2011Q2","OTHER SERVICES","23,844.72","11,992.72"
"HON. SEAN P. DUFFY","2011","2011Q2","SUPPLIES AND MATERIALS","18,928.87","13,797.93"
"HON. SEAN P. DUFFY","2011","2011Q2","EQUIPMENT","12,908.91","5,153.37"
"HON. JEFF DUNCAN","2011","2011Q2","FRANKED MAIL","2,088.64","1,478.92"
"HON. JEFF DUNCAN","2011","2011Q2","PERSONNEL COMPENSATION","412,688.86","214,433.32"
"HON. JEFF DUNCAN","2011","2011Q2","TRAVEL","49,940.37","28,974.98"
"HON. JEFF DUNCAN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","44,885.18","29,697.56"
"HON. JEFF DUNCAN","2011","2011Q2","PRINTING AND REPRODUCTION","4,848.72","2,559.67"
"HON. JEFF DUNCAN","2011","2011Q2","OTHER SERVICES","24,517.00","13,508.50"
"HON. JEFF DUNCAN","2011","2011Q2","SUPPLIES AND MATERIALS","10,231.49","3,541.09"
"HON. JEFF DUNCAN","2011","2011Q2","EQUIPMENT","9,100.02","7,047.51"
"HON. JOHN J. DUNCAN, JR.","2011","2011Q2","FRANKED MAIL","4,238.02","2,464.49"
"HON. JOHN J. DUNCAN, JR.","2011","2011Q2","PERSONNEL COMPENSATION","474,437.88","241,466.65"
"HON. JOHN J. DUNCAN, JR.","2011","2011Q2","TRAVEL","34,682.11","18,494.73"
"HON. JOHN J. DUNCAN, JR.","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","40,228.43","20,767.95"
"HON. JOHN J. DUNCAN, JR.","2011","2011Q2","PRINTING AND REPRODUCTION","1,276.21","700.86"
"HON. JOHN J. DUNCAN, JR.","2011","2011Q2","OTHER SERVICES","22,874.28","11,437.20"
"HON. JOHN J. DUNCAN, JR.","2011","2011Q2","SUPPLIES AND MATERIALS","8,585.68","4,605.15"
"HON. JOHN J. DUNCAN, JR.","2011","2011Q2","EQUIPMENT","1,035.00","517.50"
"HON. DONNA F. EDWARDS","2011","2011Q2","FRANKED MAIL","654.93","473.12"
"HON. DONNA F. EDWARDS","2011","2011Q2","PERSONNEL COMPENSATION","379,483.50","173,911.14"
"HON. DONNA F. EDWARDS","2011","2011Q2","TRAVEL","10,841.20","8,551.69"
"HON. DONNA F. EDWARDS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","79,514.90","46,946.79"
"HON. DONNA F. EDWARDS","2011","2011Q2","PRINTING AND REPRODUCTION","26,371.89","1,678.65"
"HON. DONNA F. EDWARDS","2011","2011Q2","OTHER SERVICES","30,805.00","18,257.30"
"HON. DONNA F. EDWARDS","2011","2011Q2","SUPPLIES AND MATERIALS","34,212.00","30,511.54"
"HON. DONNA F. EDWARDS","2011","2011Q2","EQUIPMENT","2,715.60","1,357.80"
"HON. KEITH ELLISON","2011","2011Q2","FRANKED MAIL","601.88","425.52"
"HON. KEITH ELLISON","2011","2011Q2","PERSONNEL COMPENSATION","479,431.27","247,463.32"
"HON. KEITH ELLISON","2011","2011Q2","TRAVEL","31,270.03","12,230.48"
"HON. KEITH ELLISON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","42,084.00","22,463.62"
"HON. KEITH ELLISON","2011","2011Q2","PRINTING AND REPRODUCTION","1,234.91","1,096.91"
"HON. KEITH ELLISON","2011","2011Q2","OTHER SERVICES","25,043.60","12,543.85"
"HON. KEITH ELLISON","2011","2011Q2","SUPPLIES AND MATERIALS","13,431.61","6,704.49"
"HON. KEITH ELLISON","2011","2011Q2","EQUIPMENT","3,623.79","3,093.99"
"HON. RENEE L. ELLMERS","2011","2011Q2","FRANKED MAIL","512.46","436.79"
"HON. RENEE L. ELLMERS","2011","2011Q2","PERSONNEL COMPENSATION","359,783.32","195,983.33"
"HON. RENEE L. ELLMERS","2011","2011Q2","TRAVEL","10,165.47","8,965.59"
"HON. RENEE L. ELLMERS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","41,121.48","31,673.13"
"HON. RENEE L. ELLMERS","2011","2011Q2","PRINTING AND REPRODUCTION","1,533.15","488.70"
"HON. RENEE L. ELLMERS","2011","2011Q2","OTHER SERVICES","24,239.21","14,086.09"
"HON. RENEE L. ELLMERS","2011","2011Q2","SUPPLIES AND MATERIALS","10,358.25","6,945.06"
"HON. RENEE L. ELLMERS","2011","2011Q2","EQUIPMENT","7,467.08","7,091.83"
"HON. JO ANN EMERSON","2011","2011Q2","FRANKED MAIL","3,733.57","2,988.42"
"HON. JO ANN EMERSON","2011","2011Q2","PERSONNEL COMPENSATION","569,559.45","289,055.07"
"HON. JO ANN EMERSON","2011","2011Q2","TRAVEL","25,374.71","16,814.19"
"HON. JO ANN EMERSON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","36,864.22","23,315.08"
"HON. JO ANN EMERSON","2011","2011Q2","PRINTING AND REPRODUCTION","579.02","472.72"
"HON. JO ANN EMERSON","2011","2011Q2","OTHER SERVICES","24,179.65","11,909.69"
"HON. JO ANN EMERSON","2011","2011Q2","SUPPLIES AND MATERIALS","9,294.54","4,280.55"
"HON. JO ANN EMERSON","2011","2011Q2","EQUIPMENT","11,091.59","10,217.99"
"HON. ELIOT L. ENGEL","2011","2011Q2","FRANKED MAIL","1,572.94","706.26"
"HON. ELIOT L. ENGEL","2011","2011Q2","PERSONNEL COMPENSATION","505,227.82","261,434.03"
"HON. ELIOT L. ENGEL","2011","2011Q2","TRAVEL","7,235.45","3,442.84"
"HON. ELIOT L. ENGEL","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","70,265.31","49,105.91"
"HON. ELIOT L. ENGEL","2011","2011Q2","PRINTING AND REPRODUCTION","155.20","60.80"
"HON. ELIOT L. ENGEL","2011","2011Q2","OTHER SERVICES","16,930.00","8,940.00"
"HON. ELIOT L. ENGEL","2011","2011Q2","SUPPLIES AND MATERIALS","2,081.13","496.16"
"HON. ELIOT L. ENGEL","2011","2011Q2","EQUIPMENT","2,349.84","1,174.92"
"HON. ANNA G. ESHOO","2011","2011Q2","FRANKED MAIL","5,895.73","5,388.48"
"HON. ANNA G. ESHOO","2011","2011Q2","PERSONNEL COMPENSATION","577,363.98","275,429.16"
"HON. ANNA G. ESHOO","2011","2011Q2","TRAVEL","12,273.74","7,198.25"
"HON. ANNA G. ESHOO","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","63,322.23","33,734.00"
"HON. ANNA G. ESHOO","2011","2011Q2","PRINTING AND REPRODUCTION","6,068.38","5,994.88"
"HON. ANNA G. ESHOO","2011","2011Q2","OTHER SERVICES","27,171.17","14,867.20"
"HON. ANNA G. ESHOO","2011","2011Q2","SUPPLIES AND MATERIALS","5,797.06","3,720.80"
"HON. ANNA G. ESHOO","2011","2011Q2","EQUIPMENT","1,143.48","586.74"
"HON. ENI F. H. FALEOMAVAEGA","2011","2011Q2","FRANKED MAIL","1,322.42","506.09"
"HON. ENI F. H. FALEOMAVAEGA","2011","2011Q2","PERSONNEL COMPENSATION","576,536.23","290,250.02"
"HON. ENI F. H. FALEOMAVAEGA","2011","2011Q2","TRAVEL","38,911.01","27,470.88"
"HON. ENI F. H. FALEOMAVAEGA","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","34,402.13","24,643.35"
"HON. ENI F. H. FALEOMAVAEGA","2011","2011Q2","PRINTING AND REPRODUCTION","841.50","547.80"
"HON. ENI F. H. FALEOMAVAEGA","2011","2011Q2","OTHER SERVICES","14,880.00","7,440.00"
"HON. ENI F. H. FALEOMAVAEGA","2011","2011Q2","SUPPLIES AND MATERIALS","5,632.62","3,405.76"
"HON. ENI F. H. FALEOMAVAEGA","2011","2011Q2","EQUIPMENT","514.35","240.00"
"HON. BLAKE FARENTHOLD","2011","2011Q2","FRANKED MAIL","12,037.23","10,567.43"
"HON. BLAKE FARENTHOLD","2011","2011Q2","PERSONNEL COMPENSATION","360,312.42","181,526.11"
"HON. BLAKE FARENTHOLD","2011","2011Q2","TRAVEL","23,280.62","12,957.04"
"HON. BLAKE FARENTHOLD","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","39,148.67","32,333.95"
"HON. BLAKE FARENTHOLD","2011","2011Q2","PRINTING AND REPRODUCTION","4,849.47","2,774.87"
"HON. BLAKE FARENTHOLD","2011","2011Q2","OTHER SERVICES","45,115.79","34,377.29"
"HON. BLAKE FARENTHOLD","2011","2011Q2","SUPPLIES AND MATERIALS","27,611.58","14,221.34"
"HON. BLAKE FARENTHOLD","2011","2011Q2","EQUIPMENT","5,394.93","2,966.59"
"HON. SAM FARR","2011","2011Q2","FRANKED MAIL","3,306.78","2,083.56"
"HON. SAM FARR","2011","2011Q2","PERSONNEL COMPENSATION","502,204.51","251,872.95"
"HON. SAM FARR","2011","2011Q2","TRAVEL","13,077.52","10,483.87"
"HON. SAM FARR","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","48,777.33","26,137.04"
"HON. SAM FARR","2011","2011Q2","PRINTING AND REPRODUCTION","84.90","3.20"
"HON. SAM FARR","2011","2011Q2","OTHER SERVICES","25,058.14","12,649.07"
"HON. SAM FARR","2011","2011Q2","SUPPLIES AND MATERIALS","7,560.04","3,068.90"
"HON. SAM FARR","2011","2011Q2","EQUIPMENT","4,155.83","1,870.38"
"HON. CHAKA FATTAH","2011","2011Q2","FRANKED MAIL","708.79","515.48"
"HON. CHAKA FATTAH","2011","2011Q2","PERSONNEL COMPENSATION","514,762.57","261,028.37"
"HON. CHAKA FATTAH","2011","2011Q2","TRAVEL","7,252.63","4,699.62"
"HON. CHAKA FATTAH","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","57,484.07","30,529.85"
"HON. CHAKA FATTAH","2011","2011Q2","PRINTING AND REPRODUCTION","1,025.71","655.81"
"HON. CHAKA FATTAH","2011","2011Q2","OTHER SERVICES","25,980.52","13,427.76"
"HON. CHAKA FATTAH","2011","2011Q2","SUPPLIES AND MATERIALS","7,102.25","4,554.71"
"HON. CHAKA FATTAH","2011","2011Q2","EQUIPMENT","3,452.70","1,726.35"
"HON. BOB FILNER","2011","2011Q2","FRANKED MAIL","2,735.91","2,055.27"
"HON. BOB FILNER","2011","2011Q2","PERSONNEL COMPENSATION","492,832.10","249,602.07"
"HON. BOB FILNER","2011","2011Q2","TRAVEL","29,808.59","17,326.71"
"HON. BOB FILNER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","54,073.65","31,479.96"
"HON. BOB FILNER","2011","2011Q2","PRINTING AND REPRODUCTION","2,711.78","1,272.68"
"HON. BOB FILNER","2011","2011Q2","OTHER SERVICES","23,906.10","11,617.05"
"HON. BOB FILNER","2011","2011Q2","SUPPLIES AND MATERIALS","11,977.88","7,952.30"
"HON. BOB FILNER","2011","2011Q2","EQUIPMENT","1,376.52","688.26"
"HON. STEPHEN LEE FINCHER","2011","2011Q2","FRANKED MAIL","1,613.90","1,451.83"
"HON. STEPHEN LEE FINCHER","2011","2011Q2","PERSONNEL COMPENSATION","347,836.19","187,625.04"
"HON. STEPHEN LEE FINCHER","2011","2011Q2","TRAVEL","35,409.07","22,494.93"
"HON. STEPHEN LEE FINCHER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","31,567.38","18,429.81"
"HON. STEPHEN LEE FINCHER","2011","2011Q2","PRINTING AND REPRODUCTION","6,151.60","5,337.80"
"HON. STEPHEN LEE FINCHER","2011","2011Q2","OTHER SERVICES","27,915.14","18,209.44"
"HON. STEPHEN LEE FINCHER","2011","2011Q2","SUPPLIES AND MATERIALS","20,830.58","11,701.87"
"HON. STEPHEN LEE FINCHER","2011","2011Q2","EQUIPMENT","8,758.70","3,427.99"
"HON. MICHAEL G. FITZPATRICK","2011","2011Q2","FRANKED MAIL","1,823.57","1,720.99"
"HON. MICHAEL G. FITZPATRICK","2011","2011Q2","PERSONNEL COMPENSATION","306,554.33","163,216.60"
"HON. MICHAEL G. FITZPATRICK","2011","2011Q2","TRAVEL","6,819.18","3,913.56"
"HON. MICHAEL G. FITZPATRICK","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","46,549.09","26,082.29"
"HON. MICHAEL G. FITZPATRICK","2011","2011Q2","PRINTING AND REPRODUCTION","873.06","282.21"
"HON. MICHAEL G. FITZPATRICK","2011","2011Q2","OTHER SERVICES","12,010.00","6,020.00"
"HON. MICHAEL G. FITZPATRICK","2011","2011Q2","SUPPLIES AND MATERIALS","22,268.92","5,702.62"
"HON. MICHAEL G. FITZPATRICK","2011","2011Q2","EQUIPMENT","3,768.05","1,449.69"
"HON. JEFF FLAKE","2011","2011Q2","FRANKED MAIL","1,824.81","1,592.04"
"HON. JEFF FLAKE","2011","2011Q2","PERSONNEL COMPENSATION","467,898.00","234,245.87"
"HON. JEFF FLAKE","2011","2011Q2","TRAVEL","35,462.13","24,498.61"
"HON. JEFF FLAKE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","39,964.88","21,387.72"
"HON. JEFF FLAKE","2011","2011Q2","PRINTING AND REPRODUCTION","2,116.08","612.66"
"HON. JEFF FLAKE","2011","2011Q2","OTHER SERVICES","31,384.09","13,817.40"
"HON. JEFF FLAKE","2011","2011Q2","SUPPLIES AND MATERIALS","7,568.20","2,636.83"
"HON. JEFF FLAKE","2011","2011Q2","EQUIPMENT","4,247.80","3,004.59"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2011","2011Q2","FRANKED MAIL","460.53","294.32"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2011","2011Q2","PERSONNEL COMPENSATION","407,688.98","209,895.87"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2011","2011Q2","TRAVEL","26,248.97","16,491.62"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","59,807.94","32,006.34"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2011","2011Q2","PRINTING AND REPRODUCTION","4,410.56","2,512.21"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2011","2011Q2","OTHER SERVICES","27,893.20","18,746.83"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2011","2011Q2","SUPPLIES AND MATERIALS","21,069.08","6,274.05"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2011","2011Q2","EQUIPMENT","8,974.77","8,118.47"
"HON. JOHN FLEMING","2011","2011Q2","FRANKED MAIL","3,381.82","2,124.03"
"HON. JOHN FLEMING","2011","2011Q2","PERSONNEL COMPENSATION","375,810.51","190,324.30"
"HON. JOHN FLEMING","2011","2011Q2","TRAVEL","14,973.39","9,233.90"
"HON. JOHN FLEMING","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","53,019.15","25,516.85"
"HON. JOHN FLEMING","2011","2011Q2","PRINTING AND REPRODUCTION","2,320.57","1,609.08"
"HON. JOHN FLEMING","2011","2011Q2","OTHER SERVICES","24,512.35","12,980.55"
"HON. JOHN FLEMING","2011","2011Q2","SUPPLIES AND MATERIALS","11,288.87","6,396.64"
"HON. JOHN FLEMING","2011","2011Q2","EQUIPMENT","2,141.91","635.73"
"HON. BILL FLORES","2011","2011Q2","FRANKED MAIL","1,288.12","888.95"
"HON. BILL FLORES","2011","2011Q2","PERSONNEL COMPENSATION","371,363.56","191,888.94"
"HON. BILL FLORES","2011","2011Q2","TRAVEL","45,876.46","21,193.05"
"HON. BILL FLORES","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","44,347.20","24,836.02"
"HON. BILL FLORES","2011","2011Q2","PRINTING AND REPRODUCTION","4,094.45","1,561.11"
"HON. BILL FLORES","2011","2011Q2","OTHER SERVICES","26,346.40","14,979.60"
"HON. BILL FLORES","2011","2011Q2","SUPPLIES AND MATERIALS","15,354.87","8,666.67"
"HON. BILL FLORES","2011","2011Q2","EQUIPMENT","18,725.36","7,568.47"
"HON. J. RANDY FORBES","2011","2011Q2","FRANKED MAIL","3,624.73","2,543.55"
"HON. J. RANDY FORBES","2011","2011Q2","PERSONNEL COMPENSATION","484,044.60","249,562.05"
"HON. J. RANDY FORBES","2011","2011Q2","TRAVEL","9,753.33","4,776.59"
"HON. J. RANDY FORBES","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","41,788.94","21,203.34"
"HON. J. RANDY FORBES","2011","2011Q2","PRINTING AND REPRODUCTION","9,473.55","504.48"
"HON. J. RANDY FORBES","2011","2011Q2","OTHER SERVICES","25,112.50","10,748.50"
"HON. J. RANDY FORBES","2011","2011Q2","SUPPLIES AND MATERIALS","13,024.67","7,953.21"
"HON. J. RANDY FORBES","2011","2011Q2","EQUIPMENT","4,091.96","3,393.11"
"HON. JEFF FORTENBERRY","2011","2011Q2","FRANKED MAIL","6,771.21","5,812.23"
"HON. JEFF FORTENBERRY","2011","2011Q2","PERSONNEL COMPENSATION","472,795.96","242,252.14"
"HON. JEFF FORTENBERRY","2011","2011Q2","TRAVEL","26,926.62","12,661.03"
"HON. JEFF FORTENBERRY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","49,384.52","26,154.02"
"HON. JEFF FORTENBERRY","2011","2011Q2","PRINTING AND REPRODUCTION","2,943.45","2,202.32"
"HON. JEFF FORTENBERRY","2011","2011Q2","OTHER SERVICES","39,788.48","13,947.74"
"HON. JEFF FORTENBERRY","2011","2011Q2","SUPPLIES AND MATERIALS","9,490.21","4,124.87"
"HON. JEFF FORTENBERRY","2011","2011Q2","EQUIPMENT","3,478.27","1,707.33"
"HON. VIRGINIA FOXX","2011","2011Q2","FRANKED MAIL","1,569.68","1,087.23"
"HON. VIRGINIA FOXX","2011","2011Q2","PERSONNEL COMPENSATION","357,031.81","188,755.58"
"HON. VIRGINIA FOXX","2011","2011Q2","TRAVEL","39,136.91","24,024.84"
"HON. VIRGINIA FOXX","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","34,313.38","16,947.63"
"HON. VIRGINIA FOXX","2011","2011Q2","PRINTING AND REPRODUCTION","2,129.68","1,429.99"
"HON. VIRGINIA FOXX","2011","2011Q2","OTHER SERVICES","23,307.62","16,382.12"
"HON. VIRGINIA FOXX","2011","2011Q2","SUPPLIES AND MATERIALS","5,542.98","1,595.08"
"HON. VIRGINIA FOXX","2011","2011Q2","EQUIPMENT","3,334.29","1,950.60"
"HON. BARNEY FRANK","2011","2011Q2","FRANKED MAIL","995.93","697.07"
"HON. BARNEY FRANK","2011","2011Q2","PERSONNEL COMPENSATION","579,344.82","292,608.87"
"HON. BARNEY FRANK","2011","2011Q2","TRAVEL","7,514.27","5,190.97"
"HON. BARNEY FRANK","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","41,482.13","22,002.37"
"HON. BARNEY FRANK","2011","2011Q2","PRINTING AND REPRODUCTION","880.45","324.35"
"HON. BARNEY FRANK","2011","2011Q2","OTHER SERVICES","21,585.48","11,464.74"
"HON. BARNEY FRANK","2011","2011Q2","SUPPLIES AND MATERIALS","21,924.27","4,312.06"
"HON. BARNEY FRANK","2011","2011Q2","EQUIPMENT","8,381.21","7,467.89"
"HON. TRENT FRANKS","2011","2011Q2","FRANKED MAIL","1,023.89","503.94"
"HON. TRENT FRANKS","2011","2011Q2","PERSONNEL COMPENSATION","571,407.06","304,656.94"
"HON. TRENT FRANKS","2011","2011Q2","TRAVEL","44,546.20","30,260.96"
"HON. TRENT FRANKS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","57,043.36","27,467.00"
"HON. TRENT FRANKS","2011","2011Q2","PRINTING AND REPRODUCTION","418.57","204.27"
"HON. TRENT FRANKS","2011","2011Q2","OTHER SERVICES","23,474.33","11,046.12"
"HON. TRENT FRANKS","2011","2011Q2","SUPPLIES AND MATERIALS","16,902.06","13,300.88"
"HON. TRENT FRANKS","2011","2011Q2","EQUIPMENT","13,980.77","12,883.82"
"HON. RODNEY P. FRELINGHUYSEN","2011","2011Q2","FRANKED MAIL","2,614.87","1,555.34"
"HON. RODNEY P. FRELINGHUYSEN","2011","2011Q2","PERSONNEL COMPENSATION","288,953.65","144,971.46"
"HON. RODNEY P. FRELINGHUYSEN","2011","2011Q2","TRAVEL","14,071.70","11,194.83"
"HON. RODNEY P. FRELINGHUYSEN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","25,596.04","23,054.77"
"HON. RODNEY P. FRELINGHUYSEN","2011","2011Q2","PRINTING AND REPRODUCTION","3,170.33","803.01"
"HON. RODNEY P. FRELINGHUYSEN","2011","2011Q2","OTHER SERVICES","22,920.00","11,685.00"
"HON. RODNEY P. FRELINGHUYSEN","2011","2011Q2","SUPPLIES AND MATERIALS","4,206.35","3,169.64"
"HON. RODNEY P. FRELINGHUYSEN","2011","2011Q2","EQUIPMENT","3,021.48","1,510.74"
"HON. MARCIA FUDGE","2011","2011Q2","FRANKED MAIL","73,571.12","42,064.14"
"HON. MARCIA FUDGE","2011","2011Q2","PERSONNEL COMPENSATION","457,052.97","230,113.94"
"HON. MARCIA FUDGE","2011","2011Q2","TRAVEL","17,891.24","13,841.19"
"HON. MARCIA FUDGE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","58,540.17","29,118.65"
"HON. MARCIA FUDGE","2011","2011Q2","PRINTING AND REPRODUCTION","1,865.41","806.41"
"HON. MARCIA FUDGE","2011","2011Q2","OTHER SERVICES","10,632.00","5,316.00"
"HON. MARCIA FUDGE","2011","2011Q2","SUPPLIES AND MATERIALS","7,089.54","2,771.73"
"HON. MARCIA FUDGE","2011","2011Q2","EQUIPMENT","1,708.36","837.00"
"HON. ELTON GALLEGLY","2011","2011Q2","FRANKED MAIL","5,370.69","2,970.65"
"HON. ELTON GALLEGLY","2011","2011Q2","PERSONNEL COMPENSATION","516,737.41","261,330.45"
"HON. ELTON GALLEGLY","2011","2011Q2","TRAVEL","16,318.44","9,465.22"
"HON. ELTON GALLEGLY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","58,227.16","31,007.71"
"HON. ELTON GALLEGLY","2011","2011Q2","PRINTING AND REPRODUCTION","2,308.07","1,339.72"
"HON. ELTON GALLEGLY","2011","2011Q2","OTHER SERVICES","22,766.38","12,555.64"
"HON. ELTON GALLEGLY","2011","2011Q2","SUPPLIES AND MATERIALS","2,738.59","2,108.93"
"HON. ELTON GALLEGLY","2011","2011Q2","EQUIPMENT","4,793.25","2,806.09"
"HON. JOHN GARAMENDI","2011","2011Q2","FRANKED MAIL","1,075.80","653.75"
"HON. JOHN GARAMENDI","2011","2011Q2","PERSONNEL COMPENSATION","368,566.77","184,955.57"
"HON. JOHN GARAMENDI","2011","2011Q2","TRAVEL","23,681.00","16,045.69"
"HON. JOHN GARAMENDI","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","74,170.75","43,448.97"
"HON. JOHN GARAMENDI","2011","2011Q2","PRINTING AND REPRODUCTION","2,050.45","1,637.65"
"HON. JOHN GARAMENDI","2011","2011Q2","OTHER SERVICES","11,922.00","5,700.00"
"HON. JOHN GARAMENDI","2011","2011Q2","SUPPLIES AND MATERIALS","8,337.98","4,559.28"
"HON. JOHN GARAMENDI","2011","2011Q2","EQUIPMENT","2,534.78","1,598.78"
"HON. CORY GARDNER","2011","2011Q2","FRANKED MAIL","14,352.64","14,299.87"
"HON. CORY GARDNER","2011","2011Q2","PERSONNEL COMPENSATION","377,155.28","190,482.29"
"HON. CORY GARDNER","2011","2011Q2","TRAVEL","46,103.35","33,586.25"
"HON. CORY GARDNER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","36,684.83","18,902.16"
"HON. CORY GARDNER","2011","2011Q2","PRINTING AND REPRODUCTION","31,898.65","30,194.35"
"HON. CORY GARDNER","2011","2011Q2","OTHER SERVICES","20,998.16","10,996.76"
"HON. CORY GARDNER","2011","2011Q2","SUPPLIES AND MATERIALS","31,516.30","10,117.55"
"HON. CORY GARDNER","2011","2011Q2","EQUIPMENT","2,559.72","1,521.68"
"HON. SCOTT GARRETT","2011","2011Q2","FRANKED MAIL","1,773.71","1,458.87"
"HON. SCOTT GARRETT","2011","2011Q2","PERSONNEL COMPENSATION","407,306.58","206,347.18"
"HON. SCOTT GARRETT","2011","2011Q2","TRAVEL","22,781.31","11,134.00"
"HON. SCOTT GARRETT","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","48,795.85","21,769.03"
"HON. SCOTT GARRETT","2011","2011Q2","PRINTING AND REPRODUCTION","1,002.40","165.90"
"HON. SCOTT GARRETT","2011","2011Q2","OTHER SERVICES","22,881.22","15,241.86"
"HON. SCOTT GARRETT","2011","2011Q2","SUPPLIES AND MATERIALS","10,824.16","6,572.62"
"HON. SCOTT GARRETT","2011","2011Q2","EQUIPMENT","1,375.02","687.51"
"HON. JIM GERLACH","2011","2011Q2","FRANKED MAIL","3,959.92","2,355.20"
