"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. MIKE COFFMAN","2010","2010Q4","EQUIPMENT","687.96","171.99"
"HON. STEVE COHEN","2010","2010Q4","FRANKED MAIL","89,601.85","3,543.34"
"HON. STEVE COHEN","2010","2010Q4","PERSONNEL COMPENSATION","989,569.82","304,601.91"
"HON. STEVE COHEN","2010","2010Q4","TRAVEL","58,358.16","11,595.76"
"HON. STEVE COHEN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","133,600.41","23,101.41"
"HON. STEVE COHEN","2010","2010Q4","PRINTING AND REPRODUCTION","65,546.84","310.31"
"HON. STEVE COHEN","2010","2010Q4","OTHER SERVICES","44,763.14","10,728.12"
"HON. STEVE COHEN","2010","2010Q4","SUPPLIES AND MATERIALS","43,850.23","8,900.68"
"HON. STEVE COHEN","2010","2010Q4","EQUIPMENT","10,687.82","574.28"
"HON. TOM COLE","2010","2010Q4","FRANKED MAIL","50,319.21","1,845.87"
"HON. TOM COLE","2010","2010Q4","PERSONNEL COMPENSATION","1,002,180.10","291,650.45"
"HON. TOM COLE","2010","2010Q4","TRAVEL","69,994.44","19,808.99"
"HON. TOM COLE","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","99,090.05","26,122.79"
"HON. TOM COLE","2010","2010Q4","PRINTING AND REPRODUCTION","51,832.25","87.84"
"HON. TOM COLE","2010","2010Q4","OTHER SERVICES","38,777.50","8,975.00"
"HON. TOM COLE","2010","2010Q4","SUPPLIES AND MATERIALS","32,357.75","5,448.58"
"HON. TOM COLE","2010","2010Q4","EQUIPMENT","21,206.77","7,028.22"
"HON. K.MICHAEL CONAWAY","2010","2010Q4","FRANKED MAIL","27,728.05","2,365.84"
"HON. K.MICHAEL CONAWAY","2010","2010Q4","PERSONNEL COMPENSATION","984,158.40","297,627.77"
"HON. K.MICHAEL CONAWAY","2010","2010Q4","TRAVEL","88,915.41","13,558.67"
"HON. K.MICHAEL CONAWAY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","65,666.76","14,132.64"
"HON. K.MICHAEL CONAWAY","2010","2010Q4","PRINTING AND REPRODUCTION","29,659.90","27,338.99"
"HON. K.MICHAEL CONAWAY","2010","2010Q4","OTHER SERVICES","49,840.14","9,494.36"
"HON. K.MICHAEL CONAWAY","2010","2010Q4","SUPPLIES AND MATERIALS","15,570.32","2,912.61"
"HON. K.MICHAEL CONAWAY","2010","2010Q4","EQUIPMENT","8,102.27","797.28"
"HON. GERALD E. ""GERRY"" CONNOLLY","2010","2010Q4","FRANKED MAIL","143,483.97","8,002.60"
"HON. GERALD E. ""GERRY"" CONNOLLY","2010","2010Q4","PERSONNEL COMPENSATION","840,730.63","237,150.00"
"HON. GERALD E. ""GERRY"" CONNOLLY","2010","2010Q4","TRAVEL","9,841.07","1,446.65"
"HON. GERALD E. ""GERRY"" CONNOLLY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","114,959.40","22,403.95"
"HON. GERALD E. ""GERRY"" CONNOLLY","2010","2010Q4","PRINTING AND REPRODUCTION","150,053.46","119,083.38"
"HON. GERALD E. ""GERRY"" CONNOLLY","2010","2010Q4","OTHER SERVICES","38,147.52","9,414.63"
"HON. GERALD E. ""GERRY"" CONNOLLY","2010","2010Q4","SUPPLIES AND MATERIALS","71,269.12","46,834.48"
"HON. GERALD E. ""GERRY"" CONNOLLY","2010","2010Q4","EQUIPMENT","2,042.17","432.03"
"HON. JOHN CONYERS, JR.","2010","2010Q4","FRANKED MAIL","24,807.55","12,106.92"
"HON. JOHN CONYERS, JR.","2010","2010Q4","PERSONNEL COMPENSATION","1,064,684.36","259,662.15"
"HON. JOHN CONYERS, JR.","2010","2010Q4","TRAVEL","59,438.02","12,045.47"
"HON. JOHN CONYERS, JR.","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","154,643.05","45,254.95"
"HON. JOHN CONYERS, JR.","2010","2010Q4","PRINTING AND REPRODUCTION","37,133.04","1,109.40"
"HON. JOHN CONYERS, JR.","2010","2010Q4","OTHER SERVICES","44,612.52","7,412.97"
"HON. JOHN CONYERS, JR.","2010","2010Q4","SUPPLIES AND MATERIALS","59,614.55","21,299.84"
"HON. JOHN CONYERS, JR.","2010","2010Q4","EQUIPMENT","7,782.24","4,036.04"
"HON. JIM COOPER","2010","2010Q4","FRANKED MAIL","8,007.37","5,360.74"
"HON. JIM COOPER","2010","2010Q4","PERSONNEL COMPENSATION","1,161,431.40","300,907.08"
"HON. JIM COOPER","2010","2010Q4","TRAVEL","53,810.84","12,419.67"
"HON. JIM COOPER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","70,288.49","16,840.60"
"HON. JIM COOPER","2010","2010Q4","PRINTING AND REPRODUCTION","7,843.15","4,762.25"
"HON. JIM COOPER","2010","2010Q4","OTHER SERVICES","60,883.08","13,235.76"
"HON. JIM COOPER","2010","2010Q4","SUPPLIES AND MATERIALS","30,879.63","8,159.75"
"HON. JIM COOPER","2010","2010Q4","EQUIPMENT","2,491.84","590.58"
"HON. JIM COSTA","2010","2010Q4","FRANKED MAIL","52,132.87","1,064.00"
"HON. JIM COSTA","2010","2010Q4","PERSONNEL COMPENSATION","1,123,775.62","305,713.68"
"HON. JIM COSTA","2010","2010Q4","TRAVEL","59,382.50","19,644.36"
"HON. JIM COSTA","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","128,866.83","31,136.64"
"HON. JIM COSTA","2010","2010Q4","PRINTING AND REPRODUCTION","109,831.60","379.60"
"HON. JIM COSTA","2010","2010Q4","OTHER SERVICES","43,962.70","10,952.00"
"HON. JIM COSTA","2010","2010Q4","SUPPLIES AND MATERIALS","41,922.99","7,936.29"
"HON. JIM COSTA","2010","2010Q4","EQUIPMENT","5,620.46","618.00"
"HON. JERRY F. COSTELLO","2010","2010Q4","FRANKED MAIL","145,976.82","2,607.44"
"HON. JERRY F. COSTELLO","2010","2010Q4","PERSONNEL COMPENSATION","873,025.36","259,625.64"
"HON. JERRY F. COSTELLO","2010","2010Q4","TRAVEL","26,380.06","13,359.38"
"HON. JERRY F. COSTELLO","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","80,416.18","19,964.80"
"HON. JERRY F. COSTELLO","2010","2010Q4","PRINTING AND REPRODUCTION","79,775.13","7,000.03"
"HON. JERRY F. COSTELLO","2010","2010Q4","OTHER SERVICES","56,990.94","10,819.47"
"HON. JERRY F. COSTELLO","2010","2010Q4","SUPPLIES AND MATERIALS","52,091.37","29,889.44"
"HON. JERRY F. COSTELLO","2010","2010Q4","EQUIPMENT","9,482.88","1,339.00"
"HON. JOE COURTNEY","2010","2010Q4","FRANKED MAIL","106,286.79","1,453.87"
"HON. JOE COURTNEY","2010","2010Q4","PERSONNEL COMPENSATION","954,464.62","231,389.09"
"HON. JOE COURTNEY","2010","2010Q4","TRAVEL","42,387.53","6,802.37"
"HON. JOE COURTNEY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","83,490.22","20,977.75"
"HON. JOE COURTNEY","2010","2010Q4","PRINTING AND REPRODUCTION","122,835.59","191.33"
"HON. JOE COURTNEY","2010","2010Q4","OTHER SERVICES","30,752.40","9,597.50"
"HON. JOE COURTNEY","2010","2010Q4","SUPPLIES AND MATERIALS","46,563.41","29,494.68"
"HON. JOE COURTNEY","2010","2010Q4","EQUIPMENT","6,927.17","1,669.50"
"HON. ANDER CRENSHAW","2010","2010Q4","FRANKED MAIL","172,175.17","3,052.27"
"HON. ANDER CRENSHAW","2010","2010Q4","PERSONNEL COMPENSATION","849,967.73","275,649.96"
"HON. ANDER CRENSHAW","2010","2010Q4","TRAVEL","36,870.58","9,409.02"
"HON. ANDER CRENSHAW","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","62,954.60","11,822.84"
"HON. ANDER CRENSHAW","2010","2010Q4","PRINTING AND REPRODUCTION","92,881.94","582.34"
"HON. ANDER CRENSHAW","2010","2010Q4","OTHER SERVICES","49,620.00","8,391.00"
"HON. ANDER CRENSHAW","2010","2010Q4","SUPPLIES AND MATERIALS","21,324.20","10,254.54"
"HON. ANDER CRENSHAW","2010","2010Q4","EQUIPMENT","8,186.47","975.92"
"HON. MARK S. CRITZ","2010","2010Q4","FRANKED MAIL","71,120.88","1,235.33"
"HON. MARK S. CRITZ","2010","2010Q4","PERSONNEL COMPENSATION","542,979.75","251,470.56"
"HON. MARK S. CRITZ","2010","2010Q4","TRAVEL","16,165.76","5,529.50"
"HON. MARK S. CRITZ","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","74,049.86","23,092.27"
"HON. MARK S. CRITZ","2010","2010Q4","PRINTING AND REPRODUCTION","67,932.88","287.84"
"HON. MARK S. CRITZ","2010","2010Q4","OTHER SERVICES","22,860.42","9,786.63"
"HON. MARK S. CRITZ","2010","2010Q4","SUPPLIES AND MATERIALS","28,343.66","22,312.17"
"HON. MARK S. CRITZ","2010","2010Q4","EQUIPMENT","2,255.85","211.60"
"HON. JOSEPH CROWLEY","2010","2010Q4","FRANKED MAIL","20,900.84","473.01"
"HON. JOSEPH CROWLEY","2010","2010Q4","PERSONNEL COMPENSATION","1,099,543.61","330,512.51"
"HON. JOSEPH CROWLEY","2010","2010Q4","TRAVEL","17,347.94","3,315.56"
"HON. JOSEPH CROWLEY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","153,024.34","36,974.80"
"HON. JOSEPH CROWLEY","2010","2010Q4","PRINTING AND REPRODUCTION","34,518.92","1,139.81"
"HON. JOSEPH CROWLEY","2010","2010Q4","OTHER SERVICES","37,738.34","8,539.00"
"HON. JOSEPH CROWLEY","2010","2010Q4","SUPPLIES AND MATERIALS","19,015.23","4,053.88"
"HON. JOSEPH CROWLEY","2010","2010Q4","EQUIPMENT","20,145.75","1,811.79"
"HON. HENRY CUELLAR","2010","2010Q4","FRANKED MAIL","84,600.09","7,149.31"
"HON. HENRY CUELLAR","2010","2010Q4","PERSONNEL COMPENSATION","834,964.48","209,317.65"
"HON. HENRY CUELLAR","2010","2010Q4","TRAVEL","117,560.66","28,112.81"
"HON. HENRY CUELLAR","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","118,260.77","28,317.87"
"HON. HENRY CUELLAR","2010","2010Q4","PRINTING AND REPRODUCTION","170,661.60","19,163.99"
"HON. HENRY CUELLAR","2010","2010Q4","OTHER SERVICES","67,363.48","20,779.39"
"HON. HENRY CUELLAR","2010","2010Q4","SUPPLIES AND MATERIALS","35,152.74","8,643.49"
"HON. HENRY CUELLAR","2010","2010Q4","EQUIPMENT","3,880.68","-16,864.65"
"HON. JOHN ABNEY CULBERSON","2010","2010Q4","FRANKED MAIL","74,290.45","773.91"
"HON. JOHN ABNEY CULBERSON","2010","2010Q4","PERSONNEL COMPENSATION","903,594.90","244,794.34"
"HON. JOHN ABNEY CULBERSON","2010","2010Q4","TRAVEL","57,483.52","16,715.82"
"HON. JOHN ABNEY CULBERSON","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","89,428.73","21,718.99"
"HON. JOHN ABNEY CULBERSON","2010","2010Q4","PRINTING AND REPRODUCTION","91,976.33","188.36"
"HON. JOHN ABNEY CULBERSON","2010","2010Q4","OTHER SERVICES","53,305.75","12,224.25"
"HON. JOHN ABNEY CULBERSON","2010","2010Q4","SUPPLIES AND MATERIALS","30,907.16","16,151.80"
"HON. JOHN ABNEY CULBERSON","2010","2010Q4","EQUIPMENT","15,716.08","480.00"
"HON. ELIJAH CUMMINGS","2010","2010Q4","FRANKED MAIL","8,087.66","2,050.46"
"HON. ELIJAH CUMMINGS","2010","2010Q4","PERSONNEL COMPENSATION","1,083,383.42","307,078.72"
"HON. ELIJAH CUMMINGS","2010","2010Q4","TRAVEL","5,811.05","2,084.95"
"HON. ELIJAH CUMMINGS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","185,552.80","53,249.63"
"HON. ELIJAH CUMMINGS","2010","2010Q4","PRINTING AND REPRODUCTION","21,918.83","8,140.30"
"HON. ELIJAH CUMMINGS","2010","2010Q4","OTHER SERVICES","46,830.22","10,458.08"
"HON. ELIJAH CUMMINGS","2010","2010Q4","SUPPLIES AND MATERIALS","58,469.02","15,279.14"
"HON. ELIJAH CUMMINGS","2010","2010Q4","EQUIPMENT","2,532.84","633.21"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q4","FRANKED MAIL","77,997.69","1,125.10"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q4","PERSONNEL COMPENSATION","1,020,445.81","404,845.82"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q4","TRAVEL","54,226.74","12,125.63"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","60,441.79","14,190.74"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q4","PRINTING AND REPRODUCTION","98,046.09","95,734.09"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q4","OTHER SERVICES","46,965.51","10,724.00"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q4","SUPPLIES AND MATERIALS","14,738.47","1,884.89"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q4","EQUIPMENT","5,944.65","1,180.72"
"HON. ARTUR DAVIS","2010","2010Q4","FRANKED MAIL","2,323.20","785.28"
"HON. ARTUR DAVIS","2010","2010Q4","PERSONNEL COMPENSATION","1,190,208.78","370,195.31"
"HON. ARTUR DAVIS","2010","2010Q4","TRAVEL","89,315.36","22,685.91"
"HON. ARTUR DAVIS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","104,952.36","27,181.00"
"HON. ARTUR DAVIS","2010","2010Q4","PRINTING AND REPRODUCTION","910.60","0.00"
"HON. ARTUR DAVIS","2010","2010Q4","OTHER SERVICES","41,750.61","9,780.54"
"HON. ARTUR DAVIS","2010","2010Q4","SUPPLIES AND MATERIALS","18,880.61","1,048.58"
"HON. ARTUR DAVIS","2010","2010Q4","EQUIPMENT","3,716.75","816.00"
"HON. DANNY K. DAVIS","2010","2010Q4","FRANKED MAIL","74,092.95","576.97"
"HON. DANNY K. DAVIS","2010","2010Q4","PERSONNEL COMPENSATION","1,194,735.57","332,423.25"
"HON. DANNY K. DAVIS","2010","2010Q4","TRAVEL","30,789.40","4,592.03"
"HON. DANNY K. DAVIS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","99,626.66","25,514.57"
"HON. DANNY K. DAVIS","2010","2010Q4","PRINTING AND REPRODUCTION","39,164.95","1,174.81"
"HON. DANNY K. DAVIS","2010","2010Q4","OTHER SERVICES","49,254.00","12,051.00"
"HON. DANNY K. DAVIS","2010","2010Q4","SUPPLIES AND MATERIALS","22,000.34","4,092.90"
"HON. DANNY K. DAVIS","2010","2010Q4","EQUIPMENT","10,172.83","2,153.64"
"HON. GEOFF DAVIS","2010","2010Q4","FRANKED MAIL","90,591.91","1,443.14"
"HON. GEOFF DAVIS","2010","2010Q4","PERSONNEL COMPENSATION","877,461.92","258,493.41"
"HON. GEOFF DAVIS","2010","2010Q4","TRAVEL","75,428.21","18,901.63"
"HON. GEOFF DAVIS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","141,914.24","30,652.55"
"HON. GEOFF DAVIS","2010","2010Q4","PRINTING AND REPRODUCTION","81,723.98","23,445.20"
"HON. GEOFF DAVIS","2010","2010Q4","OTHER SERVICES","52,026.52","16,752.97"
"HON. GEOFF DAVIS","2010","2010Q4","SUPPLIES AND MATERIALS","26,900.25","18,605.22"
"HON. GEOFF DAVIS","2010","2010Q4","EQUIPMENT","3,677.72","1,543.70"
"HON. LINCOLN DAVIS","2010","2010Q4","FRANKED MAIL","41,499.78","2,050.02"
"HON. LINCOLN DAVIS","2010","2010Q4","PERSONNEL COMPENSATION","980,960.80","270,673.25"
"HON. LINCOLN DAVIS","2010","2010Q4","TRAVEL","117,880.48","29,182.74"
"HON. LINCOLN DAVIS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","132,954.12","41,465.58"
"HON. LINCOLN DAVIS","2010","2010Q4","PRINTING AND REPRODUCTION","27,788.96","57.80"
"HON. LINCOLN DAVIS","2010","2010Q4","OTHER SERVICES","44,515.44","11,529.20"
"HON. LINCOLN DAVIS","2010","2010Q4","SUPPLIES AND MATERIALS","23,716.25","2,825.35"
"HON. LINCOLN DAVIS","2010","2010Q4","EQUIPMENT","17,591.65","2,131.53"
"HON. SUSAN A. DAVIS","2010","2010Q4","FRANKED MAIL","87,425.71","1,097.07"
"HON. SUSAN A. DAVIS","2010","2010Q4","PERSONNEL COMPENSATION","1,149,122.42","343,898.21"
"HON. SUSAN A. DAVIS","2010","2010Q4","TRAVEL","49,839.01","8,454.44"
"HON. SUSAN A. DAVIS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","96,154.11","24,437.55"
"HON. SUSAN A. DAVIS","2010","2010Q4","PRINTING AND REPRODUCTION","91,408.55","1,210.44"
"HON. SUSAN A. DAVIS","2010","2010Q4","OTHER SERVICES","31,219.00","8,355.00"
"HON. SUSAN A. DAVIS","2010","2010Q4","SUPPLIES AND MATERIALS","39,610.30","3,240.19"
"HON. SUSAN A. DAVIS","2010","2010Q4","EQUIPMENT","5,775.00","474.00"
"HON. NATHAN DEAL","2010","2010Q4","FRANKED MAIL","3,093.86","0.00"
"HON. NATHAN DEAL","2010","2010Q4","PERSONNEL COMPENSATION","440,613.57","0.00"
"HON. NATHAN DEAL","2010","2010Q4","TRAVEL","9,572.40","0.00"
"HON. NATHAN DEAL","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","51,245.37","872.52"
"HON. NATHAN DEAL","2010","2010Q4","PRINTING AND REPRODUCTION","955.10","879.39"
"HON. NATHAN DEAL","2010","2010Q4","OTHER SERVICES","40,483.28","4,901.28"
"HON. NATHAN DEAL","2010","2010Q4","SUPPLIES AND MATERIALS","6,359.68","70.00"
"HON. NATHAN DEAL","2010","2010Q4","EQUIPMENT","23,849.45","0.00"
"HON. PETER A. DEFAZIO","2010","2010Q4","FRANKED MAIL","121,706.00","2,117.20"
"HON. PETER A. DEFAZIO","2010","2010Q4","PERSONNEL COMPENSATION","904,106.84","227,972.12"
"HON. PETER A. DEFAZIO","2010","2010Q4","TRAVEL","49,347.88","10,590.69"
"HON. PETER A. DEFAZIO","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","95,404.57","28,388.87"
"HON. PETER A. DEFAZIO","2010","2010Q4","PRINTING AND REPRODUCTION","107,521.14","502.49"
"HON. PETER A. DEFAZIO","2010","2010Q4","OTHER SERVICES","53,128.27","12,728.06"
"HON. PETER A. DEFAZIO","2010","2010Q4","SUPPLIES AND MATERIALS","11,361.25","2,562.00"
"HON. PETER A. DEFAZIO","2010","2010Q4","EQUIPMENT","4,893.44","1,045.61"
"HON. DIANA DEGETTE","2010","2010Q4","FRANKED MAIL","2,500.57","457.82"
"HON. DIANA DEGETTE","2010","2010Q4","PERSONNEL COMPENSATION","1,072,164.98","284,583.13"
"HON. DIANA DEGETTE","2010","2010Q4","TRAVEL","78,896.58","20,522.71"
"HON. DIANA DEGETTE","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","96,621.94","22,218.82"
"HON. DIANA DEGETTE","2010","2010Q4","PRINTING AND REPRODUCTION","3,791.12","663.80"
"HON. DIANA DEGETTE","2010","2010Q4","OTHER SERVICES","36,300.14","8,269.14"
"HON. DIANA DEGETTE","2010","2010Q4","SUPPLIES AND MATERIALS","55,760.03","24,575.34"
"HON. DIANA DEGETTE","2010","2010Q4","EQUIPMENT","7,623.60","2,249.55"
"HON. WILLIAM D. DELAHUNT","2010","2010Q4","FRANKED MAIL","2,052.18","774.81"
"HON. WILLIAM D. DELAHUNT","2010","2010Q4","PERSONNEL COMPENSATION","1,177,585.27","386,600.07"
"HON. WILLIAM D. DELAHUNT","2010","2010Q4","TRAVEL","62,419.07","15,704.02"
"HON. WILLIAM D. DELAHUNT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","129,687.09","31,765.71"
"HON. WILLIAM D. DELAHUNT","2010","2010Q4","PRINTING AND REPRODUCTION","1,357.07","107.88"
"HON. WILLIAM D. DELAHUNT","2010","2010Q4","OTHER SERVICES","39,166.11","9,786.00"
"HON. WILLIAM D. DELAHUNT","2010","2010Q4","SUPPLIES AND MATERIALS","22,984.46","1,336.85"
"HON. WILLIAM D. DELAHUNT","2010","2010Q4","EQUIPMENT","4,591.03","1,279.03"
"HON. ROSA L. DELAURO","2010","2010Q4","FRANKED MAIL","55,326.00","670.50"
"HON. ROSA L. DELAURO","2010","2010Q4","PERSONNEL COMPENSATION","1,040,130.70","319,336.88"
"HON. ROSA L. DELAURO","2010","2010Q4","TRAVEL","38,543.92","8,107.55"
"HON. ROSA L. DELAURO","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","91,956.46","24,128.56"
"HON. ROSA L. DELAURO","2010","2010Q4","PRINTING AND REPRODUCTION","55,055.74","360.15"
"HON. ROSA L. DELAURO","2010","2010Q4","OTHER SERVICES","51,143.00","14,842.00"
"HON. ROSA L. DELAURO","2010","2010Q4","SUPPLIES AND MATERIALS","50,969.06","23,943.88"
"HON. ROSA L. DELAURO","2010","2010Q4","EQUIPMENT","15,068.05","427.99"
"HON. CHARLES W. DENT","2010","2010Q4","FRANKED MAIL","47,745.74","1,079.87"
"HON. CHARLES W. DENT","2010","2010Q4","PERSONNEL COMPENSATION","944,468.33","264,799.96"
"HON. CHARLES W. DENT","2010","2010Q4","TRAVEL","26,048.50","3,508.15"
"HON. CHARLES W. DENT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","122,173.91","17,740.60"
"HON. CHARLES W. DENT","2010","2010Q4","PRINTING AND REPRODUCTION","52,861.84","905.14"
"HON. CHARLES W. DENT","2010","2010Q4","OTHER SERVICES","46,496.95","11,620.95"
"HON. CHARLES W. DENT","2010","2010Q4","SUPPLIES AND MATERIALS","33,490.84","3,668.04"
"HON. CHARLES W. DENT","2010","2010Q4","EQUIPMENT","4,001.74","553.50"
"HON. THEODORE E. DEUTCH","2010","2010Q4","FRANKED MAIL","59,928.28","752.79"
"HON. THEODORE E. DEUTCH","2010","2010Q4","PERSONNEL COMPENSATION","805,008.70","318,440.63"
"HON. THEODORE E. DEUTCH","2010","2010Q4","TRAVEL","16,095.43","3,501.34"
"HON. THEODORE E. DEUTCH","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","45,091.16","31,923.07"
"HON. THEODORE E. DEUTCH","2010","2010Q4","PRINTING AND REPRODUCTION","64,838.50","8,681.50"
"HON. THEODORE E. DEUTCH","2010","2010Q4","OTHER SERVICES","39,932.89","8,948.50"
"HON. THEODORE E. DEUTCH","2010","2010Q4","SUPPLIES AND MATERIALS","27,880.36","4,037.50"
"HON. THEODORE E. DEUTCH","2010","2010Q4","EQUIPMENT","2,953.77","958.65"
"HON. LINCOLN DIAZ-BALART","2010","2010Q4","FRANKED MAIL","43,715.44","5,112.83"
"HON. LINCOLN DIAZ-BALART","2010","2010Q4","PERSONNEL COMPENSATION","965,307.67","268,008.31"
"HON. LINCOLN DIAZ-BALART","2010","2010Q4","TRAVEL","37,975.02","6,389.67"
"HON. LINCOLN DIAZ-BALART","2010","2010Q4","TRANSPORTATION OF THINGS","365.00","365.00"
"HON. LINCOLN DIAZ-BALART","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","88,266.69","21,663.71"
"HON. LINCOLN DIAZ-BALART","2010","2010Q4","PRINTING AND REPRODUCTION","40,941.16","112.40"
"HON. LINCOLN DIAZ-BALART","2010","2010Q4","OTHER SERVICES","50,263.74","10,811.14"
"HON. LINCOLN DIAZ-BALART","2010","2010Q4","SUPPLIES AND MATERIALS","14,464.77","5,157.23"
"HON. LINCOLN DIAZ-BALART","2010","2010Q4","EQUIPMENT","5,081.94","1,269.00"
"HON. MARIO DIAZ-BALART","2010","2010Q4","FRANKED MAIL","21,900.21","757.44"
"HON. MARIO DIAZ-BALART","2010","2010Q4","PERSONNEL COMPENSATION","832,928.61","212,480.51"
"HON. MARIO DIAZ-BALART","2010","2010Q4","TRAVEL","73,209.51","18,837.31"
"HON. MARIO DIAZ-BALART","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","138,948.23","33,621.75"
"HON. MARIO DIAZ-BALART","2010","2010Q4","PRINTING AND REPRODUCTION","17,773.94","1,416.00"
"HON. MARIO DIAZ-BALART","2010","2010Q4","OTHER SERVICES","62,509.81","23,876.27"
"HON. MARIO DIAZ-BALART","2010","2010Q4","SUPPLIES AND MATERIALS","41,442.90","29,059.93"
"HON. MARIO DIAZ-BALART","2010","2010Q4","EQUIPMENT","3,788.74","747.08"
"HON. NORMAN D. DICKS","2010","2010Q4","FRANKED MAIL","3,735.75","706.86"
"HON. NORMAN D. DICKS","2010","2010Q4","PERSONNEL COMPENSATION","1,073,420.27","313,645.43"
"HON. NORMAN D. DICKS","2010","2010Q4","TRAVEL","82,488.98","14,309.34"
"HON. NORMAN D. DICKS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","100,535.71","24,593.91"
"HON. NORMAN D. DICKS","2010","2010Q4","PRINTING AND REPRODUCTION","2,766.96","1,500.77"
"HON. NORMAN D. DICKS","2010","2010Q4","OTHER SERVICES","48,785.13","12,168.00"
"HON. NORMAN D. DICKS","2010","2010Q4","SUPPLIES AND MATERIALS","19,486.68","2,277.10"
"HON. NORMAN D. DICKS","2010","2010Q4","EQUIPMENT","4,254.68","1,146.69"
"HON. JOHN D. DINGELL","2010","2010Q4","FRANKED MAIL","6,101.90","1,507.16"
"HON. JOHN D. DINGELL","2010","2010Q4","PERSONNEL COMPENSATION","1,231,525.99","384,841.14"
"HON. JOHN D. DINGELL","2010","2010Q4","TRAVEL","42,666.29","8,725.01"
"HON. JOHN D. DINGELL","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","116,314.27","29,458.13"
"HON. JOHN D. DINGELL","2010","2010Q4","PRINTING AND REPRODUCTION","1,370.28","249.10"
"HON. JOHN D. DINGELL","2010","2010Q4","OTHER SERVICES","43,627.19","10,776.25"
"HON. JOHN D. DINGELL","2010","2010Q4","SUPPLIES AND MATERIALS","14,453.94","827.05"
"HON. JOHN D. DINGELL","2010","2010Q4","EQUIPMENT","2,868.24","745.56"
"HON. CHARLES K. DJOU","2010","2010Q4","FRANKED MAIL","149,126.24","65,434.08"
"HON. CHARLES K. DJOU","2010","2010Q4","PERSONNEL COMPENSATION","459,185.50","227,913.37"
"HON. CHARLES K. DJOU","2010","2010Q4","TRAVEL","42,954.87","31,235.27"
"HON. CHARLES K. DJOU","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","60,626.55","19,379.72"
"HON. CHARLES K. DJOU","2010","2010Q4","PRINTING AND REPRODUCTION","107,055.85","26,080.33"
"HON. CHARLES K. DJOU","2010","2010Q4","OTHER SERVICES","31,247.28","16,721.33"
"HON. CHARLES K. DJOU","2010","2010Q4","SUPPLIES AND MATERIALS","13,569.91","3,619.70"
