"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. JOHN ABNEY CULBERSON","2010","2011Q1","OTHER SERVICES","14,274.67","14,274.67"
"HON. JOHN ABNEY CULBERSON","2010","2011Q1","SUPPLIES AND MATERIALS","7,186.19","7,186.19"
"HON. JOHN ABNEY CULBERSON","2010","2011Q1","EQUIPMENT","618.34","618.34"
"HON. ARTUR DAVIS","2009","2011Q1","FRANKED MAIL","3,009.27","3,009.27"
"HON. ARTUR DAVIS","2009","2011Q1","PERSONNEL COMPENSATION","288,000.04","288,000.04"
"HON. ARTUR DAVIS","2009","2011Q1","TRAVEL","3,519.97","3,519.97"
"HON. ARTUR DAVIS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","5,511.77","5,511.77"
"HON. ARTUR DAVIS","2009","2011Q1","PRINTING AND REPRODUCTION","772.70","772.70"
"HON. ARTUR DAVIS","2009","2011Q1","OTHER SERVICES","300.00","300.00"
"HON. ARTUR DAVIS","2009","2011Q1","SUPPLIES AND MATERIALS","3,852.29","3,852.29"
"HON. ARTUR DAVIS","2009","2011Q1","EQUIPMENT","2,228.99","2,228.99"
"HON. DANNY K. DAVIS","2009","2011Q1","FRANKED MAIL","1,661.40","1,661.40"
"HON. DANNY K. DAVIS","2009","2011Q1","PERSONNEL COMPENSATION","188,884.71","188,884.71"
"HON. DANNY K. DAVIS","2009","2011Q1","TRAVEL","11,891.39","11,891.39"
"HON. DANNY K. DAVIS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","33,350.35","33,350.35"
"HON. DANNY K. DAVIS","2009","2011Q1","PRINTING AND REPRODUCTION","414.27","414.27"
"HON. DANNY K. DAVIS","2009","2011Q1","OTHER SERVICES","10,482.04","10,482.04"
"HON. DANNY K. DAVIS","2009","2011Q1","SUPPLIES AND MATERIALS","2,579.19","2,579.19"
"HON. DANNY K. DAVIS","2009","2011Q1","EQUIPMENT","545.70","545.70"
"HON. LINCOLN DAVIS","2009","2011Q1","FRANKED MAIL","269.79","269.79"
"HON. LINCOLN DAVIS","2009","2011Q1","PERSONNEL COMPENSATION","273,108.56","273,108.56"
"HON. LINCOLN DAVIS","2009","2011Q1","TRAVEL","13,399.68","13,399.68"
"HON. LINCOLN DAVIS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","10,854.38","10,854.38"
"HON. LINCOLN DAVIS","2009","2011Q1","PRINTING AND REPRODUCTION","732.09","732.09"
"HON. LINCOLN DAVIS","2009","2011Q1","OTHER SERVICES","9,047.00","9,047.00"
"HON. LINCOLN DAVIS","2009","2011Q1","SUPPLIES AND MATERIALS","20,090.35","20,090.35"
"HON. LINCOLN DAVIS","2009","2011Q1","EQUIPMENT","474.00","474.00"
"HON. NATHAN DEAL","2010","2011Q1","FRANKED MAIL","529.34","529.34"
"HON. NATHAN DEAL","2010","2011Q1","PERSONNEL COMPENSATION","237,166.14","237,166.14"
"HON. NATHAN DEAL","2010","2011Q1","TRAVEL","11,244.08","11,244.08"
"HON. NATHAN DEAL","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,712.77","18,712.77"
"HON. NATHAN DEAL","2010","2011Q1","PRINTING AND REPRODUCTION","668.40","668.40"
"HON. NATHAN DEAL","2010","2011Q1","OTHER SERVICES","12,173.25","12,173.25"
"HON. NATHAN DEAL","2010","2011Q1","SUPPLIES AND MATERIALS","3,522.25","3,522.25"
"HON. NATHAN DEAL","2010","2011Q1","EQUIPMENT","907.61","907.61"
"HON. PETER A. DEFAZIO","2010","2011Q1","FRANKED MAIL","472.42","472.42"
"HON. PETER A. DEFAZIO","2010","2011Q1","PERSONNEL COMPENSATION","289,116.78","289,116.78"
"HON. PETER A. DEFAZIO","2010","2011Q1","TRAVEL","13,463.17","13,463.17"
"HON. PETER A. DEFAZIO","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","20,533.31","20,533.31"
"HON. PETER A. DEFAZIO","2010","2011Q1","PRINTING AND REPRODUCTION","557.83","557.83"
"HON. PETER A. DEFAZIO","2010","2011Q1","OTHER SERVICES","7,906.39","7,906.39"
"HON. PETER A. DEFAZIO","2010","2011Q1","SUPPLIES AND MATERIALS","10,930.64","10,930.64"
"HON. PETER A. DEFAZIO","2010","2011Q1","EQUIPMENT","720.00","720.00"
"HON. WILLIAM D. DELAHUNT","2009","2011Q1","FRANKED MAIL","377.97","377.97"
"HON. WILLIAM D. DELAHUNT","2009","2011Q1","PERSONNEL COMPENSATION","253,186.62","253,186.62"
"HON. WILLIAM D. DELAHUNT","2009","2011Q1","TRAVEL","6,497.98","6,497.98"
"HON. WILLIAM D. DELAHUNT","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","19,050.26","19,050.26"
"HON. WILLIAM D. DELAHUNT","2009","2011Q1","PRINTING AND REPRODUCTION","523.90","523.90"
"HON. WILLIAM D. DELAHUNT","2009","2011Q1","OTHER SERVICES","13,564.03","13,564.03"
"HON. WILLIAM D. DELAHUNT","2009","2011Q1","SUPPLIES AND MATERIALS","2,599.72","2,599.72"
"HON. WILLIAM D. DELAHUNT","2009","2011Q1","EQUIPMENT","518.99","518.99"
"HON. ROSA L. DELAURO","2010","2011Q1","FRANKED MAIL","1,495.86","1,495.86"
"HON. ROSA L. DELAURO","2010","2011Q1","PERSONNEL COMPENSATION","201,830.57","201,830.57"
"HON. ROSA L. DELAURO","2010","2011Q1","TRAVEL","12,106.40","12,106.40"
"HON. ROSA L. DELAURO","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","19,187.19","19,187.19"
"HON. ROSA L. DELAURO","2010","2011Q1","PRINTING AND REPRODUCTION","1,710.25","1,710.25"
"HON. ROSA L. DELAURO","2010","2011Q1","OTHER SERVICES","9,987.08","9,987.08"
"HON. ROSA L. DELAURO","2010","2011Q1","SUPPLIES AND MATERIALS","7,154.46","7,154.46"
"HON. ROSA L. DELAURO","2010","2011Q1","EQUIPMENT","669.63","669.63"
"HON. ROSA L. DELAURO","2010","2011Q1","FRANKED MAIL","4,369.58","4,369.58"
"HON. ROSA L. DELAURO","2010","2011Q1","PERSONNEL COMPENSATION","221,865.66","221,865.66"
"HON. ROSA L. DELAURO","2010","2011Q1","TRAVEL","3,623.48","3,623.48"
"HON. ROSA L. DELAURO","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","17,156.01","17,156.01"
"HON. ROSA L. DELAURO","2010","2011Q1","PRINTING AND REPRODUCTION","225.65","225.65"
"HON. ROSA L. DELAURO","2010","2011Q1","OTHER SERVICES","11,358.00","11,358.00"
"HON. ROSA L. DELAURO","2010","2011Q1","SUPPLIES AND MATERIALS","2,961.02","2,961.02"
"HON. ROSA L. DELAURO","2010","2011Q1","EQUIPMENT","553.50","553.50"
"HON. CHARLES W. DENT","2010","2011Q1","FRANKED MAIL","-18.63","-18.63"
"HON. CHARLES W. DENT","2010","2011Q1","PERSONNEL COMPENSATION","132,963.90","132,963.90"
"HON. CHARLES W. DENT","2010","2011Q1","TRAVEL","7,663.80","7,663.80"
"HON. CHARLES W. DENT","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","8,236.87","8,236.87"
"HON. CHARLES W. DENT","2010","2011Q1","PRINTING AND REPRODUCTION","815.00","815.00"
"HON. CHARLES W. DENT","2010","2011Q1","OTHER SERVICES","9,605.07","9,605.07"
"HON. CHARLES W. DENT","2010","2011Q1","SUPPLIES AND MATERIALS","4,946.43","4,946.43"
"HON. CHARLES W. DENT","2010","2011Q1","EQUIPMENT","3,317.37","3,317.37"
"HON. CHARLES W. DENT","2010","2011Q1","FRANKED MAIL","333.53","333.53"
"HON. CHARLES W. DENT","2010","2011Q1","PERSONNEL COMPENSATION","252,154.95","252,154.95"
"HON. CHARLES W. DENT","2010","2011Q1","TRAVEL","3,031.49","3,031.49"
"HON. CHARLES W. DENT","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","13,720.38","13,720.38"
"HON. CHARLES W. DENT","2010","2011Q1","PRINTING AND REPRODUCTION","1,970.47","1,970.47"
"HON. CHARLES W. DENT","2010","2011Q1","OTHER SERVICES","6,055.00","6,055.00"
"HON. CHARLES W. DENT","2010","2011Q1","SUPPLIES AND MATERIALS","3,316.40","3,316.40"
"HON. CHARLES W. DENT","2010","2011Q1","EQUIPMENT","1,145.31","1,145.31"
"HON. LINCOLN DIAZ-BALART","2010","2011Q1","FRANKED MAIL","667.21","667.21"
"HON. LINCOLN DIAZ-BALART","2010","2011Q1","PERSONNEL COMPENSATION","207,769.41","207,769.41"
"HON. LINCOLN DIAZ-BALART","2010","2011Q1","TRAVEL","10,732.89","10,732.89"
"HON. LINCOLN DIAZ-BALART","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","24,467.88","24,467.88"
"HON. LINCOLN DIAZ-BALART","2010","2011Q1","PRINTING AND REPRODUCTION","1,630.70","1,630.70"
"HON. LINCOLN DIAZ-BALART","2010","2011Q1","OTHER SERVICES","12,133.65","12,133.65"
"HON. LINCOLN DIAZ-BALART","2010","2011Q1","SUPPLIES AND MATERIALS","3,916.77","3,916.77"
"HON. LINCOLN DIAZ-BALART","2010","2011Q1","EQUIPMENT","809.58","809.58"
"HON. MARIO DIAZ-BALART","2010","2011Q1","FRANKED MAIL","268.69","268.69"
"HON. MARIO DIAZ-BALART","2010","2011Q1","PERSONNEL COMPENSATION","250,501.59","250,501.59"
"HON. MARIO DIAZ-BALART","2010","2011Q1","TRAVEL","6,807.54","6,807.54"
"HON. MARIO DIAZ-BALART","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","21,868.15","21,868.15"
"HON. MARIO DIAZ-BALART","2010","2011Q1","PRINTING AND REPRODUCTION","577.43","577.43"
"HON. MARIO DIAZ-BALART","2010","2011Q1","OTHER SERVICES","12,432.95","12,432.95"
"HON. MARIO DIAZ-BALART","2010","2011Q1","SUPPLIES AND MATERIALS","8,579.62","8,579.62"
"HON. MARIO DIAZ-BALART","2010","2011Q1","EQUIPMENT","786.00","786.00"
"HON. NORMAN D. DICKS","2010","2011Q1","FRANKED MAIL","583.58","583.58"
"HON. NORMAN D. DICKS","2010","2011Q1","PERSONNEL COMPENSATION","280,007.71","280,007.71"
"HON. NORMAN D. DICKS","2010","2011Q1","TRAVEL","6,246.58","6,246.58"
"HON. NORMAN D. DICKS","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","28,236.34","28,236.34"
"HON. NORMAN D. DICKS","2010","2011Q1","PRINTING AND REPRODUCTION","106.00","106.00"
"HON. NORMAN D. DICKS","2010","2011Q1","OTHER SERVICES","7,072.45","7,072.45"
"HON. NORMAN D. DICKS","2010","2011Q1","SUPPLIES AND MATERIALS","1,124.50","1,124.50"
"HON. NORMAN D. DICKS","2010","2011Q1","EQUIPMENT","745.56","745.56"
"HON. CHARLES K. DJOU","2010","2011Q1","FRANKED MAIL","3,864.80","3,864.80"
"HON. CHARLES K. DJOU","2010","2011Q1","PERSONNEL COMPENSATION","239,062.99","239,062.99"
"HON. CHARLES K. DJOU","2010","2011Q1","TRAVEL","1,454.69","1,454.69"
"HON. CHARLES K. DJOU","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","21,318.20","21,318.20"
"HON. CHARLES K. DJOU","2010","2011Q1","PRINTING AND REPRODUCTION","1,622.95","1,622.95"
"HON. CHARLES K. DJOU","2010","2011Q1","OTHER SERVICES","14,771.09","14,771.09"
"HON. CHARLES K. DJOU","2010","2011Q1","SUPPLIES AND MATERIALS","2,274.15","2,274.15"
"HON. CHARLES K. DJOU","2010","2011Q1","EQUIPMENT","1,383.12","1,383.12"
"HON. LLOYD DOGGETT","2010","2011Q1","FRANKED MAIL","186.92","186.92"
"HON. LLOYD DOGGETT","2010","2011Q1","PERSONNEL COMPENSATION","159,579.14","159,579.14"
"HON. LLOYD DOGGETT","2010","2011Q1","TRAVEL","2,639.17","2,639.17"
"HON. LLOYD DOGGETT","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","38,686.28","38,686.28"
"HON. LLOYD DOGGETT","2010","2011Q1","PRINTING AND REPRODUCTION","1,516.95","1,516.95"
"HON. LLOYD DOGGETT","2010","2011Q1","OTHER SERVICES","9,601.80","9,601.80"
"HON. LLOYD DOGGETT","2010","2011Q1","SUPPLIES AND MATERIALS","4,305.32","4,305.32"
"HON. LLOYD DOGGETT","2010","2011Q1","EQUIPMENT","1,797.21","1,797.21"
"HON. LLOYD DOGGETT","2010","2011Q1","FRANKED MAIL","762.26","762.26"
"HON. LLOYD DOGGETT","2010","2011Q1","PERSONNEL COMPENSATION","214,090.06","214,090.06"
"HON. LLOYD DOGGETT","2010","2011Q1","TRAVEL","7,628.73","7,628.73"
"HON. LLOYD DOGGETT","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","12,634.48","12,634.48"
"HON. LLOYD DOGGETT","2010","2011Q1","PRINTING AND REPRODUCTION","9.60","9.60"
"HON. LLOYD DOGGETT","2010","2011Q1","OTHER SERVICES","7,252.32","7,252.32"
"HON. LLOYD DOGGETT","2010","2011Q1","SUPPLIES AND MATERIALS","4,098.66","4,098.66"
"HON. LLOYD DOGGETT","2010","2011Q1","EQUIPMENT","387.99","387.99"
"HON. JOE DONNELLY","2010","2011Q1","FRANKED MAIL","380.80","380.80"
"HON. JOE DONNELLY","2010","2011Q1","PERSONNEL COMPENSATION","242,346.47","242,346.47"
"HON. JOE DONNELLY","2010","2011Q1","TRAVEL","7,035.48","7,035.48"
"HON. JOE DONNELLY","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","25,645.64","25,645.64"
"HON. JOE DONNELLY","2010","2011Q1","OTHER SERVICES","20,520.05","20,520.05"
"HON. JOE DONNELLY","2010","2011Q1","SUPPLIES AND MATERIALS","32,465.21","32,465.21"
"HON. JOE DONNELLY","2010","2011Q1","EQUIPMENT","2,308.11","2,308.11"
"HON. MICHAEL F. DOYLE","2010","2011Q1","FRANKED MAIL","1,157.98","1,157.98"
"HON. MICHAEL F. DOYLE","2010","2011Q1","PERSONNEL COMPENSATION","223,247.80","223,247.80"
"HON. MICHAEL F. DOYLE","2010","2011Q1","TRAVEL","4,625.35","4,625.35"
"HON. MICHAEL F. DOYLE","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","26,265.90","26,265.90"
"HON. MICHAEL F. DOYLE","2010","2011Q1","PRINTING AND REPRODUCTION","1,274.72","1,274.72"
"HON. MICHAEL F. DOYLE","2010","2011Q1","OTHER SERVICES","10,543.50","10,543.50"
"HON. MICHAEL F. DOYLE","2010","2011Q1","SUPPLIES AND MATERIALS","2,772.15","2,772.15"
"HON. MICHAEL F. DOYLE","2010","2011Q1","EQUIPMENT","1,487.28","1,487.28"
"HON. STEVE DRIEHAUS","2009","2011Q1","FRANKED MAIL","44.56","44.56"
"HON. STEVE DRIEHAUS","2009","2011Q1","PERSONNEL COMPENSATION","153,686.11","153,686.11"
"HON. STEVE DRIEHAUS","2009","2011Q1","TRAVEL","10,651.44","10,651.44"
"HON. STEVE DRIEHAUS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","7,454.69","7,454.69"
"HON. STEVE DRIEHAUS","2009","2011Q1","PRINTING AND REPRODUCTION","1,577.10","1,577.10"
"HON. STEVE DRIEHAUS","2009","2011Q1","OTHER SERVICES","11,852.00","11,852.00"
"HON. STEVE DRIEHAUS","2009","2011Q1","SUPPLIES AND MATERIALS","5,130.94","5,130.94"
"HON. STEVE DRIEHAUS","2009","2011Q1","EQUIPMENT","7,755.54","7,755.54"
"HON. STEVE DRIEHAUS","2009","2011Q1","FRANKED MAIL","609.72","609.72"
"HON. STEVE DRIEHAUS","2009","2011Q1","PERSONNEL COMPENSATION","198,255.54","198,255.54"
"HON. STEVE DRIEHAUS","2009","2011Q1","TRAVEL","20,965.39","20,965.39"
"HON. STEVE DRIEHAUS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","15,187.62","15,187.62"
"HON. STEVE DRIEHAUS","2009","2011Q1","PRINTING AND REPRODUCTION","2,289.05","2,289.05"
"HON. STEVE DRIEHAUS","2009","2011Q1","OTHER SERVICES","11,008.50","11,008.50"
"HON. STEVE DRIEHAUS","2009","2011Q1","SUPPLIES AND MATERIALS","6,690.40","6,690.40"
"HON. STEVE DRIEHAUS","2009","2011Q1","EQUIPMENT","2,052.51","2,052.51"
"HON. STEVE DRIEHAUS","2009","2011Q1","FRANKED MAIL","1,773.53","1,773.53"
"HON. STEVE DRIEHAUS","2009","2011Q1","PERSONNEL COMPENSATION","232,971.23","232,971.23"
"HON. STEVE DRIEHAUS","2009","2011Q1","TRAVEL","16,187.38","16,187.38"
"HON. STEVE DRIEHAUS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","19,460.48","19,460.48"
"HON. STEVE DRIEHAUS","2009","2011Q1","PRINTING AND REPRODUCTION","575.35","575.35"
"HON. STEVE DRIEHAUS","2009","2011Q1","OTHER SERVICES","11,437.08","11,437.08"
"HON. STEVE DRIEHAUS","2009","2011Q1","SUPPLIES AND MATERIALS","3,980.53","3,980.53"
"HON. STEVE DRIEHAUS","2009","2011Q1","EQUIPMENT","517.50","517.50"
"HON. CHET EDWARDS","2009","2011Q1","FRANKED MAIL","181.81","181.81"
"HON. CHET EDWARDS","2009","2011Q1","PERSONNEL COMPENSATION","205,572.36","205,572.36"
"HON. CHET EDWARDS","2009","2011Q1","TRAVEL","2,289.51","2,289.51"
"HON. CHET EDWARDS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","32,568.11","32,568.11"
"HON. CHET EDWARDS","2009","2011Q1","PRINTING AND REPRODUCTION","24,693.24","24,693.24"
"HON. CHET EDWARDS","2009","2011Q1","OTHER SERVICES","12,547.70","12,547.70"
"HON. CHET EDWARDS","2009","2011Q1","SUPPLIES AND MATERIALS","3,700.46","3,700.46"
"HON. CHET EDWARDS","2009","2011Q1","EQUIPMENT","1,357.80","1,357.80"
"HON. VERNON J. EHLERS","2010","2011Q1","FRANKED MAIL","176.36","176.36"
"HON. VERNON J. EHLERS","2010","2011Q1","PERSONNEL COMPENSATION","231,967.95","231,967.95"
"HON. VERNON J. EHLERS","2010","2011Q1","TRAVEL","19,039.55","19,039.55"
"HON. VERNON J. EHLERS","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","19,620.38","19,620.38"
"HON. VERNON J. EHLERS","2010","2011Q1","PRINTING AND REPRODUCTION","138.00","138.00"
"HON. VERNON J. EHLERS","2010","2011Q1","OTHER SERVICES","12,499.75","12,499.75"
"HON. VERNON J. EHLERS","2010","2011Q1","SUPPLIES AND MATERIALS","6,727.12","6,727.12"
"HON. VERNON J. EHLERS","2010","2011Q1","EQUIPMENT","529.80","529.80"
"HON. KEITH ELLISON","2009","2011Q1","FRANKED MAIL","75.67","75.67"
"HON. KEITH ELLISON","2009","2011Q1","PERSONNEL COMPENSATION","163,799.99","163,799.99"
"HON. KEITH ELLISON","2009","2011Q1","TRAVEL","1,199.88","1,199.88"
"HON. KEITH ELLISON","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","9,448.35","9,448.35"
"HON. KEITH ELLISON","2009","2011Q1","PRINTING AND REPRODUCTION","1,044.45","1,044.45"
"HON. KEITH ELLISON","2009","2011Q1","OTHER SERVICES","10,153.12","10,153.12"
"HON. KEITH ELLISON","2009","2011Q1","SUPPLIES AND MATERIALS","3,413.19","3,413.19"
"HON. KEITH ELLISON","2009","2011Q1","EQUIPMENT","375.25","375.25"
"HON. BRAD ELLSWORTH","2010","2011Q1","FRANKED MAIL","745.15","745.15"
"HON. BRAD ELLSWORTH","2010","2011Q1","PERSONNEL COMPENSATION","280,504.38","280,504.38"
"HON. BRAD ELLSWORTH","2010","2011Q1","TRAVEL","8,560.52","8,560.52"
"HON. BRAD ELLSWORTH","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","13,549.14","13,549.14"
"HON. BRAD ELLSWORTH","2010","2011Q1","PRINTING AND REPRODUCTION","106.30","106.30"
"HON. BRAD ELLSWORTH","2010","2011Q1","OTHER SERVICES","12,269.96","12,269.96"
"HON. BRAD ELLSWORTH","2010","2011Q1","SUPPLIES AND MATERIALS","5,013.99","5,013.99"
"HON. BRAD ELLSWORTH","2010","2011Q1","EQUIPMENT","873.60","873.60"
"HON. JO ANN EMERSON","2009","2011Q1","FRANKED MAIL","866.68","866.68"
"HON. JO ANN EMERSON","2009","2011Q1","PERSONNEL COMPENSATION","243,793.79","243,793.79"
"HON. JO ANN EMERSON","2009","2011Q1","TRAVEL","3,792.61","3,792.61"
"HON. JO ANN EMERSON","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","21,159.40","21,159.40"
"HON. JO ANN EMERSON","2009","2011Q1","PRINTING AND REPRODUCTION","94.40","94.40"
"HON. JO ANN EMERSON","2009","2011Q1","OTHER SERVICES","7,990.00","7,990.00"
"HON. JO ANN EMERSON","2009","2011Q1","SUPPLIES AND MATERIALS","1,584.97","1,584.97"
"HON. JO ANN EMERSON","2009","2011Q1","EQUIPMENT","1,174.92","1,174.92"
"HON. ELIOT L. ENGEL","2009","2011Q1","FRANKED MAIL","507.25","507.25"
"HON. ELIOT L. ENGEL","2009","2011Q1","PERSONNEL COMPENSATION","301,934.82","301,934.82"
"HON. ELIOT L. ENGEL","2009","2011Q1","TRAVEL","5,075.49","5,075.49"
"HON. ELIOT L. ENGEL","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","29,588.23","29,588.23"
"HON. ELIOT L. ENGEL","2009","2011Q1","PRINTING AND REPRODUCTION","73.50","73.50"
"HON. ELIOT L. ENGEL","2009","2011Q1","OTHER SERVICES","12,303.97","12,303.97"
"HON. ELIOT L. ENGEL","2009","2011Q1","SUPPLIES AND MATERIALS","2,076.26","2,076.26"
"HON. ELIOT L. ENGEL","2009","2011Q1","EQUIPMENT","556.74","556.74"
"HON. BOB ETHERIDGE","2009","2011Q1","FRANKED MAIL","816.33","816.33"
"HON. BOB ETHERIDGE","2009","2011Q1","PERSONNEL COMPENSATION","286,286.21","286,286.21"
"HON. BOB ETHERIDGE","2009","2011Q1","TRAVEL","11,440.13","11,440.13"
"HON. BOB ETHERIDGE","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","9,758.78","9,758.78"
"HON. BOB ETHERIDGE","2009","2011Q1","PRINTING AND REPRODUCTION","293.70","293.70"
"HON. BOB ETHERIDGE","2009","2011Q1","OTHER SERVICES","7,440.00","7,440.00"
"HON. BOB ETHERIDGE","2009","2011Q1","SUPPLIES AND MATERIALS","2,226.86","2,226.86"
"HON. BOB ETHERIDGE","2009","2011Q1","EQUIPMENT","274.35","274.35"
"HON. MARY FALLIN","2010","2011Q1","FRANKED MAIL","1,469.80","1,469.80"
"HON. MARY FALLIN","2010","2011Q1","PERSONNEL COMPENSATION","178,786.31","178,786.31"
"HON. MARY FALLIN","2010","2011Q1","TRAVEL","10,323.58","10,323.58"
"HON. MARY FALLIN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","6,814.72","6,814.72"
"HON. MARY FALLIN","2010","2011Q1","PRINTING AND REPRODUCTION","2,074.60","2,074.60"
"HON. MARY FALLIN","2010","2011Q1","OTHER SERVICES","10,738.50","10,738.50"
"HON. MARY FALLIN","2010","2011Q1","SUPPLIES AND MATERIALS","13,390.24","13,390.24"
"HON. MARY FALLIN","2010","2011Q1","EQUIPMENT","2,428.34","2,428.34"
"HON. MARY FALLIN","2010","2011Q1","FRANKED MAIL","1,223.22","1,223.22"
"HON. MARY FALLIN","2010","2011Q1","PERSONNEL COMPENSATION","250,331.56","250,331.56"
"HON. MARY FALLIN","2010","2011Q1","TRAVEL","2,593.65","2,593.65"
"HON. MARY FALLIN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","22,640.29","22,640.29"
"HON. MARY FALLIN","2010","2011Q1","PRINTING AND REPRODUCTION","81.70","81.70"
"HON. MARY FALLIN","2010","2011Q1","OTHER SERVICES","12,409.07","12,409.07"
"HON. MARY FALLIN","2010","2011Q1","SUPPLIES AND MATERIALS","4,491.14","4,491.14"
"HON. MARY FALLIN","2010","2011Q1","EQUIPMENT","2,285.45","2,285.45"
"HON. SAM FARR","2010","2011Q1","FRANKED MAIL","193.31","193.31"
"HON. SAM FARR","2010","2011Q1","PERSONNEL COMPENSATION","253,734.20","253,734.20"
"HON. SAM FARR","2010","2011Q1","TRAVEL","2,553.01","2,553.01"
"HON. SAM FARR","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","26,954.22","26,954.22"
"HON. SAM FARR","2010","2011Q1","PRINTING AND REPRODUCTION","369.90","369.90"
"HON. SAM FARR","2010","2011Q1","OTHER SERVICES","12,552.76","12,552.76"
"HON. SAM FARR","2010","2011Q1","SUPPLIES AND MATERIALS","2,547.54","2,547.54"
"HON. SAM FARR","2010","2011Q1","EQUIPMENT","1,726.35","1,726.35"
"HON. CHAKA FATTAH","2010","2011Q1","FRANKED MAIL","680.64","680.64"
"HON. CHAKA FATTAH","2010","2011Q1","PERSONNEL COMPENSATION","243,230.03","243,230.03"
"HON. CHAKA FATTAH","2010","2011Q1","TRAVEL","12,481.88","12,481.88"
"HON. CHAKA FATTAH","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","22,593.69","22,593.69"
"HON. CHAKA FATTAH","2010","2011Q1","PRINTING AND REPRODUCTION","1,439.10","1,439.10"
"HON. CHAKA FATTAH","2010","2011Q1","OTHER SERVICES","12,289.05","12,289.05"
"HON. CHAKA FATTAH","2010","2011Q1","SUPPLIES AND MATERIALS","4,025.58","4,025.58"
"HON. CHAKA FATTAH","2010","2011Q1","EQUIPMENT","688.26","688.26"
"HON. BOB FILNER","2010","2011Q1","FRANKED MAIL","162.07","162.07"
"HON. BOB FILNER","2010","2011Q1","PERSONNEL COMPENSATION","160,211.15","160,211.15"
"HON. BOB FILNER","2010","2011Q1","TRAVEL","12,914.14","12,914.14"
"HON. BOB FILNER","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","13,137.57","13,137.57"
"HON. BOB FILNER","2010","2011Q1","PRINTING AND REPRODUCTION","813.80","813.80"
"HON. BOB FILNER","2010","2011Q1","OTHER SERVICES","9,705.70","9,705.70"
"HON. BOB FILNER","2010","2011Q1","SUPPLIES AND MATERIALS","9,128.71","9,128.71"
"HON. BOB FILNER","2010","2011Q1","EQUIPMENT","5,330.71","5,330.71"
"HON. BOB FILNER","2010","2011Q1","FRANKED MAIL","102.58","102.58"
"HON. BOB FILNER","2010","2011Q1","PERSONNEL COMPENSATION","143,337.73","143,337.73"
"HON. BOB FILNER","2010","2011Q1","TRAVEL","2,905.62","2,905.62"
"HON. BOB FILNER","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","20,466.80","20,466.80"
"HON. BOB FILNER","2010","2011Q1","PRINTING AND REPRODUCTION","590.85","590.85"
"HON. BOB FILNER","2010","2011Q1","OTHER SERVICES","5,990.00","5,990.00"
"HON. BOB FILNER","2010","2011Q1","SUPPLIES AND MATERIALS","16,566.30","16,566.30"
