"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. JOHN R. CARTER","2010","2010Q2","PRINTING AND REPRODUCTION","10,157.88","2,743.96"
"HON. JOHN R. CARTER","2010","2010Q2","OTHER SERVICES","25,628.18","15,735.18"
"HON. JOHN R. CARTER","2010","2010Q2","SUPPLIES AND MATERIALS","12,932.41","5,982.91"
"HON. JOHN R. CARTER","2010","2010Q2","EQUIPMENT","11,057.09","10,186.01"
"HON. BILL CASSIDY","2010","2010Q2","FRANKED MAIL","110,541.32","88,868.32"
"HON. BILL CASSIDY","2010","2010Q2","PERSONNEL COMPENSATION","431,866.78","215,411.12"
"HON. BILL CASSIDY","2010","2010Q2","TRAVEL","27,010.63","19,562.47"
"HON. BILL CASSIDY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","92,581.65","69,500.38"
"HON. BILL CASSIDY","2010","2010Q2","PRINTING AND REPRODUCTION","5,076.84","3,754.95"
"HON. BILL CASSIDY","2010","2010Q2","OTHER SERVICES","17,319.00","17,248.50"
"HON. BILL CASSIDY","2010","2010Q2","SUPPLIES AND MATERIALS","8,859.88","6,215.64"
"HON. BILL CASSIDY","2010","2010Q2","EQUIPMENT","5,919.87","1,995.50"
"HON. MICHAEL N CASTLE","2010","2010Q2","FRANKED MAIL","5,563.12","3,187.98"
"HON. MICHAEL N CASTLE","2010","2010Q2","PERSONNEL COMPENSATION","491,042.26","237,357.83"
"HON. MICHAEL N CASTLE","2010","2010Q2","TRAVEL","15,465.42","10,505.86"
"HON. MICHAEL N CASTLE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","88,606.19","54,406.99"
"HON. MICHAEL N CASTLE","2010","2010Q2","PRINTING AND REPRODUCTION","2,404.13","1,580.83"
"HON. MICHAEL N CASTLE","2010","2010Q2","OTHER SERVICES","14,340.36","7,700.34"
"HON. MICHAEL N CASTLE","2010","2010Q2","SUPPLIES AND MATERIALS","12,113.74","6,668.62"
"HON. MICHAEL N CASTLE","2010","2010Q2","EQUIPMENT","11,436.50","6,735.75"
"HON. KATHY CASTOR","2010","2010Q2","FRANKED MAIL","63,751.39","43,864.74"
"HON. KATHY CASTOR","2010","2010Q2","PERSONNEL COMPENSATION","418,661.94","211,322.08"
"HON. KATHY CASTOR","2010","2010Q2","TRAVEL","35,332.52","30,244.65"
"HON. KATHY CASTOR","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","42,302.02","25,762.53"
"HON. KATHY CASTOR","2010","2010Q2","PRINTING AND REPRODUCTION","20,467.60","1,748.35"
"HON. KATHY CASTOR","2010","2010Q2","OTHER SERVICES","28,654.29","15,393.00"
"HON. KATHY CASTOR","2010","2010Q2","SUPPLIES AND MATERIALS","5,169.09","2,800.05"
"HON. KATHY CASTOR","2010","2010Q2","EQUIPMENT","1,754.50","1,504.75"
"HON. JASON CHAFFETZ","2010","2010Q2","FRANKED MAIL","3,445.54","1,461.70"
"HON. JASON CHAFFETZ","2010","2010Q2","PERSONNEL COMPENSATION","428,222.41","212,250.07"
"HON. JASON CHAFFETZ","2010","2010Q2","TRAVEL","34,941.89","21,733.82"
"HON. JASON CHAFFETZ","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","36,631.53","19,697.57"
"HON. JASON CHAFFETZ","2010","2010Q2","PRINTING AND REPRODUCTION","3,175.30","3,141.50"
"HON. JASON CHAFFETZ","2010","2010Q2","OTHER SERVICES","21,782.34","21,782.34"
"HON. JASON CHAFFETZ","2010","2010Q2","SUPPLIES AND MATERIALS","11,276.27","4,838.55"
"HON. JASON CHAFFETZ","2010","2010Q2","EQUIPMENT","1,622.95","884.86"
"HON. BEN CHANDLER","2010","2010Q2","FRANKED MAIL","1,585.67","1,381.88"
"HON. BEN CHANDLER","2010","2010Q2","PERSONNEL COMPENSATION","505,419.17","254,796.33"
"HON. BEN CHANDLER","2010","2010Q2","TRAVEL","18,995.51","12,637.61"
"HON. BEN CHANDLER","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","46,215.54","24,204.76"
"HON. BEN CHANDLER","2010","2010Q2","PRINTING AND REPRODUCTION","235.00","235.00"
"HON. BEN CHANDLER","2010","2010Q2","OTHER SERVICES","16,084.00","8,042.00"
"HON. BEN CHANDLER","2010","2010Q2","SUPPLIES AND MATERIALS","5,664.94","3,738.62"
"HON. BEN CHANDLER","2010","2010Q2","EQUIPMENT","4,437.48","2,218.74"
"HON. TRAVIS W. CHILDERS","2010","2010Q2","FRANKED MAIL","46,289.19","14,650.97"
"HON. TRAVIS W. CHILDERS","2010","2010Q2","PERSONNEL COMPENSATION","421,702.60","219,530.94"
"HON. TRAVIS W. CHILDERS","2010","2010Q2","TRAVEL","61,177.93","52,751.71"
"HON. TRAVIS W. CHILDERS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","46,374.38","27,770.92"
"HON. TRAVIS W. CHILDERS","2010","2010Q2","PRINTING AND REPRODUCTION","32,573.19","31,981.84"
"HON. TRAVIS W. CHILDERS","2010","2010Q2","OTHER SERVICES","34,467.00","12,821.00"
"HON. TRAVIS W. CHILDERS","2010","2010Q2","SUPPLIES AND MATERIALS","9,727.60","6,670.99"
"HON. TRAVIS W. CHILDERS","2010","2010Q2","EQUIPMENT","4,569.49","3,749.55"
"HON. DONNA MC CHRISTENSEN","2010","2010Q2","FRANKED MAIL","753.63","554.63"
"HON. DONNA MC CHRISTENSEN","2010","2010Q2","PERSONNEL COMPENSATION","473,521.87","244,036.04"
"HON. DONNA MC CHRISTENSEN","2010","2010Q2","TRAVEL","52,374.05","28,325.66"
"HON. DONNA MC CHRISTENSEN","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","72,595.29","38,043.79"
"HON. DONNA MC CHRISTENSEN","2010","2010Q2","PRINTING AND REPRODUCTION","740.27","705.17"
"HON. DONNA MC CHRISTENSEN","2010","2010Q2","OTHER SERVICES","16,588.59","11,478.20"
"HON. DONNA MC CHRISTENSEN","2010","2010Q2","SUPPLIES AND MATERIALS","16,414.45","8,742.46"
"HON. DONNA MC CHRISTENSEN","2010","2010Q2","EQUIPMENT","2,113.83","1,048.83"
"HON. JUDY CHU","2010","2010Q2","FRANKED MAIL","18,678.52","1,237.74"
"HON. JUDY CHU","2010","2010Q2","PERSONNEL COMPENSATION","348,558.28","184,756.43"
"HON. JUDY CHU","2010","2010Q2","TRAVEL","25,376.69","10,151.19"
"HON. JUDY CHU","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","54,632.75","25,656.66"
"HON. JUDY CHU","2010","2010Q2","PRINTING AND REPRODUCTION","12,218.85","10,528.85"
"HON. JUDY CHU","2010","2010Q2","OTHER SERVICES","17,894.88","8,947.00"
"HON. JUDY CHU","2010","2010Q2","SUPPLIES AND MATERIALS","13,883.09","9,411.70"
"HON. JUDY CHU","2010","2010Q2","EQUIPMENT","2,513.77","1,751.77"
"HON. YVETTE D. CLARKE","2010","2010Q2","FRANKED MAIL","11,640.18","11,491.32"
"HON. YVETTE D. CLARKE","2010","2010Q2","PERSONNEL COMPENSATION","426,813.73","210,802.76"
"HON. YVETTE D. CLARKE","2010","2010Q2","TRAVEL","13,859.14","9,986.89"
"HON. YVETTE D. CLARKE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","54,499.89","28,110.90"
"HON. YVETTE D. CLARKE","2010","2010Q2","PRINTING AND REPRODUCTION","20,499.69","20,189.69"
"HON. YVETTE D. CLARKE","2010","2010Q2","OTHER SERVICES","14,106.75","7,635.40"
"HON. YVETTE D. CLARKE","2010","2010Q2","SUPPLIES AND MATERIALS","12,882.33","8,066.82"
"HON. YVETTE D. CLARKE","2010","2010Q2","EQUIPMENT","1,056.00","528.00"
"HON. WILLIAM LACY CLAY","2010","2010Q2","FRANKED MAIL","44,631.70","44,376.79"
"HON. WILLIAM LACY CLAY","2010","2010Q2","PERSONNEL COMPENSATION","532,019.56","288,375.01"
"HON. WILLIAM LACY CLAY","2010","2010Q2","TRAVEL","18,736.56","13,703.07"
"HON. WILLIAM LACY CLAY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","63,667.34","35,631.22"
"HON. WILLIAM LACY CLAY","2010","2010Q2","PRINTING AND REPRODUCTION","33,730.96","33,711.16"
"HON. WILLIAM LACY CLAY","2010","2010Q2","OTHER SERVICES","25,952.94","15,195.59"
"HON. WILLIAM LACY CLAY","2010","2010Q2","SUPPLIES AND MATERIALS","5,470.73","3,929.55"
"HON. WILLIAM LACY CLAY","2010","2010Q2","EQUIPMENT","1,572.00","786.00"
"HON. EMANUEL CLEAVER","2010","2010Q2","FRANKED MAIL","3,975.49","2,043.26"
"HON. EMANUEL CLEAVER","2010","2010Q2","PERSONNEL COMPENSATION","453,105.55","225,716.62"
"HON. EMANUEL CLEAVER","2010","2010Q2","TRAVEL","35,895.44","33,161.93"
"HON. EMANUEL CLEAVER","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","52,013.36","27,985.58"
"HON. EMANUEL CLEAVER","2010","2010Q2","PRINTING AND REPRODUCTION","1,739.50","1,722.90"
"HON. EMANUEL CLEAVER","2010","2010Q2","OTHER SERVICES","29,651.93","15,232.80"
"HON. EMANUEL CLEAVER","2010","2010Q2","SUPPLIES AND MATERIALS","30,706.88","20,695.91"
"HON. EMANUEL CLEAVER","2010","2010Q2","EQUIPMENT","3,607.62","1,803.81"
"HON. JAMES E CLYBURN","2010","2010Q2","FRANKED MAIL","1,000.76","614.59"
"HON. JAMES E CLYBURN","2010","2010Q2","PERSONNEL COMPENSATION","491,913.37","250,535.43"
"HON. JAMES E CLYBURN","2010","2010Q2","TRAVEL","27,017.02","19,062.93"
"HON. JAMES E CLYBURN","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","59,086.12","31,196.43"
"HON. JAMES E CLYBURN","2010","2010Q2","PRINTING AND REPRODUCTION","562.58","227.98"
"HON. JAMES E CLYBURN","2010","2010Q2","OTHER SERVICES","24,685.60","11,474.00"
"HON. JAMES E CLYBURN","2010","2010Q2","SUPPLIES AND MATERIALS","10,921.11","6,916.17"
"HON. JAMES E CLYBURN","2010","2010Q2","EQUIPMENT","10,295.27","5,473.46"
"HON. HOWARD COBLE","2010","2010Q2","FRANKED MAIL","4,071.69","2,568.63"
"HON. HOWARD COBLE","2010","2010Q2","PERSONNEL COMPENSATION","498,603.18","252,102.69"
"HON. HOWARD COBLE","2010","2010Q2","TRAVEL","24,704.82","19,593.55"
"HON. HOWARD COBLE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","53,912.75","27,533.23"
"HON. HOWARD COBLE","2010","2010Q2","PRINTING AND REPRODUCTION","1,638.24","1,327.24"
"HON. HOWARD COBLE","2010","2010Q2","OTHER SERVICES","27,834.00","21,092.00"
"HON. HOWARD COBLE","2010","2010Q2","SUPPLIES AND MATERIALS","11,571.87","3,741.96"
"HON. HOWARD COBLE","2010","2010Q2","EQUIPMENT","1,649.99","821.37"
"HON. MIKE COFFMAN","2010","2010Q2","FRANKED MAIL","1,479.95","770.90"
"HON. MIKE COFFMAN","2010","2010Q2","PERSONNEL COMPENSATION","499,286.58","256,541.04"
"HON. MIKE COFFMAN","2010","2010Q2","TRAVEL","21,141.09","15,473.43"
"HON. MIKE COFFMAN","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","39,219.92","22,751.37"
"HON. MIKE COFFMAN","2010","2010Q2","PRINTING AND REPRODUCTION","245.35","205.45"
"HON. MIKE COFFMAN","2010","2010Q2","OTHER SERVICES","19,484.11","13,191.48"
"HON. MIKE COFFMAN","2010","2010Q2","SUPPLIES AND MATERIALS","6,696.65","1,987.24"
"HON. MIKE COFFMAN","2010","2010Q2","EQUIPMENT","343.98","171.99"
"HON. STEVE COHEN","2010","2010Q2","FRANKED MAIL","83,409.56","61,466.40"
"HON. STEVE COHEN","2010","2010Q2","PERSONNEL COMPENSATION","454,212.28","225,327.86"
"HON. STEVE COHEN","2010","2010Q2","TRAVEL","27,627.74","15,637.44"
"HON. STEVE COHEN","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","78,949.08","41,827.26"
"HON. STEVE COHEN","2010","2010Q2","PRINTING AND REPRODUCTION","62,437.34","50,736.50"
"HON. STEVE COHEN","2010","2010Q2","OTHER SERVICES","21,945.85","11,346.32"
"HON. STEVE COHEN","2010","2010Q2","SUPPLIES AND MATERIALS","31,172.43","19,913.90"
"HON. STEVE COHEN","2010","2010Q2","EQUIPMENT","1,356.77","1,356.77"
"HON. TOM COLE","2010","2010Q2","FRANKED MAIL","47,243.01","29,411.26"
"HON. TOM COLE","2010","2010Q2","PERSONNEL COMPENSATION","454,446.62","227,709.01"
"HON. TOM COLE","2010","2010Q2","TRAVEL","27,282.03","22,920.05"
"HON. TOM COLE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","47,992.27","25,771.37"
"HON. TOM COLE","2010","2010Q2","PRINTING AND REPRODUCTION","47,668.45","47,514.45"
"HON. TOM COLE","2010","2010Q2","OTHER SERVICES","19,912.50","7,975.00"
"HON. TOM COLE","2010","2010Q2","SUPPLIES AND MATERIALS","18,513.82","4,242.05"
"HON. TOM COLE","2010","2010Q2","EQUIPMENT","7,401.44","6,103.22"
"HON. K. MICHAEL CONAWAY","2010","2010Q2","FRANKED MAIL","4,281.06","1,103.84"
"HON. K. MICHAEL CONAWAY","2010","2010Q2","PERSONNEL COMPENSATION","467,775.08","241,958.42"
"HON. K. MICHAEL CONAWAY","2010","2010Q2","TRAVEL","55,617.08","28,402.94"
"HON. K. MICHAEL CONAWAY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","34,552.67","21,002.11"
"HON. K. MICHAEL CONAWAY","2010","2010Q2","PRINTING AND REPRODUCTION","1,071.90","516.60"
"HON. K. MICHAEL CONAWAY","2010","2010Q2","OTHER SERVICES","30,500.36","10,740.18"
"HON. K. MICHAEL CONAWAY","2010","2010Q2","SUPPLIES AND MATERIALS","7,174.30","3,916.88"
"HON. K. MICHAEL CONAWAY","2010","2010Q2","EQUIPMENT","1,917.71","797.28"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q2","FRANKED MAIL","25,461.21","21,605.89"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q2","PERSONNEL COMPENSATION","421,080.63","210,383.32"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q2","TRAVEL","5,078.82","4,158.00"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","52,990.23","32,810.94"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q2","PRINTING AND REPRODUCTION","30,707.32","29,916.62"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q2","OTHER SERVICES","18,829.26","9,414.63"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q2","SUPPLIES AND MATERIALS","19,579.81","16,179.70"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q2","EQUIPMENT","1,584.27","759.63"
"HON. JOHN CONYERS JR","2010","2010Q2","FRANKED MAIL","404.21","318.99"
"HON. JOHN CONYERS JR","2010","2010Q2","PERSONNEL COMPENSATION","550,005.05","276,576.61"
"HON. JOHN CONYERS JR","2010","2010Q2","TRAVEL","27,685.53","15,521.94"
"HON. JOHN CONYERS JR","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","76,141.91","38,109.14"
"HON. JOHN CONYERS JR","2010","2010Q2","PRINTING AND REPRODUCTION","18,939.10","18,507.80"
"HON. JOHN CONYERS JR","2010","2010Q2","OTHER SERVICES","27,189.29","16,486.90"
"HON. JOHN CONYERS JR","2010","2010Q2","SUPPLIES AND MATERIALS","29,145.44","18,095.69"
"HON. JOHN CONYERS JR","2010","2010Q2","EQUIPMENT","2,443.80","1,604.40"
"HON. JIM COOPER","2010","2010Q2","FRANKED MAIL","1,839.18","1,439.77"
"HON. JIM COOPER","2010","2010Q2","PERSONNEL COMPENSATION","585,364.53","300,013.15"
"HON. JIM COOPER","2010","2010Q2","TRAVEL","23,647.64","17,262.98"
"HON. JIM COOPER","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","33,764.76","19,059.54"
"HON. JIM COOPER","2010","2010Q2","PRINTING AND REPRODUCTION","2,051.76","1,186.68"
"HON. JIM COOPER","2010","2010Q2","OTHER SERVICES","29,200.10","14,221.96"
"HON. JIM COOPER","2010","2010Q2","SUPPLIES AND MATERIALS","13,258.06","7,228.11"
"HON. JIM COOPER","2010","2010Q2","EQUIPMENT","1,245.92","655.34"
"HON. JIM COSTA","2010","2010Q2","FRANKED MAIL","731.00","516.50"
"HON. JIM COSTA","2010","2010Q2","PERSONNEL COMPENSATION","548,016.95","277,857.19"
"HON. JIM COSTA","2010","2010Q2","TRAVEL","16,865.66","15,543.66"
"HON. JIM COSTA","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","61,577.62","33,903.94"
"HON. JIM COSTA","2010","2010Q2","PRINTING AND REPRODUCTION","722.10","668.00"
"HON. JIM COSTA","2010","2010Q2","OTHER SERVICES","26,007.71","19,555.71"
"HON. JIM COSTA","2010","2010Q2","SUPPLIES AND MATERIALS","39,429.47","21,516.05"
"HON. JIM COSTA","2010","2010Q2","EQUIPMENT","1,236.00","618.00"
"HON. JERRY F COSTELLO","2010","2010Q2","FRANKED MAIL","83,831.21","80,748.78"
"HON. JERRY F COSTELLO","2010","2010Q2","PERSONNEL COMPENSATION","402,400.00","210,499.74"
"HON. JERRY F COSTELLO","2010","2010Q2","TRAVEL","8,074.54","6,079.55"
"HON. JERRY F COSTELLO","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","38,338.77","20,802.75"
"HON. JERRY F COSTELLO","2010","2010Q2","PRINTING AND REPRODUCTION","42,258.54","42,205.54"
"HON. JERRY F COSTELLO","2010","2010Q2","OTHER SERVICES","30,747.78","16,537.36"
"HON. JERRY F COSTELLO","2010","2010Q2","SUPPLIES AND MATERIALS","9,551.85","6,308.66"
"HON. JERRY F COSTELLO","2010","2010Q2","EQUIPMENT","5,151.19","3,502.69"
"HON. JOE COURTNEY","2010","2010Q2","FRANKED MAIL","34,023.80","33,153.22"
"HON. JOE COURTNEY","2010","2010Q2","PERSONNEL COMPENSATION","485,283.86","244,074.88"
"HON. JOE COURTNEY","2010","2010Q2","TRAVEL","22,725.31","15,305.86"
"HON. JOE COURTNEY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","41,088.98","21,506.54"
"HON. JOE COURTNEY","2010","2010Q2","PRINTING AND REPRODUCTION","18,580.20","18,401.00"
"HON. JOE COURTNEY","2010","2010Q2","OTHER SERVICES","14,156.00","7,178.00"
"HON. JOE COURTNEY","2010","2010Q2","SUPPLIES AND MATERIALS","13,635.78","8,435.55"
"HON. JOE COURTNEY","2010","2010Q2","EQUIPMENT","3,972.00","3,078.00"
"HON. ANDER CRENSHAW","2010","2010Q2","FRANKED MAIL","61,822.58","59,984.11"
"HON. ANDER CRENSHAW","2010","2010Q2","PERSONNEL COMPENSATION","380,267.81","193,716.63"
"HON. ANDER CRENSHAW","2010","2010Q2","TRAVEL","17,627.94","9,648.53"
"HON. ANDER CRENSHAW","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","30,104.58","20,459.73"
"HON. ANDER CRENSHAW","2010","2010Q2","PRINTING AND REPRODUCTION","30,261.30","30,108.10"
"HON. ANDER CRENSHAW","2010","2010Q2","OTHER SERVICES","28,211.00","15,185.00"
"HON. ANDER CRENSHAW","2010","2010Q2","SUPPLIES AND MATERIALS","7,485.54","5,494.19"
"HON. ANDER CRENSHAW","2010","2010Q2","EQUIPMENT","5,556.80","2,964.98"
"HON. MARK S. CRITZ","2010","2010Q2","PERSONNEL COMPENSATION","66,415.88","66,415.88"
"HON. MARK S. CRITZ","2010","2010Q2","TRAVEL","469.57","469.57"
"HON. MARK S. CRITZ","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","4,973.94","4,973.94"
"HON. MARK S. CRITZ","2010","2010Q2","OTHER SERVICES","3,262.21","3,262.21"
"HON. MARK S. CRITZ","2010","2010Q2","SUPPLIES AND MATERIALS","1,467.79","1,467.79"
"HON. JOSEPH CROWLEY","2010","2010Q2","FRANKED MAIL","18,171.70","17,872.31"
"HON. JOSEPH CROWLEY","2010","2010Q2","PERSONNEL COMPENSATION","511,907.44","253,458.36"
"HON. JOSEPH CROWLEY","2010","2010Q2","TRAVEL","9,384.65","4,348.41"
"HON. JOSEPH CROWLEY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","77,529.30","43,729.07"
"HON. JOSEPH CROWLEY","2010","2010Q2","PRINTING AND REPRODUCTION","33,252.71","31,025.50"
"HON. JOSEPH CROWLEY","2010","2010Q2","OTHER SERVICES","19,170.34","11,021.50"
"HON. JOSEPH CROWLEY","2010","2010Q2","SUPPLIES AND MATERIALS","11,223.69","4,724.87"
"HON. JOSEPH CROWLEY","2010","2010Q2","EQUIPMENT","3,920.24","1,858.16"
"HON. HENRY CUELLAR","2010","2010Q2","FRANKED MAIL","36,943.80","34,721.17"
"HON. HENRY CUELLAR","2010","2010Q2","PERSONNEL COMPENSATION","413,901.48","213,815.45"
"HON. HENRY CUELLAR","2010","2010Q2","TRAVEL","34,689.84","29,192.81"
"HON. HENRY CUELLAR","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","50,894.43","22,675.15"
"HON. HENRY CUELLAR","2010","2010Q2","PRINTING AND REPRODUCTION","42,046.30","38,656.40"
"HON. HENRY CUELLAR","2010","2010Q2","OTHER SERVICES","30,059.87","18,178.36"
"HON. HENRY CUELLAR","2010","2010Q2","SUPPLIES AND MATERIALS","13,717.56","8,163.84"
"HON. HENRY CUELLAR","2010","2010Q2","EQUIPMENT","19,543.22","15,445.22"
"HON. JOHN ABNEY CULBERSON","2010","2010Q2","FRANKED MAIL","23,045.51","22,421.92"
"HON. JOHN ABNEY CULBERSON","2010","2010Q2","PERSONNEL COMPENSATION","441,222.80","222,544.41"
"HON. JOHN ABNEY CULBERSON","2010","2010Q2","TRAVEL","27,652.22","16,702.65"
"HON. JOHN ABNEY CULBERSON","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","45,744.75","24,536.37"
"HON. JOHN ABNEY CULBERSON","2010","2010Q2","PRINTING AND REPRODUCTION","25,357.01","24,973.53"
"HON. JOHN ABNEY CULBERSON","2010","2010Q2","OTHER SERVICES","25,156.50","14,294.76"
"HON. JOHN ABNEY CULBERSON","2010","2010Q2","SUPPLIES AND MATERIALS","12,215.06","6,037.21"
"HON. JOHN ABNEY CULBERSON","2010","2010Q2","EQUIPMENT","593.58","317.58"
"HON. ELIJAH CUMMINGS","2010","2010Q2","FRANKED MAIL","4,486.15","3,216.97"
"HON. ELIJAH CUMMINGS","2010","2010Q2","PERSONNEL COMPENSATION","512,055.17","257,364.71"
"HON. ELIJAH CUMMINGS","2010","2010Q2","TRAVEL","2,202.91","1,696.16"
"HON. ELIJAH CUMMINGS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","94,720.32","49,042.59"
"HON. ELIJAH CUMMINGS","2010","2010Q2","PRINTING AND REPRODUCTION","4,939.42","4,813.92"
"HON. ELIJAH CUMMINGS","2010","2010Q2","OTHER SERVICES","24,011.82","11,788.56"
"HON. ELIJAH CUMMINGS","2010","2010Q2","SUPPLIES AND MATERIALS","34,104.32","13,828.21"
"HON. ELIJAH CUMMINGS","2010","2010Q2","EQUIPMENT","1,266.42","633.21"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q2","FRANKED MAIL","2,689.74","1,892.71"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q2","PERSONNEL COMPENSATION","417,640.27","212,367.97"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q2","TRAVEL","26,072.30","17,833.11"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","29,084.22","18,691.07"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q2","PRINTING AND REPRODUCTION","773.62","638.83"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q2","OTHER SERVICES","24,351.00","14,857.00"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q2","SUPPLIES AND MATERIALS","8,395.35","3,961.27"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q2","EQUIPMENT","2,441.76","1,220.88"
"HON. ARTUR DAVIS","2010","2010Q2","FRANKED MAIL","1,106.04","618.77"
"HON. ARTUR DAVIS","2010","2010Q2","PERSONNEL COMPENSATION","553,805.11","275,048.07"
"HON. ARTUR DAVIS","2010","2010Q2","TRAVEL","27,855.82","16,985.32"
"HON. ARTUR DAVIS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","52,705.81","27,914.24"
"HON. ARTUR DAVIS","2010","2010Q2","PRINTING AND REPRODUCTION","643.30","175.79"
"HON. ARTUR DAVIS","2010","2010Q2","OTHER SERVICES","20,721.68","11,050.14"
"HON. ARTUR DAVIS","2010","2010Q2","SUPPLIES AND MATERIALS","15,197.05","10,843.05"
"HON. ARTUR DAVIS","2010","2010Q2","EQUIPMENT","2,084.75","984.75"
"HON. DANNY K. DAVIS","2010","2010Q2","FRANKED MAIL","10,447.57","8,723.47"
"HON. DANNY K. DAVIS","2010","2010Q2","PERSONNEL COMPENSATION","571,889.07","297,127.30"
"HON. DANNY K. DAVIS","2010","2010Q2","TRAVEL","10,735.42","5,789.35"
"HON. DANNY K. DAVIS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","48,355.08","26,749.11"
"HON. DANNY K. DAVIS","2010","2010Q2","PRINTING AND REPRODUCTION","3,523.80","2,877.40"
"HON. DANNY K. DAVIS","2010","2010Q2","OTHER SERVICES","23,752.00","11,901.00"
"HON. DANNY K. DAVIS","2010","2010Q2","SUPPLIES AND MATERIALS","7,748.01","4,619.85"
"HON. DANNY K. DAVIS","2010","2010Q2","EQUIPMENT","5,348.26","3,223.27"
"HON. LINCOLN DAVIS","2010","2010Q2","FRANKED MAIL","37,827.71","36,876.58"
"HON. LINCOLN DAVIS","2010","2010Q2","PERSONNEL COMPENSATION","473,687.65","240,345.44"
"HON. LINCOLN DAVIS","2010","2010Q2","TRAVEL","53,479.00","36,110.28"
"HON. LINCOLN DAVIS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","58,687.83","31,890.07"
"HON. LINCOLN DAVIS","2010","2010Q2","PRINTING AND REPRODUCTION","27,160.02","27,147.52"
"HON. LINCOLN DAVIS","2010","2010Q2","OTHER SERVICES","21,981.83","11,345.09"
"HON. LINCOLN DAVIS","2010","2010Q2","SUPPLIES AND MATERIALS","15,773.21","10,363.83"
"HON. LINCOLN DAVIS","2010","2010Q2","EQUIPMENT","4,378.88","2,302.05"
"HON. SUSAN A. DAVIS","2010","2010Q2","FRANKED MAIL","36,869.99","1,493.13"
"HON. SUSAN A. DAVIS","2010","2010Q2","PERSONNEL COMPENSATION","539,135.36","273,723.29"
"HON. SUSAN A. DAVIS","2010","2010Q2","TRAVEL","24,132.24","12,005.45"
"HON. SUSAN A. DAVIS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","47,221.91","21,117.98"
"HON. SUSAN A. DAVIS","2010","2010Q2","PRINTING AND REPRODUCTION","30,276.06","30,169.06"
"HON. SUSAN A. DAVIS","2010","2010Q2","OTHER SERVICES","16,009.00","11,689.00"
"HON. SUSAN A. DAVIS","2010","2010Q2","SUPPLIES AND MATERIALS","30,372.37","26,994.93"
"HON. SUSAN A. DAVIS","2010","2010Q2","EQUIPMENT","4,689.00","4,215.00"
