"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. JOHN R. CARTER","2010","2010Q3","EQUIPMENT","25,112.36","14,055.27"
"HON. BILL CASSIDY","2010","2010Q3","FRANKED MAIL","120,535.03","9,993.71"
"HON. BILL CASSIDY","2010","2010Q3","PERSONNEL COMPENSATION","648,880.66","217,013.88"
"HON. BILL CASSIDY","2010","2010Q3","TRAVEL","48,592.45","21,581.82"
"HON. BILL CASSIDY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","116,262.40","23,680.75"
"HON. BILL CASSIDY","2010","2010Q3","PRINTING AND REPRODUCTION","62,091.37","57,014.53"
"HON. BILL CASSIDY","2010","2010Q3","OTHER SERVICES","25,955.00","8,636.00"
"HON. BILL CASSIDY","2010","2010Q3","SUPPLIES AND MATERIALS","15,427.96","6,568.08"
"HON. BILL CASSIDY","2010","2010Q3","EQUIPMENT","9,228.05","3,308.18"
"HON. MICHAEL N CASTLE","2010","2010Q3","FRANKED MAIL","11,412.16","5,849.04"
"HON. MICHAEL N CASTLE","2010","2010Q3","PERSONNEL COMPENSATION","723,182.58","232,140.32"
"HON. MICHAEL N CASTLE","2010","2010Q3","TRAVEL","27,965.24","12,499.82"
"HON. MICHAEL N CASTLE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","117,816.50","29,210.31"
"HON. MICHAEL N CASTLE","2010","2010Q3","PRINTING AND REPRODUCTION","3,706.83","1,302.70"
"HON. MICHAEL N CASTLE","2010","2010Q3","OTHER SERVICES","21,864.99","7,524.63"
"HON. MICHAEL N CASTLE","2010","2010Q3","SUPPLIES AND MATERIALS","16,056.35","3,942.61"
"HON. MICHAEL N CASTLE","2010","2010Q3","EQUIPMENT","18,255.68","6,819.18"
"HON. KATHY CASTOR","2010","2010Q3","FRANKED MAIL","64,530.78","779.39"
"HON. KATHY CASTOR","2010","2010Q3","PERSONNEL COMPENSATION","629,050.68","210,388.74"
"HON. KATHY CASTOR","2010","2010Q3","TRAVEL","49,619.15","14,286.63"
"HON. KATHY CASTOR","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","71,652.46","29,350.44"
"HON. KATHY CASTOR","2010","2010Q3","PRINTING AND REPRODUCTION","88,292.62","67,825.02"
"HON. KATHY CASTOR","2010","2010Q3","OTHER SERVICES","43,176.29","14,522.00"
"HON. KATHY CASTOR","2010","2010Q3","SUPPLIES AND MATERIALS","10,848.43","5,679.34"
"HON. KATHY CASTOR","2010","2010Q3","EQUIPMENT","2,004.25","249.75"
"HON. JASON CHAFFETZ","2010","2010Q3","FRANKED MAIL","34,431.93","30,986.39"
"HON. JASON CHAFFETZ","2010","2010Q3","PERSONNEL COMPENSATION","655,972.37","227,749.96"
"HON. JASON CHAFFETZ","2010","2010Q3","TRAVEL","66,677.93","31,736.04"
"HON. JASON CHAFFETZ","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","55,722.42","19,090.89"
"HON. JASON CHAFFETZ","2010","2010Q3","PRINTING AND REPRODUCTION","16,140.27","12,964.97"
"HON. JASON CHAFFETZ","2010","2010Q3","OTHER SERVICES","31,325.71","9,543.37"
"HON. JASON CHAFFETZ","2010","2010Q3","SUPPLIES AND MATERIALS","17,584.70","6,308.43"
"HON. JASON CHAFFETZ","2010","2010Q3","EQUIPMENT","2,391.04","768.09"
"HON. BEN CHANDLER","2010","2010Q3","FRANKED MAIL","2,845.03","1,259.36"
"HON. BEN CHANDLER","2010","2010Q3","PERSONNEL COMPENSATION","744,328.59","238,909.42"
"HON. BEN CHANDLER","2010","2010Q3","TRAVEL","32,753.98","13,758.47"
"HON. BEN CHANDLER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","70,438.55","24,223.01"
"HON. BEN CHANDLER","2010","2010Q3","PRINTING AND REPRODUCTION","799.23","564.23"
"HON. BEN CHANDLER","2010","2010Q3","OTHER SERVICES","26,126.00","10,042.00"
"HON. BEN CHANDLER","2010","2010Q3","SUPPLIES AND MATERIALS","11,765.35","6,100.41"
"HON. BEN CHANDLER","2010","2010Q3","EQUIPMENT","6,656.22","2,218.74"
"HON. TRAVIS W. CHILDERS","2010","2010Q3","FRANKED MAIL","76,582.64","30,293.45"
"HON. TRAVIS W. CHILDERS","2010","2010Q3","PERSONNEL COMPENSATION","638,332.57","216,629.97"
"HON. TRAVIS W. CHILDERS","2010","2010Q3","TRAVEL","118,114.17","56,936.24"
"HON. TRAVIS W. CHILDERS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","80,096.49","33,722.11"
"HON. TRAVIS W. CHILDERS","2010","2010Q3","PRINTING AND REPRODUCTION","69,371.94","36,798.75"
"HON. TRAVIS W. CHILDERS","2010","2010Q3","OTHER SERVICES","48,632.00","14,165.00"
"HON. TRAVIS W. CHILDERS","2010","2010Q3","SUPPLIES AND MATERIALS","16,035.53","6,307.93"
"HON. TRAVIS W. CHILDERS","2010","2010Q3","EQUIPMENT","5,890.27","1,320.78"
"HON. DONNA MC CHRISTENSEN","2010","2010Q3","FRANKED MAIL","1,089.32","335.69"
"HON. DONNA MC CHRISTENSEN","2010","2010Q3","PERSONNEL COMPENSATION","720,534.85","247,012.98"
"HON. DONNA MC CHRISTENSEN","2010","2010Q3","TRAVEL","86,427.68","34,053.63"
"HON. DONNA MC CHRISTENSEN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","110,803.36","38,208.07"
"HON. DONNA MC CHRISTENSEN","2010","2010Q3","PRINTING AND REPRODUCTION","15,071.28","14,331.01"
"HON. DONNA MC CHRISTENSEN","2010","2010Q3","OTHER SERVICES","23,663.44","7,074.85"
"HON. DONNA MC CHRISTENSEN","2010","2010Q3","SUPPLIES AND MATERIALS","22,718.25","6,303.80"
"HON. DONNA MC CHRISTENSEN","2010","2010Q3","EQUIPMENT","3,054.23","940.40"
"HON. JUDY CHU","2010","2010Q3","FRANKED MAIL","46,179.26","27,500.74"
"HON. JUDY CHU","2010","2010Q3","PERSONNEL COMPENSATION","538,093.38","189,535.10"
"HON. JUDY CHU","2010","2010Q3","TRAVEL","43,064.75","17,688.06"
"HON. JUDY CHU","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","79,187.41","24,554.66"
"HON. JUDY CHU","2010","2010Q3","PRINTING AND REPRODUCTION","43,995.56","31,776.71"
"HON. JUDY CHU","2010","2010Q3","OTHER SERVICES","26,387.88","8,493.00"
"HON. JUDY CHU","2010","2010Q3","SUPPLIES AND MATERIALS","17,045.77","3,162.68"
"HON. JUDY CHU","2010","2010Q3","EQUIPMENT","3,797.47","1,283.70"
"HON. YVETTE D. CLARKE","2010","2010Q3","FRANKED MAIL","70,770.37","59,130.19"
"HON. YVETTE D. CLARKE","2010","2010Q3","PERSONNEL COMPENSATION","630,160.93","203,347.20"
"HON. YVETTE D. CLARKE","2010","2010Q3","TRAVEL","25,833.09","11,973.95"
"HON. YVETTE D. CLARKE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","82,148.51","27,648.62"
"HON. YVETTE D. CLARKE","2010","2010Q3","PRINTING AND REPRODUCTION","95,199.81","74,700.12"
"HON. YVETTE D. CLARKE","2010","2010Q3","OTHER SERVICES","20,498.75","6,392.00"
"HON. YVETTE D. CLARKE","2010","2010Q3","SUPPLIES AND MATERIALS","20,929.34","8,047.01"
"HON. YVETTE D. CLARKE","2010","2010Q3","EQUIPMENT","1,584.00","528.00"
"HON. WILLIAM LACY CLAY","2010","2010Q3","FRANKED MAIL","46,182.81","1,551.11"
"HON. WILLIAM LACY CLAY","2010","2010Q3","PERSONNEL COMPENSATION","829,664.01","297,644.45"
"HON. WILLIAM LACY CLAY","2010","2010Q3","TRAVEL","28,815.87","10,079.31"
"HON. WILLIAM LACY CLAY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","97,398.15","33,730.81"
"HON. WILLIAM LACY CLAY","2010","2010Q3","PRINTING AND REPRODUCTION","34,589.16","858.20"
"HON. WILLIAM LACY CLAY","2010","2010Q3","OTHER SERVICES","37,019.74","11,066.80"
"HON. WILLIAM LACY CLAY","2010","2010Q3","SUPPLIES AND MATERIALS","9,578.36","4,107.63"
"HON. WILLIAM LACY CLAY","2010","2010Q3","EQUIPMENT","2,358.00","786.00"
"HON. EMANUEL CLEAVER","2010","2010Q3","FRANKED MAIL","58,520.28","54,544.79"
"HON. EMANUEL CLEAVER","2010","2010Q3","PERSONNEL COMPENSATION","739,892.35","286,786.80"
"HON. EMANUEL CLEAVER","2010","2010Q3","TRAVEL","61,611.12","25,715.68"
"HON. EMANUEL CLEAVER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","87,317.18","35,303.82"
"HON. EMANUEL CLEAVER","2010","2010Q3","PRINTING AND REPRODUCTION","42,103.40","40,363.90"
"HON. EMANUEL CLEAVER","2010","2010Q3","OTHER SERVICES","46,134.99","16,483.06"
"HON. EMANUEL CLEAVER","2010","2010Q3","SUPPLIES AND MATERIALS","39,904.84","9,197.96"
"HON. EMANUEL CLEAVER","2010","2010Q3","EQUIPMENT","7,954.52","4,346.90"
"HON. JAMES E CLYBURN","2010","2010Q3","FRANKED MAIL","1,520.27","519.51"
"HON. JAMES E CLYBURN","2010","2010Q3","PERSONNEL COMPENSATION","736,655.11","244,741.74"
"HON. JAMES E CLYBURN","2010","2010Q3","TRAVEL","42,135.16","15,118.14"
"HON. JAMES E CLYBURN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","90,807.76","31,721.64"
"HON. JAMES E CLYBURN","2010","2010Q3","PRINTING AND REPRODUCTION","1,179.68","617.10"
"HON. JAMES E CLYBURN","2010","2010Q3","OTHER SERVICES","38,830.40","14,144.80"
"HON. JAMES E CLYBURN","2010","2010Q3","SUPPLIES AND MATERIALS","17,836.15","6,915.04"
"HON. JAMES E CLYBURN","2010","2010Q3","EQUIPMENT","16,524.71","6,229.44"
"HON. HOWARD COBLE","2010","2010Q3","FRANKED MAIL","6,169.41","2,097.72"
"HON. HOWARD COBLE","2010","2010Q3","PERSONNEL COMPENSATION","750,705.87","252,102.69"
"HON. HOWARD COBLE","2010","2010Q3","TRAVEL","40,809.74","16,104.92"
"HON. HOWARD COBLE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","82,080.41","28,167.66"
"HON. HOWARD COBLE","2010","2010Q3","PRINTING AND REPRODUCTION","1,771.44","133.20"
"HON. HOWARD COBLE","2010","2010Q3","OTHER SERVICES","39,426.00","11,592.00"
"HON. HOWARD COBLE","2010","2010Q3","SUPPLIES AND MATERIALS","23,080.74","11,508.87"
"HON. HOWARD COBLE","2010","2010Q3","EQUIPMENT","2,471.36","821.37"
"HON. MIKE COFFMAN","2010","2010Q3","FRANKED MAIL","1,910.17","430.22"
"HON. MIKE COFFMAN","2010","2010Q3","PERSONNEL COMPENSATION","754,626.28","255,339.70"
"HON. MIKE COFFMAN","2010","2010Q3","TRAVEL","37,321.63","16,180.54"
"HON. MIKE COFFMAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","57,539.03","18,319.11"
"HON. MIKE COFFMAN","2010","2010Q3","PRINTING AND REPRODUCTION","889.65","644.30"
"HON. MIKE COFFMAN","2010","2010Q3","OTHER SERVICES","30,148.74","10,664.63"
"HON. MIKE COFFMAN","2010","2010Q3","SUPPLIES AND MATERIALS","11,843.49","5,146.84"
"HON. MIKE COFFMAN","2010","2010Q3","EQUIPMENT","515.97","171.99"
"HON. STEVE COHEN","2010","2010Q3","FRANKED MAIL","86,058.51","2,648.95"
"HON. STEVE COHEN","2010","2010Q3","PERSONNEL COMPENSATION","684,967.91","230,755.63"
"HON. STEVE COHEN","2010","2010Q3","TRAVEL","46,762.40","19,134.66"
"HON. STEVE COHEN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","110,499.00","31,549.92"
"HON. STEVE COHEN","2010","2010Q3","PRINTING AND REPRODUCTION","65,236.53","2,799.19"
"HON. STEVE COHEN","2010","2010Q3","OTHER SERVICES","34,035.02","12,089.17"
"HON. STEVE COHEN","2010","2010Q3","SUPPLIES AND MATERIALS","34,949.55","3,777.12"
"HON. STEVE COHEN","2010","2010Q3","EQUIPMENT","10,113.54","8,756.77"
"HON. TOM COLE","2010","2010Q3","FRANKED MAIL","48,473.34","1,230.33"
"HON. TOM COLE","2010","2010Q3","PERSONNEL COMPENSATION","710,529.65","256,083.03"
"HON. TOM COLE","2010","2010Q3","TRAVEL","50,185.45","22,903.42"
"HON. TOM COLE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","72,967.26","24,974.99"
"HON. TOM COLE","2010","2010Q3","PRINTING AND REPRODUCTION","51,744.41","4,075.96"
"HON. TOM COLE","2010","2010Q3","OTHER SERVICES","29,802.50","9,890.00"
"HON. TOM COLE","2010","2010Q3","SUPPLIES AND MATERIALS","26,909.17","8,395.35"
"HON. TOM COLE","2010","2010Q3","EQUIPMENT","14,178.55","6,777.11"
"HON. K. MICHAEL CONAWAY","2010","2010Q3","FRANKED MAIL","25,362.21","21,081.15"
"HON. K. MICHAEL CONAWAY","2010","2010Q3","PERSONNEL COMPENSATION","686,530.63","218,755.55"
"HON. K. MICHAEL CONAWAY","2010","2010Q3","TRAVEL","75,356.74","19,739.66"
"HON. K. MICHAEL CONAWAY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","51,534.12","16,981.45"
"HON. K. MICHAEL CONAWAY","2010","2010Q3","PRINTING AND REPRODUCTION","2,320.91","1,249.01"
"HON. K. MICHAEL CONAWAY","2010","2010Q3","OTHER SERVICES","40,345.78","9,845.42"
"HON. K. MICHAEL CONAWAY","2010","2010Q3","SUPPLIES AND MATERIALS","12,657.71","5,483.41"
"HON. K. MICHAEL CONAWAY","2010","2010Q3","EQUIPMENT","7,304.99","5,387.28"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q3","FRANKED MAIL","135,481.37","110,020.16"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q3","PERSONNEL COMPENSATION","603,580.63","182,500.00"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q3","TRAVEL","8,394.42","3,315.60"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","92,555.45","39,565.22"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q3","PRINTING AND REPRODUCTION","30,970.08","262.76"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q3","OTHER SERVICES","28,732.89","9,903.63"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q3","SUPPLIES AND MATERIALS","24,434.64","4,854.83"
"HON. GERALD E ""GERRY"" CONNOLLY","2010","2010Q3","EQUIPMENT","1,610.14","25.87"
"HON. JOHN CONYERS JR","2010","2010Q3","FRANKED MAIL","12,700.63","12,296.42"
"HON. JOHN CONYERS JR","2010","2010Q3","PERSONNEL COMPENSATION","805,022.21","255,017.16"
"HON. JOHN CONYERS JR","2010","2010Q3","TRAVEL","47,392.55","19,707.02"
"HON. JOHN CONYERS JR","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","109,388.10","33,246.19"
"HON. JOHN CONYERS JR","2010","2010Q3","PRINTING AND REPRODUCTION","36,023.64","17,084.54"
"HON. JOHN CONYERS JR","2010","2010Q3","OTHER SERVICES","37,199.55","10,010.26"
"HON. JOHN CONYERS JR","2010","2010Q3","SUPPLIES AND MATERIALS","38,314.71","9,169.27"
"HON. JOHN CONYERS JR","2010","2010Q3","EQUIPMENT","3,746.20","1,302.40"
"HON. JIM COOPER","2010","2010Q3","FRANKED MAIL","2,646.63","807.45"
"HON. JIM COOPER","2010","2010Q3","PERSONNEL COMPENSATION","860,524.32","275,159.79"
"HON. JIM COOPER","2010","2010Q3","TRAVEL","41,391.17","17,743.53"
"HON. JIM COOPER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","53,447.89","19,683.13"
"HON. JIM COOPER","2010","2010Q3","PRINTING AND REPRODUCTION","3,080.90","1,029.14"
"HON. JIM COOPER","2010","2010Q3","OTHER SERVICES","47,647.32","18,447.22"
"HON. JIM COOPER","2010","2010Q3","SUPPLIES AND MATERIALS","22,719.88","9,461.82"
"HON. JIM COOPER","2010","2010Q3","EQUIPMENT","1,901.26","655.34"
"HON. JIM COSTA","2010","2010Q3","FRANKED MAIL","51,068.87","50,337.87"
"HON. JIM COSTA","2010","2010Q3","PERSONNEL COMPENSATION","818,061.94","270,044.99"
"HON. JIM COSTA","2010","2010Q3","TRAVEL","39,738.14","22,872.48"
"HON. JIM COSTA","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","97,730.19","36,152.57"
"HON. JIM COSTA","2010","2010Q3","PRINTING AND REPRODUCTION","109,452.00","108,729.90"
"HON. JIM COSTA","2010","2010Q3","OTHER SERVICES","33,010.70","7,002.99"
"HON. JIM COSTA","2010","2010Q3","SUPPLIES AND MATERIALS","33,986.70","-5,442.77"
"HON. JIM COSTA","2010","2010Q3","EQUIPMENT","5,002.46","3,766.46"
"HON. JERRY F COSTELLO","2010","2010Q3","FRANKED MAIL","143,369.38","59,538.17"
"HON. JERRY F COSTELLO","2010","2010Q3","PERSONNEL COMPENSATION","613,399.72","210,999.72"
"HON. JERRY F COSTELLO","2010","2010Q3","TRAVEL","13,020.68","4,946.14"
"HON. JERRY F COSTELLO","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","60,451.38","22,112.61"
"HON. JERRY F COSTELLO","2010","2010Q3","PRINTING AND REPRODUCTION","72,775.10","30,516.56"
"HON. JERRY F COSTELLO","2010","2010Q3","OTHER SERVICES","46,171.47","15,423.69"
"HON. JERRY F COSTELLO","2010","2010Q3","SUPPLIES AND MATERIALS","22,201.93","12,650.08"
"HON. JERRY F COSTELLO","2010","2010Q3","EQUIPMENT","8,143.88","2,992.69"
"HON. JOE COURTNEY","2010","2010Q3","FRANKED MAIL","104,832.92","70,809.12"
"HON. JOE COURTNEY","2010","2010Q3","PERSONNEL COMPENSATION","723,075.53","237,791.67"
"HON. JOE COURTNEY","2010","2010Q3","TRAVEL","35,585.16","12,859.85"
"HON. JOE COURTNEY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","62,512.47","21,423.49"
"HON. JOE COURTNEY","2010","2010Q3","PRINTING AND REPRODUCTION","122,644.26","104,064.06"
"HON. JOE COURTNEY","2010","2010Q3","OTHER SERVICES","21,154.90","6,998.90"
"HON. JOE COURTNEY","2010","2010Q3","SUPPLIES AND MATERIALS","17,068.73","3,432.95"
"HON. JOE COURTNEY","2010","2010Q3","EQUIPMENT","5,257.67","1,285.67"
"HON. ANDER CRENSHAW","2010","2010Q3","FRANKED MAIL","169,122.90","107,300.32"
"HON. ANDER CRENSHAW","2010","2010Q3","PERSONNEL COMPENSATION","574,317.77","194,049.96"
"HON. ANDER CRENSHAW","2010","2010Q3","TRAVEL","27,461.56","9,833.62"
"HON. ANDER CRENSHAW","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","51,131.76","21,027.18"
"HON. ANDER CRENSHAW","2010","2010Q3","PRINTING AND REPRODUCTION","92,299.60","62,038.30"
"HON. ANDER CRENSHAW","2010","2010Q3","OTHER SERVICES","41,229.00","13,018.00"
"HON. ANDER CRENSHAW","2010","2010Q3","SUPPLIES AND MATERIALS","11,069.66","3,584.12"
"HON. ANDER CRENSHAW","2010","2010Q3","EQUIPMENT","7,210.55","1,653.75"
"HON. MARK S. CRITZ","2010","2010Q3","FRANKED MAIL","69,885.55","69,885.55"
"HON. MARK S. CRITZ","2010","2010Q3","PERSONNEL COMPENSATION","291,509.19","225,093.31"
"HON. MARK S. CRITZ","2010","2010Q3","TRAVEL","10,636.26","10,166.69"
"HON. MARK S. CRITZ","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","50,957.59","45,983.65"
"HON. MARK S. CRITZ","2010","2010Q3","PRINTING AND REPRODUCTION","67,645.04","67,645.04"
"HON. MARK S. CRITZ","2010","2010Q3","OTHER SERVICES","13,073.79","9,811.58"
"HON. MARK S. CRITZ","2010","2010Q3","SUPPLIES AND MATERIALS","6,031.49","4,563.70"
"HON. MARK S. CRITZ","2010","2010Q3","EQUIPMENT","2,044.25","2,044.25"
"HON. JOSEPH CROWLEY","2010","2010Q3","FRANKED MAIL","20,427.83","2,256.13"
"HON. JOSEPH CROWLEY","2010","2010Q3","PERSONNEL COMPENSATION","769,031.10","257,123.66"
"HON. JOSEPH CROWLEY","2010","2010Q3","TRAVEL","14,032.38","4,647.73"
"HON. JOSEPH CROWLEY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","116,049.54","38,520.24"
"HON. JOSEPH CROWLEY","2010","2010Q3","PRINTING AND REPRODUCTION","33,379.11","126.40"
"HON. JOSEPH CROWLEY","2010","2010Q3","OTHER SERVICES","29,199.34","10,029.00"
"HON. JOSEPH CROWLEY","2010","2010Q3","SUPPLIES AND MATERIALS","14,961.35","3,737.66"
"HON. JOSEPH CROWLEY","2010","2010Q3","EQUIPMENT","18,333.96","14,413.72"
"HON. HENRY CUELLAR","2010","2010Q3","FRANKED MAIL","77,450.78","40,506.98"
"HON. HENRY CUELLAR","2010","2010Q3","PERSONNEL COMPENSATION","625,646.83","211,745.35"
"HON. HENRY CUELLAR","2010","2010Q3","TRAVEL","89,447.85","54,758.01"
"HON. HENRY CUELLAR","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","89,942.90","39,048.47"
"HON. HENRY CUELLAR","2010","2010Q3","PRINTING AND REPRODUCTION","151,497.61","109,451.31"
"HON. HENRY CUELLAR","2010","2010Q3","OTHER SERVICES","46,584.09","16,524.22"
"HON. HENRY CUELLAR","2010","2010Q3","SUPPLIES AND MATERIALS","26,509.25","12,791.69"
"HON. HENRY CUELLAR","2010","2010Q3","EQUIPMENT","20,745.33","1,202.11"
"HON. JOHN ABNEY CULBERSON","2010","2010Q3","FRANKED MAIL","73,516.54","50,471.03"
"HON. JOHN ABNEY CULBERSON","2010","2010Q3","PERSONNEL COMPENSATION","658,800.56","217,577.76"
"HON. JOHN ABNEY CULBERSON","2010","2010Q3","TRAVEL","40,767.70","13,115.48"
"HON. JOHN ABNEY CULBERSON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","67,709.74","21,964.99"
"HON. JOHN ABNEY CULBERSON","2010","2010Q3","PRINTING AND REPRODUCTION","91,787.97","66,430.96"
"HON. JOHN ABNEY CULBERSON","2010","2010Q3","OTHER SERVICES","41,081.50","15,925.00"
"HON. JOHN ABNEY CULBERSON","2010","2010Q3","SUPPLIES AND MATERIALS","14,755.36","2,540.30"
"HON. JOHN ABNEY CULBERSON","2010","2010Q3","EQUIPMENT","15,236.08","14,642.50"
"HON. ELIJAH CUMMINGS","2010","2010Q3","FRANKED MAIL","6,037.20","1,551.05"
"HON. ELIJAH CUMMINGS","2010","2010Q3","PERSONNEL COMPENSATION","776,304.70","264,249.53"
"HON. ELIJAH CUMMINGS","2010","2010Q3","TRAVEL","3,726.10","1,523.19"
"HON. ELIJAH CUMMINGS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","132,303.17","37,582.85"
"HON. ELIJAH CUMMINGS","2010","2010Q3","PRINTING AND REPRODUCTION","13,778.53","8,839.11"
"HON. ELIJAH CUMMINGS","2010","2010Q3","OTHER SERVICES","36,372.14","12,360.32"
"HON. ELIJAH CUMMINGS","2010","2010Q3","SUPPLIES AND MATERIALS","43,189.88","9,085.56"
"HON. ELIJAH CUMMINGS","2010","2010Q3","EQUIPMENT","1,899.63","633.21"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q3","FRANKED MAIL","76,872.59","74,182.85"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q3","PERSONNEL COMPENSATION","615,599.99","197,959.72"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q3","TRAVEL","42,101.11","16,028.81"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","46,251.05","17,166.83"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q3","PRINTING AND REPRODUCTION","2,312.00","1,538.38"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q3","OTHER SERVICES","36,241.51","11,890.51"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q3","SUPPLIES AND MATERIALS","12,853.58","4,458.23"
"HON. KATHLEEN A. DAHLKEMPER","2010","2010Q3","EQUIPMENT","4,763.93","2,322.17"
"HON. ARTUR DAVIS","2010","2010Q3","FRANKED MAIL","1,537.92","431.88"
"HON. ARTUR DAVIS","2010","2010Q3","PERSONNEL COMPENSATION","820,013.47","266,208.36"
"HON. ARTUR DAVIS","2010","2010Q3","TRAVEL","66,629.45","38,773.63"
"HON. ARTUR DAVIS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","77,771.36","25,065.55"
"HON. ARTUR DAVIS","2010","2010Q3","PRINTING AND REPRODUCTION","910.60","267.30"
"HON. ARTUR DAVIS","2010","2010Q3","OTHER SERVICES","31,970.07","11,248.39"
"HON. ARTUR DAVIS","2010","2010Q3","SUPPLIES AND MATERIALS","17,832.03","2,634.98"
"HON. ARTUR DAVIS","2010","2010Q3","EQUIPMENT","2,900.75","816.00"
"HON. DANNY K. DAVIS","2010","2010Q3","FRANKED MAIL","73,515.98","63,068.41"
"HON. DANNY K. DAVIS","2010","2010Q3","PERSONNEL COMPENSATION","862,312.32","290,423.25"
"HON. DANNY K. DAVIS","2010","2010Q3","TRAVEL","26,197.37","15,461.95"
"HON. DANNY K. DAVIS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","74,112.09","25,757.01"
"HON. DANNY K. DAVIS","2010","2010Q3","PRINTING AND REPRODUCTION","37,990.14","34,466.34"
"HON. DANNY K. DAVIS","2010","2010Q3","OTHER SERVICES","37,203.00","13,451.00"
"HON. DANNY K. DAVIS","2010","2010Q3","SUPPLIES AND MATERIALS","17,907.44","10,159.43"
"HON. DANNY K. DAVIS","2010","2010Q3","EQUIPMENT","8,019.19","2,670.93"
"HON. LINCOLN DAVIS","2010","2010Q3","FRANKED MAIL","39,449.76","1,622.05"
"HON. LINCOLN DAVIS","2010","2010Q3","PERSONNEL COMPENSATION","710,287.55","236,599.90"
"HON. LINCOLN DAVIS","2010","2010Q3","TRAVEL","88,697.74","35,218.74"
"HON. LINCOLN DAVIS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","91,488.54","32,800.71"
"HON. LINCOLN DAVIS","2010","2010Q3","PRINTING AND REPRODUCTION","27,731.16","571.14"
"HON. LINCOLN DAVIS","2010","2010Q3","OTHER SERVICES","32,986.24","11,004.41"
"HON. LINCOLN DAVIS","2010","2010Q3","SUPPLIES AND MATERIALS","20,890.90","5,117.69"
"HON. LINCOLN DAVIS","2010","2010Q3","EQUIPMENT","15,460.12","11,081.24"
"HON. SUSAN A. DAVIS","2010","2010Q3","FRANKED MAIL","86,328.64","49,458.65"
"HON. SUSAN A. DAVIS","2010","2010Q3","PERSONNEL COMPENSATION","805,224.21","266,088.85"
"HON. SUSAN A. DAVIS","2010","2010Q3","TRAVEL","41,384.57","17,252.33"
"HON. SUSAN A. DAVIS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","71,716.56","24,494.65"
"HON. SUSAN A. DAVIS","2010","2010Q3","PRINTING AND REPRODUCTION","90,198.11","59,922.05"
"HON. SUSAN A. DAVIS","2010","2010Q3","OTHER SERVICES","22,864.00","6,855.00"
"HON. SUSAN A. DAVIS","2010","2010Q3","SUPPLIES AND MATERIALS","36,370.11","5,997.74"
